id,ufcstats_id,sherdog_id,bestfightodds_id,ufc_id,wikipedia_url,name,event_order
ufc-1-the-beginning,,7,,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 1: The Beginning,1
ufc-2-no-way-out,,8,,,https://en.wikipedia.org/wiki/UFC_2,UFC 2: No Way Out,2
ufc-3-the-american-dream,,9,,,https://en.wikipedia.org/wiki/UFC_3,UFC 3: The American Dream,3
ufc-4-revenge-of-the-warriors,,10,,,https://en.wikipedia.org/wiki/UFC_4,UFC 4: Revenge of the Warriors,4
ufc-5-return-of-the-beast,,11,,,https://en.wikipedia.org/wiki/UFC_5,UFC 5: Return of the Beast,5
ufc-6-clash-of-the-titans,,12,,,https://en.wikipedia.org/wiki/UFC_6,UFC 6: Clash of the Titans,6
ufc-7-the-brawl-in-buffalo,,13,,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 7: The Brawl in Buffalo,7
ufc-75-ultimate-ultimate-1995,,14,,,https://en.wikipedia.org/wiki/Ultimate_Ultimate_1995,UFC 7.5: Ultimate Ultimate 1995,8
ufc-8-david-vs-goliath,,15,,,https://en.wikipedia.org/wiki/UFC_8,UFC 8: David vs Goliath,9
ufc-9-motor-city-madness,,16,,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 9: Motor City Madness,10
ufc-10-the-tournament,,17,,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 10: The Tournament,11
ufc-11-the-proving-ground,,18,,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 11: The Proving Ground,12
ufc-115-ultimate-ultimate-1996,,19,,,https://en.wikipedia.org/wiki/Ultimate_Ultimate_1996,UFC 11.5: Ultimate Ultimate 1996,13
ufc-12-judgement-day,,20,,,https://en.wikipedia.org/wiki/UFC_12,UFC 12: Judgement Day,14
ufc-13-ultimate-force,,21,,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 13: Ultimate Force,15
ufc-14-showdown,,22,,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 14: Showdown,16
ufc-15-collision-course,,23,,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 15: Collision Course,17
ufc-155-ultimate-japan,,24,,,https://en.wikipedia.org/wiki/UFC_Japan,UFC 15.5: Ultimate Japan,18
ufc-16-battle-in-the-bayou,,25,,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 16: Battle in the Bayou,19
ufc-17-redemption,,26,,,https://en.wikipedia.org/wiki/UFC_17,UFC 17: Redemption,20
ufc-175-ultimate-brazil,,27,,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 17.5: Ultimate Brazil,21
ufc-18-the-road-to-the-heavyweight-title,,28,,,https://en.wikipedia.org/wiki/UFC_18,UFC 18: The Road to the Heavyweight Title,22
ufc-19-ultimate-young-guns,,29,,,https://en.wikipedia.org/wiki/UFC_19,UFC 19: Ultimate Young Guns,23
ufc-20-battle-for-the-gold,,30,,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 20: Battle for the Gold,24
ufc-21-return-of-the-champions,,31,,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 21: Return of the Champions,25
ufc-22-only-one-can-be-champion,,32,,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 22: Only One Can be Champion,26
ufc-23-ultimate-japan-2,,33,,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 23: Ultimate Japan 2,27
ufc-24-first-defense,,34,,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 24: First Defense,28
ufc-25-ultimate-japan-3,,35,,,https://en.wikipedia.org/wiki/UFC_25,UFC 25: Ultimate Japan 3,29
ufc-26-ultimate-field-of-dreams,,36,,,https://en.wikipedia.org/wiki/UFC_26,UFC 26: Ultimate Field of Dreams,30
ufc-27-ultimate-bad-boyz,,37,,,https://en.wikipedia.org/wiki/UFC_27,UFC 27: Ultimate Bad Boyz,31
ufc-28-high-stakes,,38,,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 28: High Stakes,32
ufc-29-defense-of-the-belts,,39,,,https://en.wikipedia.org/wiki/UFC_29,UFC 29: Defense of the Belts,33
ufc-30-battle-on-the-boardwalk,,40,,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 30: Battle on the Boardwalk,34
ufc-31-locked-and-loaded,,282,,,https://en.wikipedia.org/wiki/UFC_31,UFC 31: Locked and Loaded,35
ufc-32-showdown-in-the-meadowlands,,429,,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 32: Showdown in the Meadowlands,36
ufc-33-victory-in-vegas,,430,,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 33: Victory in Vegas,37
ufc-34-high-voltage,,540,,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 34: High Voltage,38
ufc-35-throwdown,,668,,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 35: Throwdown,39
ufc-36-worlds-collide,,771,,,https://en.wikipedia.org/wiki/UFC_36,UFC 36: Worlds Collide,40
ufc-37-high-impact,,850,,,https://en.wikipedia.org/wiki/UFC_37,UFC 37: High Impact,41
ufc-375-as-real-as-it-gets,9ccdd2ce45903f34,901,,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 37.5: As Real As It Gets,42
ufc-38-brawl-at-the-hall,1dc56b59cb28425d,923,,,https://en.wikipedia.org/wiki/UFC_38,UFC 38: Brawl at the Hall,43
ufc-39-the-warriors-return,0cf935519d439ba6,1085,,,https://en.wikipedia.org/wiki/UFC_39,UFC 39: The Warriors Return,44
ufc-40-vendetta,e06fd1260ac865a7,1220,,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 40: Vendetta,45
ufc-41-onslaught,bba678d312590087,1424,,,https://en.wikipedia.org/wiki/UFC_41,UFC 41: Onslaught,46
ufc-42-sudden-impact,ae58685caf8e4a0d,1469,,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 42: Sudden Impact,47
ufc-43-meltdown,108afe61a26bcbf4,1614,,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 43: Meltdown,48
ufc-44-undisputed,c61f66d8c3fd5f07,1688,,,https://en.wikipedia.org/wiki/UFC_44,UFC 44: Undisputed,49
ufc-45-revolution,e670f8cc2969a789,1863,,,https://en.wikipedia.org/wiki/UFC_45,UFC 45: Revolution,50
ufc-46-supernatural,94609dd91731d428,1943,,,https://en.wikipedia.org/wiki/UFC_46,UFC 46: Supernatural,51
ufc-47-its-on,e8fb8e53bc2e29d6,2121,,,https://en.wikipedia.org/wiki/UFC_47,UFC 47: It's On!,52
ufc-48-payback,429e7d3725852ce9,2203,,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 48: Payback,53
ufc-49-unfinished-business,b4bc2e3353a770b5,2400,,,https://en.wikipedia.org/wiki/UFC_49,UFC 49: Unfinished Business,54
ufc-50-the-war-of-04,ce783bf73b5131f9,2512,,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 50: The War of '04,55
ufc-51-super-saturday,85d905f7c4f5a1af,2690,,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 51: Super Saturday,56
the-ultimate-fighter-1-finale,fbbde91f7bc2d3c5,2971,,,https://en.wikipedia.org/wiki/The_Ultimate_Fighter_1_Finale,The Ultimate Fighter 1 Finale,57
ufc-52-couture-vs-liddell-2,c933d423ebdbbbdb,2930,,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 52: Couture vs. Liddell 2,58
ufc-53-heavy-hitters,d3711d3784b76255,3054,,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 53: Heavy Hitters,59
ufc-fight-night-1,3f24c96753dbd9f9,3100,,,https://en.wikipedia.org/wiki/UFC_Ultimate_Fight_Night,UFC Fight Night 1,60
ufc-54-boiling-point,669a3cb6e394f515,3093,,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 54: Boiling Point,61
ufc-fight-night-2,efaf544314bb5c2e,3255,,,https://en.wikipedia.org/wiki/UFC_Ultimate_Fight_Night_2,UFC Fight Night 2,62
ufc-55-fury,271fe91f4ba9d2c5,3250,,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 55: Fury,63
the-ultimate-fighter-2-finale,31ceaf0e670c1578,3375,,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,The Ultimate Fighter 2 Finale,64
ufc-56-full-force,c7e9d15cfce52f1d,3328,,,https://en.wikipedia.org/wiki/UFC_56,UFC 56: Full Force,65
ufc-fight-night-3,2ee09ec2a0695eb9,3486,,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 3,66
ufc-57-liddell-vs-couture-3,977081bc01197656,3508,,,https://en.wikipedia.org/wiki/UFC_57,UFC 57: Liddell vs. Couture 3,67
ufc-58-usa-vs-canada,0e9869d712e81f8f,3512,,,https://en.wikipedia.org/wiki/UFC_58,UFC 58: USA vs Canada,68
ufc-fight-night-4,b361180739bed4b0,3665,,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 4,69
ufc-59-reality-check,03688dc3c3af3ac1,3577,,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 59: Reality Check,70
ufc-60-hughes-vs-gracie,a54a35a670d8e852,3666,,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 60: Hughes vs Gracie,71
the-ultimate-fighter-3-finale,1dab0d1d81dd06db,3952,,,https://en.wikipedia.org/wiki/The_Ultimate_Fighter_3_Finale,The Ultimate Fighter 3 Finale,72
ufc-fight-night-5-leben-vs-silva,445a98acb8985970,3815,,,https://en.wikipedia.org/wiki/UFC_Ultimate_Fight_Night_5,UFC Fight Night 5: Leben vs. Silva,73
ufc-61-bitter-rivals,f70144caea5c4c80,3910,,,https://en.wikipedia.org/wiki/UFC_61,UFC 61: Bitter Rivals,74
ufc-fight-night-6-sanchez-vs-parisyan,46c8ec317aff28ac,4026,,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 6: Sanchez vs Parisyan,75
ufc-62-liddell-vs-sobral,f717b6002486f73f,4027,,,https://en.wikipedia.org/wiki/UFC_62,UFC 62: Liddell vs Sobral,76
ufc-63-hughes-vs-penn,13e62d766b709aa6,4094,,,https://en.wikipedia.org/wiki/UFC_63,UFC 63: Hughes vs Penn,77
ufc-the-final-chapter-ortiz-vs-shamrock-3,577ec7e108b94be3,4112,,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC The Final Chapter: Ortiz vs Shamrock 3,78
ufc-64-unstoppable,13b2f59210dda9cc,4181,,,https://en.wikipedia.org/wiki/UFC_64,UFC 64: Unstoppable,79
the-ultimate-fighter-4-finale,baf942f4bcb09894,4314,,,https://en.wikipedia.org/wiki/The_Ultimate_Fighter_4_Finale,The Ultimate Fighter 4 Finale,80
ufc-65-bad-intentions,3fed746acfd026dd,4313,,,https://en.wikipedia.org/wiki/UFC_65,UFC 65: Bad Intentions,81
ufc-fight-night-7-sanchez-vs-riggs,21b8a0f5c231096f,4626,,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 7: Sanchez vs Riggs,82
ufc-66-liddell-vs-ortiz-2,ee5df903f80c6816,4312,,,https://en.wikipedia.org/wiki/UFC_66,UFC 66: Liddell vs. Ortiz 2,83
ufc-fight-night-8-evans-vs-salmon,13c4313ed0f744f3,4664,,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 8: Evans vs Salmon,84
ufc-67-all-or-nothing,63b65af1c5cb02cb,4311,,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 67: All or Nothing,85
ufc-68-uprising,de3ed2e152520c8d,4662,,,https://en.wikipedia.org/wiki/UFC_68,UFC 68: Uprising,86
ufc-fight-night-9-stevenson-vs-guillard,a6c2f5381d575920,4682,,,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Stevenson_vs_Guillard,UFC Fight Night 9: Stevenson vs Guillard,87
ufc-69-shootout,c1684f00c626f4c0,4663,,,https://en.wikipedia.org/wiki/UFC_69,UFC 69: Shootout,88
ufc-70-nations-collide,4604ab1de9058474,4862,,,https://en.wikipedia.org/wiki/UFC_70,UFC 70: Nations Collide,89
ufc-71-liddell-vs-jackson,2e04a3b4a2011b97,4993,,,https://en.wikipedia.org/wiki/UFC_71,UFC 71: Liddell vs Jackson,90
ufc-fight-night-10-stout-vs-fisher,304fcd812f12c589,5227,,,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Stout_vs_Fisher,UFC Fight Night 10: Stout vs Fisher,91
ufc-72-victory,5ca158b1cc9cb242,5084,ufc-72-victory-2,,https://en.wikipedia.org/wiki/UFC_72,UFC 72: Victory,92
the-ultimate-fighter-5-finale,e7ec11096eac0282,4681,ufc-the-ultimate-fighter-5-finale-3,,https://en.wikipedia.org/wiki/The_Ultimate_Fighter_5_Finale,The Ultimate Fighter 5 Finale,93
ufc-73-stacked,2a6f8136da1e52c0,5158,ufc-73-stacked-1,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 73: Stacked,94
ufc-74-respect,a5c53b3ddb31cc7d,5297,ufc-74-respect-7,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 74: Respect,95
ufc-75-champion-vs-champion,0aa92558424ced9e,5298,ufc-75-champion-vs-champion-6,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 75: Champion vs Champion,96
ufc-fight-night-11-thomas-vs-florian,f341f9551ba744e2,5454,ufc-fight-night-11-thomas-vs-florian-13,,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Din_Thomas_vs_Kenny_Florian,UFC Fight Night 11: Thomas vs Florian,97
ufc-76-knockout,bad28b7b34f334de,5417,ufc-76-knockout-12,,https://en.wikipedia.org/wiki/UFC_76,UFC 76: Knockout,98
ufc-77-hostile-territory,91181b29be041f1c,5482,ufc-77-hostile-territory-10,,https://en.wikipedia.org/wiki/UFC_77,UFC 77: Hostile Territory,99
ufc-78-validation,1d147d4163a6989b,5708,ufc-78-validation-14,,https://en.wikipedia.org/wiki/UFC_78,UFC 78: Validation,100
the-ultimate-fighter-6-finale,df85d6ec3493d120,5459,ufc-the-ultimate-fighter-6-finale-8,,https://en.wikipedia.org/wiki/The_Ultimate_Fighter:_Team_Hughes_vs_Team_Serra_Finale,The Ultimate Fighter 6 Finale,101
ufc-79-nemesis,7269329bd87eb479,5458,ufc-79-nemesis-22,,https://en.wikipedia.org/wiki/UFC_79,UFC 79: Nemesis,102
ufc-80-rapid-fire,a24e080000fa7a35,5982,ufc-80-rapid-fire-27,,https://en.wikipedia.org/wiki/UFC_80,UFC 80: Rapid Fire,103
ufc-fight-night-12-swick-vs-burkman,33e33d51f289d2a1,6179,ufc-fight-night-12-swick-vs-burkman-36,,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Swick_vs_Burkman,UFC Fight Night 12: Swick vs. Burkman,104
ufc-81-breaking-point,597db668b01c442c,6038,ufc-81-breaking-point-28,,https://en.wikipedia.org/wiki/Ufc_81,UFC 81: Breaking Point,105
ufc-82-pride-of-a-champion,598a58db87b890ee,6039,ufc-82-pride-of-a-champion-30,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 82: Pride of a Champion,106
ufc-fight-night-13-florian-vs-lauzon,b9e871af730f826c,6552,ufc-fight-night-13-florian-vs-lauzon-44,,https://en.wikipedia.org/wiki/UFC_Fight_Night_13,UFC Fight Night 13: Florian vs. Lauzon,107
ufc-83-serra-vs-st-pierre-2,ad047e3073a775f3,6339,ufc-83-serra-vs-st-pierre-2-40,,https://en.wikipedia.org/wiki/UFC_83,UFC 83: Serra vs. St. Pierre 2,108
ufc-84-ill-will,2549d63da9c456cb,6394,ufc-84-ill-will-47,,https://en.wikipedia.org/wiki/UFC_84,UFC 84: Ill Will,109
ufc-85-bedlam,2efbc83a6b9b7f86,6778,ufc-85-bedlam-46,,https://en.wikipedia.org/wiki/UFC_85,UFC 85: Bedlam,110
the-ultimate-fighter-7-finale,2299605af59fd309,6954,ufc-the-ultimate-fighter-7-finale-70,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,The Ultimate Fighter 7 Finale,111
ufc-86-jackson-vs-griffin,bf12aca029bfcc47,7021,ufc-86-jackson-vs-griffin-53,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 86: Jackson vs. Griffin,112
ufc-fight-night-14-silva-vs-irvin,46f11d15c0134fe3,7835,ufc-fight-night-14-silva-vs-irvin-83,,https://en.wikipedia.org/wiki/UFC:_Silva_vs._Irvin,UFC Fight Night 14: Silva vs. Irvin,113
ufc-87-seek-and-destroy,19ffeb5e3fffd6d5,6779,ufc-87-seek-and-destroy-57,,https://en.wikipedia.org/wiki/UFC_87,UFC 87: Seek and Destroy,114
ufc-88-breakthrough,0db70ca89e1c7374,7837,ufc-88-breakthrough-80,,https://en.wikipedia.org/wiki/UFC_88,UFC 88: Breakthrough,115
ufc-fight-night-15,279093302a6f44b3,7916,ufc-fight-night-15-diaz-vs-neer-84,,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Diaz_vs_Neer,UFC Fight Night 15: Diaz vs. Neer,116
ufc-89-bisping-vs-leben,312f47c3d2f83ffa,8070,ufc-89-bisping-vs-leben-86,,https://en.wikipedia.org/wiki/UFC_89,UFC 89: Bisping vs Leben,117
ufc-90-silva-vs-cote,c670aa48827d6be6,8188,ufc-90-silva-vs-cote-92,,https://en.wikipedia.org/wiki/UFC_90,UFC 90: Silva vs Cote,118
ufc-91-couture-vs-lesnar,a2b06ca02bca14c0,8406,ufc-91-couture-vs-lesnar-98,,https://en.wikipedia.org/wiki/UFC_91,UFC 91: Couture vs Lesnar,119
ufc-fight-night-16-fight-for-the-troops,30cd319d39ee689b,8724,ufc-fight-night-16-fight-for-the-troops-111,,https://en.wikipedia.org/wiki/UFC:_Fight_for_the_Troops,UFC Fight Night 16: Fight for the Troops,120
the-ultimate-fighter-8-finale,ea398c802d9998ee,8765,ufc-the-ultimate-fighter-8-finale-120,,https://en.wikipedia.org/wiki/The_Ultimate_Fighter:_Team_Nogueira_vs_Team_Mir_Finale,The Ultimate Fighter 8 Finale,121
ufc-92-the-ultimate-2008,23ab42947c1990e3,8732,ufc-92-the-ultimate-2008-95,,https://en.wikipedia.org/wiki/UFC_92,UFC 92: The Ultimate 2008,122
ufc-93-franklin-vs-henderson,68c6cd5287b473a7,8864,ufc-93-franklin-vs-henderson-105,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 93: Franklin vs. Henderson,123
ufc-94-st-pierre-vs-penn-2,2a542ee8a8b83559,8465,ufc-94-st-pierre-vs-penn-2-107,,https://en.wikipedia.org/wiki/UFC_94,UFC 94: St-Pierre vs. Penn 2,124
ufc-fight-night-17-lauzon-vs-stephens,d1759b2b7be9be56,9307,ufc-fight-night-17-lauzon-vs-stephens-123,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 17: Lauzon vs. Stephens,125
ufc-95-sanchez-vs-stevenson,7d21de9c6d7c98b2,9250,ufc-95-sanchez-vs-stevenson-121,,https://en.wikipedia.org/wiki/UFC_95,UFC 95: Sanchez vs. Stevenson,126
ufc-96-jackson-vs-jardine,29b5791e51e7e832,9427,ufc-96-jackson-vs-jardine-125,,https://en.wikipedia.org/wiki/UFC_96,UFC 96: Jackson vs. Jardine,127
ufc-fight-night-18-condit-vs-kampmann,04d5718ed2661e8c,9448,ufc-fight-night-18-condit-vs-kampmann-129,,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Condit_vs._Kampmann,UFC Fight Night 18: Condit vs. Kampmann,128
ufc-97-redemption,1652f3213655b935,9432,ufc-97-redemption-126,,https://en.wikipedia.org/wiki/UFC_97,UFC 97: Redemption,129
ufc-98-evans-vs-machida,c4b6099f0d25f75e,9529,ufc-98-evans-vs-machida-132,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 98: Evans vs. Machida,130
ufc-99-the-comeback,cb6783c39c01d896,9297,ufc-99-the-comeback-136,,https://en.wikipedia.org/wiki/UFC_99,UFC 99: The Comeback,131
the-ultimate-fighter-9-finale,4908c5ee68a50ee5,9751,ufc-the-ultimate-fighter-9-finale-147,,https://en.wikipedia.org/wiki/The_Ultimate_Fighter:_United_States_vs._United_Kingdom_Finale,The Ultimate Fighter 9 Finale,132
ufc-100,0ee783aa00e468f0,9568,ufc-100-137,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 100,133
ufc-101-declaration,48d1f690b763934c,9925,ufc-101-declaration-145,,https://en.wikipedia.org/wiki/UFC_101,UFC 101: Declaration,134
ufc-102-couture-vs-nogueira,c6a33ff198aaaeeb,10147,ufc-102-couture-vs-nogueira-156,,https://en.wikipedia.org/wiki/UFC_102,UFC 102: Couture vs. Nogueira,135
ufc-fight-night-19-diaz-vs-guillard,a8ea84cbe1655f0a,10443,ufc-fight-night-19-148,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 19: Diaz vs. Guillard,136
ufc-103-franklin-vs-belfort,896c322f56b8be5a,10444,ufc-103-franklin-vs-belfort-168,,https://en.wikipedia.org/wiki/UFC_103,UFC 103: Franklin vs. Belfort,137
ufc-104-machida-vs-shogun,7c0847d3854a95f2,10333,ufc-104-machida-vs-rua-185,,https://en.wikipedia.org/wiki/UFC_104,UFC 104: Machida vs Shogun,138
ufc-105-couture-vs-vera,fa8b9e6b0c2269f8,11052,ufc-105-couture-vs-vera-201,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 105: Couture vs Vera,139
ufc-106-ortiz-vs-griffin-2,84a067c46306a737,11053,ufc-106-ortiz-vs-griffin-2-209,,https://en.wikipedia.org/wiki/UFC_106,UFC 106: Ortiz vs Griffin 2,140
the-ultimate-fighter-10-finale,91d73ee59347ac16,11054,ufc-the-ultimate-fighter-10-finale-210,,https://en.wikipedia.org/wiki/The_Ultimate_Fighter:_Heavyweights_Finale,The Ultimate Fighter 10 Finale,141
ufc-107-penn-vs-sanchez,821cd80aab70d5f9,11118,ufc-107-penn-vs-sanchez-189,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 107: Penn vs. Sanchez,142
ufc-108-evans-vs-silva,a6d8bfe9e0c8153b,11471,ufc-108-evans-vs-silva-219,,https://en.wikipedia.org/wiki/UFC_108,UFC 108: Evans vs Silva,143
ufc-fight-night-20-maynard-vs-diaz,58bc81376286b3d3,11617,ufc-fight-night-20-maynard-vs-diaz-224,,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Maynard_vs._Diaz,UFC Fight Night 20: Maynard vs Diaz,144
ufc-109-relentless,15edcf67ccf5be84,11741,ufc-109-relentless-226,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 109: Relentless,145
ufc-110-nogueira-vs-velasquez,49efbdc6c9f650c4,11792,ufc-110-nogueira-vs-velasquez-225,,https://en.wikipedia.org/wiki/UFC_110,UFC 110: Nogueira vs. Velasquez,146
ufc-on-versus-1-vera-vs-jones,3795fca327cbcf23,12389,ufc-on-versus-1-vera-vs-jones-242,,https://en.wikipedia.org/wiki/UFC_LIVE:_Vera_vs._Jones,UFC on Versus 1: Vera vs Jones,147
ufc-111-st-pierre-vs-hardy,c80095f6092271a7,12131,ufc-111-st-pierre-vs-hardy-236,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 111: St-Pierre vs Hardy,148
ufc-fight-night-21-florian-vs-gomi,3ed134d85dfbd7b4,12474,ufc-fight-night-21-florian-vs-gomi-246,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 21: Florian vs Gomi,149
ufc-112-invincible,24b033b3daf1c9df,12184,ufc-112-invincible-245,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 112: Invincible,150
ufc-113-machida-vs-shogun-2,d0c29452d3272603,12390,ufc-113-machida-vs-shogun-ii-247,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 113: Machida vs Shogun 2,151
ufc-114-jackson-vs-evans,bfc2fc38a0e20211,12446,ufc-114-jackson-vs-evans-256,,https://en.wikipedia.org/wiki/UFC_114,UFC 114: Jackson vs Evans,152
ufc-115-liddell-vs-franklin,cfb65863d5099327,12447,ufc-115-liddell-vs-franklin-255,,https://en.wikipedia.org/wiki/UFC_115,UFC 115: Liddell vs Franklin,153
the-ultimate-fighter-11-finale,9bcf8603ceb25680,12897,ufc-the-ultimate-fighter-11-finale-262,,https://en.wikipedia.org/wiki/The_Ultimate_Fighter_11_Finale,The Ultimate Fighter 11 Finale,154
ufc-116-lesnar-vs-carwin,140745cbbcb023ac,12765,ufc-116-lesnar-vs-carwin-265,,https://en.wikipedia.org/wiki/UFC_116,UFC 116: Lesnar vs Carwin,155
ufc-on-versus-2-jones-vs-matyushenko,f12f979b657ab876,13294,ufc-on-versus-2-281,,https://en.wikipedia.org/wiki/UFC_Live_on_Versus:_2,UFC on Versus 2: Jones vs. Matyushenko,156
ufc-117-silva-vs-sonnen,2f3f12002564bb55,13310,ufc-117-silva-vs-sonnen-276,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 117: Silva vs Sonnen,157
ufc-118-edgar-vs-penn-2,054defd5420a551f,13380,ufc-118-edgar-vs-penn-2-278,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 118: Edgar vs. Penn 2,158
ufc-fight-night-22,acff437707625fc7,14024,ufc-fight-night-22-295,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 22: Marquardt vs. Palhares,159
ufc-119-mir-vs-cro-cop,ad32471f01e7b1a5,13732,ufc-119-mir-vs-cro-cop-296,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 119: Mir vs Cro Cop,160
ufc-120-bisping-vs-akiyama,d512d9f204059f57,14025,ufc-120-bisping-vs-akiyama-294,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 120: Bisping vs. Akiyama,161
ufc-121-lesnar-vs-velasquez,afdb76fbd86f6d11,14039,ufc-121-lesnar-vs-velasquez-308,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 121: Lesnar vs. Velasquez,162
ufc-122-marquardt-vs-okami,0ff11cc094e887bc,14430,ufc-122-marquardt-vs-okami-323,,https://en.wikipedia.org/wiki/UFC_122,UFC 122: Marquardt vs. Okami,163
ufc-123-rampage-vs-machida,dd992d569aaebee6,14529,ufc-123-rampage-vs-machida-317,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 123: Rampage vs. Machida,164
the-ultimate-fighter-12-finale,5d7bdab5e03e3216,14462,ufc-the-ultimate-fighter-12-finale-330,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,The Ultimate Fighter 12 Finale,165
ufc-124-st-pierre-vs-koscheck-2,132f860d02953f4c,14504,ufc-124-st-pierre-vs-koscheck-ii-313,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 124: St. Pierre vs. Koscheck 2,166
ufc-125-resolution,d1152823307d7e7c,14530,ufc-125-resolution-332,UFC125,https://en.wikipedia.org/wiki/UFC_125,UFC 125: Resolution,167
