event_id,description,is_not,betsite,odds
1160,Exactly seven fights end in submission,1,SportBet,-26700
1160,Exactly seven fights go the distance,0,5Dimes,440
1160,Exactly seven fights go the distance,0,SportBet,440
1160,Exactly seven fights go the distance,1,5Dimes,-580
1160,Exactly seven fights go the distance,1,SportBet,-580
1160,Exactly six fights end in KO/TKO,0,5Dimes,826
1160,Exactly six fights end in KO/TKO,0,SportBet,826
1160,Exactly six fights end in KO/TKO,1,5Dimes,-1276
1160,Exactly six fights end in KO/TKO,1,SportBet,-1276
1160,Exactly six fights end in submission,0,5Dimes,2625
1160,Exactly six fights end in submission,0,SportBet,2625
1160,Exactly six fights end in submission,1,5Dimes,-5500
1160,Exactly six fights end in submission,1,SportBet,-5500
1160,Exactly six fights go the distance,0,5Dimes,314
1160,Exactly six fights go the distance,0,SportBet,314
1160,Exactly six fights go the distance,1,5Dimes,-377
1160,Exactly six fights go the distance,1,SportBet,-377
1160,Exactly ten fights go the distance,0,5Dimes,7050
1160,Exactly ten fights go the distance,0,SportBet,7050
1160,Exactly ten fights go the distance,1,5Dimes,-18600
1160,Exactly ten fights go the distance,1,SportBet,-18600
1160,Exactly three fights end in KO/TKO,0,5Dimes,293
1160,Exactly three fights end in KO/TKO,0,SportBet,293
1160,Exactly three fights end in KO/TKO,1,5Dimes,-353
1160,Exactly three fights end in KO/TKO,1,SportBet,-353
1160,Exactly three fights end in submission,0,5Dimes,258
1160,Exactly three fights end in submission,0,SportBet,258
1160,Exactly three fights end in submission,1,5Dimes,-315
1160,Exactly three fights end in submission,1,SportBet,-315
1160,Exactly three fights go the distance,0,5Dimes,948
1160,Exactly three fights go the distance,0,SportBet,948
1160,Exactly three fights go the distance,1,5Dimes,-1445
1160,Exactly three fights go the distance,1,SportBet,-1445
1160,Exactly two fights end in KO/TKO,0,5Dimes,468
1160,Exactly two fights end in KO/TKO,0,SportBet,468
1160,Exactly two fights end in KO/TKO,1,5Dimes,-635
1160,Exactly two fights end in KO/TKO,1,SportBet,-635
1160,Exactly two fights end in submission,0,5Dimes,253
1160,Exactly two fights end in submission,0,SportBet,253
1160,Exactly two fights end in submission,1,5Dimes,-305
1160,Exactly two fights end in submission,1,SportBet,-305
1160,Exactly two fights go the distance,0,5Dimes,2550
1160,Exactly two fights go the distance,0,SportBet,2550
1160,Exactly two fights go the distance,1,5Dimes,-5200
1160,Exactly two fights go the distance,1,SportBet,-5200
1160,No fights end in KO/TKO,0,5Dimes,5550
1160,No fights end in KO/TKO,0,SportBet,5550
1160,No fights end in KO/TKO,1,5Dimes,-13600
1160,No fights end in KO/TKO,1,SportBet,-13600
1160,No fights end in submission,0,5Dimes,1488
1160,No fights end in submission,0,SportBet,1488
1160,No fights end in submission,1,5Dimes,-2940
1160,No fights end in submission,1,SportBet,-2940
1160,Over 1.5 fights end in KO/TKO,0,5Dimes,-1613
1160,Over 1.5 fights end in KO/TKO,0,SportBet,-1613
1160,Over 1.5 fights end in submission,0,5Dimes,-437
1160,Over 1.5 fights end in submission,0,SportBet,-437
1160,Over 1.5 fights go the distance,0,5Dimes,-27600
1160,Over 1.5 fights go the distance,0,SportBet,-27600
1160,Over 10.5 fights go the distance,0,5Dimes,41600
1160,Over 10.5 fights go the distance,0,SportBet,41600
1160,Over 2.5 fights end in KO/TKO,0,5Dimes,-381
1160,Over 2.5 fights end in KO/TKO,0,SportBet,-381
1160,Over 2.5 fights end in submission,0,5Dimes,-124
1160,Over 2.5 fights end in submission,0,SportBet,-124
1160,Over 2.5 fights go the distance,0,5Dimes,-4225
1160,Over 2.5 fights go the distance,0,SportBet,-4225
1160,Over 3.5 fights end in KO/TKO,0,5Dimes,-115
1160,Over 3.5 fights end in KO/TKO,0,SportBet,-115
1160,Over 3.5 fights end in submission,0,5Dimes,244
1160,Over 3.5 fights end in submission,0,SportBet,244
1160,Over 3.5 fights go the distance,0,5Dimes,-1005
1160,Over 3.5 fights go the distance,0,SportBet,-1005
1160,Over 4.5 fights end in KO/TKO,0,5Dimes,214
1160,Over 4.5 fights end in KO/TKO,0,SportBet,214
1160,Over 4.5 fights end in submission,0,5Dimes,662
1160,Over 4.5 fights end in submission,0,SportBet,662
1160,Over 4.5 fights go the distance,0,5Dimes,-305
1160,Over 4.5 fights go the distance,0,SportBet,-305
1160,Over 5.5 fights end in KO/TKO,0,5Dimes,553
1160,Over 5.5 fights end in KO/TKO,0,SportBet,553
1160,Over 5.5 fights end in submission,0,5Dimes,2110
1160,Over 5.5 fights end in submission,0,SportBet,2110
1160,Over 5.5 fights go the distance,0,5Dimes,-116
1160,Over 5.5 fights go the distance,0,SportBet,-116
1160,Over 6.5 fights end in KO/TKO,0,5Dimes,1545
1160,Over 6.5 fights end in KO/TKO,0,SportBet,1545
1160,Over 6.5 fights end in submission,0,5Dimes,8300
1160,Over 6.5 fights end in submission,0,SportBet,8300
1160,Over 6.5 fights go the distance,0,5Dimes,224
1160,Over 6.5 fights go the distance,0,SportBet,224
1160,Over 7.5 fights end in KO/TKO,0,5Dimes,5825
1160,Over 7.5 fights end in KO/TKO,0,SportBet,5825
1160,Over 7.5 fights end in submission,0,5Dimes,49900
1160,Over 7.5 fights end in submission,0,SportBet,49900
1160,Over 7.5 fights go the distance,0,5Dimes,559
1160,Over 7.5 fights go the distance,0,SportBet,559
1160,Over 8.5 fights end in KO/TKO,0,5Dimes,30400
1160,Over 8.5 fights end in KO/TKO,0,SportBet,30400
1160,Over 8.5 fights go the distance,0,5Dimes,1575
1160,Over 8.5 fights go the distance,0,SportBet,1575
1160,Over 9.5 fights go the distance,0,5Dimes,6350
1160,Over 9.5 fights go the distance,0,SportBet,6350
1160,Under 1.5 fights end in KO/TKO,0,5Dimes,1057
1160,Under 1.5 fights end in KO/TKO,0,SportBet,1057
1160,Under 1.5 fights end in submission,0,5Dimes,349
1160,Under 1.5 fights end in submission,0,SportBet,349
1160,Under 1.5 fights go the distance,0,5Dimes,9525
1160,Under 1.5 fights go the distance,0,SportBet,9525
1160,Under 10.5 fights go the distance,0,5Dimes,-124800
1160,Under 10.5 fights go the distance,0,SportBet,-124800
1160,Under 2.5 fights end in KO/TKO,0,5Dimes,316
1160,Under 2.5 fights end in KO/TKO,0,SportBet,316
1160,Under 2.5 fights end in submission,0,5Dimes,104
1160,Under 2.5 fights end in submission,0,SportBet,104
1160,Under 2.5 fights go the distance,0,5Dimes,2115
1160,Under 2.5 fights go the distance,0,SportBet,2115
1160,Under 3.5 fights end in KO/TKO,0,5Dimes,-105
1160,Under 3.5 fights end in KO/TKO,0,SportBet,-105
1160,Under 3.5 fights end in submission,0,5Dimes,-287
1160,Under 3.5 fights end in submission,0,SportBet,-287
1160,Under 3.5 fights go the distance,0,5Dimes,653
1160,Under 3.5 fights go the distance,0,SportBet,653
1160,Under 4.5 fights end in KO/TKO,0,5Dimes,-254
1160,Under 4.5 fights end in KO/TKO,0,SportBet,-254
1160,Under 4.5 fights end in submission,0,5Dimes,-1023
1160,Under 4.5 fights end in submission,0,SportBet,-1023
1160,Under 4.5 fights go the distance,0,5Dimes,253
1160,Under 4.5 fights go the distance,0,SportBet,253
1160,Under 5.5 fights end in KO/TKO,0,5Dimes,-805
1160,Under 5.5 fights end in KO/TKO,0,SportBet,-805
1160,Under 5.5 fights end in submission,0,5Dimes,-4220
1160,Under 5.5 fights end in submission,0,SportBet,-4220
1160,Under 5.5 fights go the distance,0,5Dimes,-104
1160,Under 5.5 fights go the distance,0,SportBet,-104
1160,Under 6.5 fights end in KO/TKO,0,5Dimes,-3085
1160,Under 6.5 fights end in KO/TKO,0,SportBet,-3085
1160,Under 6.5 fights end in submission,0,5Dimes,-22200
1160,Under 6.5 fights end in submission,0,SportBet,-22200
1160,Under 6.5 fights go the distance,0,5Dimes,-264
1160,Under 6.5 fights go the distance,0,SportBet,-264
1160,Under 7.5 fights end in KO/TKO,0,5Dimes,-14300
1160,Under 7.5 fights end in KO/TKO,0,SportBet,-14300
1160,Under 7.5 fights end in submission,0,5Dimes,-149700
1160,Under 7.5 fights end in submission,0,SportBet,-149700
1160,Under 7.5 fights go the distance,0,5Dimes,-817
1160,Under 7.5 fights go the distance,0,SportBet,-817
1160,Under 8.5 fights end in KO/TKO,0,5Dimes,-91200
1160,Under 8.5 fights end in KO/TKO,0,SportBet,-91200
1160,Under 8.5 fights go the distance,0,5Dimes,-3150
1160,Under 8.5 fights go the distance,0,SportBet,-3150
1160,Under 9.5 fights go the distance,0,5Dimes,-15900
1160,Under 9.5 fights go the distance,0,SportBet,-15900
1167,Exactly eight fights end in KO/TKO,0,5Dimes,2355
1167,Exactly eight fights end in KO/TKO,0,SportBet,2355
1167,Exactly eight fights end in KO/TKO,1,5Dimes,-4710
1167,Exactly eight fights end in KO/TKO,1,SportBet,-4710
1167,Exactly eight fights end in submission,0,5Dimes,23300
1167,Exactly eight fights end in submission,0,SportBet,23300
1167,Exactly eight fights end in submission,1,5Dimes,-69900
1167,Exactly eight fights end in submission,1,SportBet,-69900
1167,Exactly eight fights go the distance,0,5Dimes,1230
1167,Exactly eight fights go the distance,0,SportBet,1230
1167,Exactly eight fights go the distance,1,5Dimes,-1960
1167,Exactly eight fights go the distance,1,SportBet,-1960
1167,Exactly five fights end in KO/TKO,0,5Dimes,261
1167,Exactly five fights end in KO/TKO,0,SportBet,261
1167,Exactly five fights end in KO/TKO,1,5Dimes,-321
1167,Exactly five fights end in KO/TKO,1,SportBet,-321
1167,Exactly five fights end in submission,0,5Dimes,663
1167,Exactly five fights end in submission,0,SportBet,663
1167,Exactly five fights end in submission,1,5Dimes,-1025
1167,Exactly five fights end in submission,1,SportBet,-1025
1167,Exactly five fights go the distance,0,5Dimes,288
1167,Exactly five fights go the distance,0,SportBet,288
1167,Exactly five fights go the distance,1,5Dimes,-348
1167,Exactly five fights go the distance,1,SportBet,-348
1167,Exactly four fights end in KO/TKO,0,5Dimes,281
1167,Exactly four fights end in KO/TKO,0,SportBet,281
1167,Exactly four fights end in KO/TKO,1,5Dimes,-341
1167,Exactly four fights end in KO/TKO,1,SportBet,-341
1167,Exactly four fights end in submission,0,5Dimes,354
1167,Exactly four fights end in submission,0,SportBet,354
1167,Exactly four fights end in submission,1,5Dimes,-444
1167,Exactly four fights end in submission,1,SportBet,-444
1167,Exactly four fights go the distance,0,5Dimes,383
1167,Exactly four fights go the distance,0,SportBet,383
1167,Exactly four fights go the distance,1,5Dimes,-480
1167,Exactly four fights go the distance,1,SportBet,-480
1167,Exactly nine fights end in KO/TKO,0,5Dimes,8600
1167,Exactly nine fights end in KO/TKO,0,SportBet,8600
1167,Exactly nine fights end in KO/TKO,1,5Dimes,-23400
1167,Exactly nine fights end in KO/TKO,1,SportBet,-23400
1167,Exactly nine fights go the distance,0,5Dimes,3300
1167,Exactly nine fights go the distance,0,SportBet,3300
1167,Exactly nine fights go the distance,1,5Dimes,-7700
1167,Exactly nine fights go the distance,1,SportBet,-7700
1167,Exactly one fight ends in KO/TKO,0,5Dimes,6450
1167,Exactly one fight ends in KO/TKO,0,SportBet,6450
1167,Exactly one fight ends in KO/TKO,1,5Dimes,-16300
1167,Exactly one fight ends in KO/TKO,1,SportBet,-16300
1167,Exactly one fight ends in submission,0,5Dimes,594
1167,Exactly one fight ends in submission,0,SportBet,594
1167,Exactly one fight ends in submission,1,5Dimes,-887
1167,Exactly one fight ends in submission,1,SportBet,-887
1167,Exactly one fight goes the distance,0,5Dimes,7550
1167,Exactly one fight goes the distance,0,SportBet,7550
1167,Exactly one fight goes the distance,1,5Dimes,-20100
1167,Exactly one fight goes the distance,1,SportBet,-20100
1167,Exactly seven fights end in KO/TKO,0,5Dimes,863
1167,Exactly seven fights end in KO/TKO,0,SportBet,863
1167,Exactly seven fights end in KO/TKO,1,5Dimes,-1314
1167,Exactly seven fights end in KO/TKO,1,SportBet,-1314
1167,Exactly seven fights end in submission,0,5Dimes,5200
1167,Exactly seven fights end in submission,0,SportBet,5200
1167,Exactly seven fights end in submission,1,5Dimes,-12900
1167,Exactly seven fights end in submission,1,SportBet,-12900
1167,Exactly seven fights go the distance,0,5Dimes,531
1167,Exactly seven fights go the distance,0,SportBet,531
1167,Exactly seven fights go the distance,1,5Dimes,-761
1167,Exactly seven fights go the distance,1,SportBet,-761
1167,Exactly six fights end in KO/TKO,0,5Dimes,410
1167,Exactly six fights end in KO/TKO,0,SportBet,410
1167,Exactly six fights end in KO/TKO,1,5Dimes,-515
1167,Exactly six fights end in KO/TKO,1,SportBet,-515
1167,Exactly six fights end in submission,0,5Dimes,1599
1167,Exactly six fights end in submission,0,SportBet,1599
1167,Exactly six fights end in submission,1,5Dimes,-3195
1167,Exactly six fights end in submission,1,SportBet,-3195
1167,Exactly six fights go the distance,0,5Dimes,329
1167,Exactly six fights go the distance,0,SportBet,329
1167,Exactly six fights go the distance,1,5Dimes,-407
1167,Exactly six fights go the distance,1,SportBet,-407
1167,Exactly ten fights end in KO/TKO,0,5Dimes,48400
1167,Exactly ten fights end in KO/TKO,0,SportBet,48400
1167,Exactly ten fights end in KO/TKO,1,5Dimes,-145200
1167,Exactly ten fights end in KO/TKO,1,SportBet,-145200
1167,Exactly ten fights go the distance,0,5Dimes,13800
1167,Exactly ten fights go the distance,0,SportBet,13800
1167,Exactly ten fights go the distance,1,5Dimes,-41400
1167,Exactly ten fights go the distance,1,SportBet,-41400
1167,Exactly three fights end in KO/TKO,0,5Dimes,494
1167,Exactly three fights end in KO/TKO,0,SportBet,494
1167,Exactly three fights end in KO/TKO,1,5Dimes,-687
1167,Exactly three fights end in KO/TKO,1,SportBet,-687
1167,Exactly three fights end in submission,0,5Dimes,253
1167,Exactly three fights end in submission,0,SportBet,253
1167,Exactly three fights end in submission,1,5Dimes,-305
1167,Exactly three fights end in submission,1,SportBet,-305
1167,Exactly three fights go the distance,0,5Dimes,693
1167,Exactly three fights go the distance,0,SportBet,693
1167,Exactly three fights go the distance,1,5Dimes,-1085
1167,Exactly three fights go the distance,1,SportBet,-1085
1167,Exactly two fights end in KO/TKO,0,5Dimes,1389
1167,Exactly two fights end in KO/TKO,0,SportBet,1389
1167,Exactly two fights end in KO/TKO,1,5Dimes,-2447
1167,Exactly two fights end in KO/TKO,1,SportBet,-2447
1167,Exactly two fights end in submission,0,5Dimes,305
1167,Exactly two fights end in submission,0,SportBet,305
1167,Exactly two fights end in submission,1,5Dimes,-365
1167,Exactly two fights end in submission,1,SportBet,-365
1167,Exactly two fights go the distance,0,5Dimes,1824
1167,Exactly two fights go the distance,0,SportBet,1824
1167,Exactly two fights go the distance,1,5Dimes,-3645
1167,Exactly two fights go the distance,1,SportBet,-3645
1167,No fights end in submission,0,5Dimes,2347
1167,No fights end in submission,0,SportBet,2347
1167,No fights end in submission,1,5Dimes,-4690
1167,No fights end in submission,1,SportBet,-4690
1167,Over 1.5 fights end in KO/TKO,0,5Dimes,-15200
1167,Over 1.5 fights end in KO/TKO,0,SportBet,-15200
1167,Over 1.5 fights end in submission,0,5Dimes,-677
1167,Over 1.5 fights end in submission,0,SportBet,-677
1167,Over 1.5 fights go the distance,0,5Dimes,-18400
1167,Over 1.5 fights go the distance,0,SportBet,-18400
1167,Over 2.5 fights end in KO/TKO,0,5Dimes,-1965
1167,Over 2.5 fights end in KO/TKO,0,SportBet,-1965
1167,Over 2.5 fights end in submission,0,5Dimes,-165
1167,Over 2.5 fights end in submission,0,SportBet,-165
1167,Over 2.5 fights go the distance,0,5Dimes,-2950
1167,Over 2.5 fights go the distance,0,SportBet,-2950
1167,Over 3.5 fights end in KO/TKO,0,5Dimes,-435
1167,Over 3.5 fights end in KO/TKO,0,SportBet,-435
1167,Over 3.5 fights end in submission,0,5Dimes,205
1167,Over 3.5 fights end in submission,0,SportBet,205
1167,Over 3.5 fights go the distance,0,5Dimes,-691
1167,Over 3.5 fights go the distance,0,SportBet,-691
1167,Over 4.5 fights end in KO/TKO,0,5Dimes,-134
1167,Over 4.5 fights end in KO/TKO,0,SportBet,-134
1167,Over 4.5 fights end in submission,0,5Dimes,452
1167,Over 4.5 fights end in submission,0,SportBet,452
1167,Over 4.5 fights go the distance,0,5Dimes,-221
1167,Over 4.5 fights go the distance,0,SportBet,-221
1167,Over 5.5 fights end in KO/TKO,0,5Dimes,190
1167,Over 5.5 fights end in KO/TKO,0,SportBet,190
1167,Over 5.5 fights end in submission,0,5Dimes,1323
1167,Over 5.5 fights end in submission,0,SportBet,1323
1167,Over 5.5 fights go the distance,0,5Dimes,124
1167,Over 5.5 fights go the distance,0,SportBet,124
1167,Over 6.5 fights end in KO/TKO,0,5Dimes,594
1167,Over 6.5 fights end in KO/TKO,0,SportBet,594
1167,Over 6.5 fights end in submission,0,5Dimes,4250
1167,Over 6.5 fights end in submission,0,SportBet,4250
1167,Over 6.5 fights go the distance,0,5Dimes,327
1167,Over 6.5 fights go the distance,0,SportBet,327
1167,Over 7.5 fights end in KO/TKO,0,5Dimes,1850
1167,Over 7.5 fights end in KO/TKO,0,SportBet,1850
1167,Over 7.5 fights end in submission,0,5Dimes,20200
1167,Over 7.5 fights end in submission,0,SportBet,20200
1167,Over 7.5 fights go the distance,0,5Dimes,898
1167,Over 7.5 fights go the distance,0,SportBet,898
1167,Over 8.5 fights end in KO/TKO,0,5Dimes,7475
1167,Over 8.5 fights end in KO/TKO,0,SportBet,7475
1167,Over 8.5 fights go the distance,0,5Dimes,2775
1167,Over 8.5 fights go the distance,0,SportBet,2775
1167,Over 9.5 fights end in KO/TKO,0,5Dimes,48100
1167,Over 9.5 fights end in KO/TKO,0,SportBet,48100
1167,Over 9.5 fights go the distance,0,5Dimes,12200
1167,Over 9.5 fights go the distance,0,SportBet,12200
1167,Under 1.5 fights end in KO/TKO,0,5Dimes,6100
1167,Under 1.5 fights end in KO/TKO,0,SportBet,6100
1167,Under 1.5 fights end in submission,0,5Dimes,489
1167,Under 1.5 fights end in submission,0,SportBet,489
1167,Under 1.5 fights go the distance,0,5Dimes,6975
1167,Under 1.5 fights go the distance,0,SportBet,6975
1167,Under 2.5 fights end in KO/TKO,0,5Dimes,1233
1167,Under 2.5 fights end in KO/TKO,0,SportBet,1233
1167,Under 2.5 fights end in submission,0,5Dimes,145
1167,Under 2.5 fights end in submission,0,SportBet,145
1167,Under 2.5 fights go the distance,0,5Dimes,1490
1167,Under 2.5 fights go the distance,0,SportBet,1490
1167,Under 3.5 fights end in KO/TKO,0,5Dimes,348
1167,Under 3.5 fights end in KO/TKO,0,SportBet,348
1167,Under 3.5 fights end in submission,0,5Dimes,-245
1167,Under 3.5 fights end in submission,0,SportBet,-245
1167,Under 3.5 fights go the distance,0,5Dimes,496
1167,Under 3.5 fights go the distance,0,SportBet,496
1167,Under 4.5 fights end in KO/TKO,0,5Dimes,114
1167,Under 4.5 fights end in KO/TKO,0,SportBet,114
1167,Under 4.5 fights end in submission,0,5Dimes,-603
1167,Under 4.5 fights end in submission,0,SportBet,-603
1167,Under 4.5 fights go the distance,0,5Dimes,181
1167,Under 4.5 fights go the distance,0,SportBet,181
1167,Under 5.5 fights end in KO/TKO,0,5Dimes,-230
1167,Under 5.5 fights end in KO/TKO,0,SportBet,-230
1167,Under 5.5 fights end in submission,0,5Dimes,-2220
1167,Under 5.5 fights end in submission,0,SportBet,-2220
1167,Under 5.5 fights go the distance,0,5Dimes,-144
1167,Under 5.5 fights go the distance,0,SportBet,-144
1167,Under 6.5 fights end in KO/TKO,0,5Dimes,-887
1167,Under 6.5 fights end in KO/TKO,0,SportBet,-887
1167,Under 6.5 fights end in submission,0,5Dimes,-10500
1167,Under 6.5 fights end in submission,0,SportBet,-10500
1167,Under 6.5 fights go the distance,0,5Dimes,-403
1167,Under 6.5 fights go the distance,0,SportBet,-403
1167,Under 7.5 fights end in KO/TKO,0,5Dimes,-3700
1167,Under 7.5 fights end in KO/TKO,0,SportBet,-3700
1167,Under 7.5 fights end in submission,0,5Dimes,-60600
1167,Under 7.5 fights end in submission,0,SportBet,-60600
1167,Under 7.5 fights go the distance,0,5Dimes,-1371
1167,Under 7.5 fights go the distance,0,SportBet,-1371
1167,Under 8.5 fights end in KO/TKO,0,5Dimes,-19900
1167,Under 8.5 fights end in KO/TKO,0,SportBet,-19900
1167,Under 8.5 fights go the distance,0,5Dimes,-6100
1167,Under 8.5 fights go the distance,0,SportBet,-6100
1167,Under 9.5 fights end in KO/TKO,0,5Dimes,-144300
1167,Under 9.5 fights end in KO/TKO,0,SportBet,-144300
1167,Under 9.5 fights go the distance,0,5Dimes,-36600
1167,Under 9.5 fights go the distance,0,SportBet,-36600
1165,Exactly eight fights end in KO/TKO,0,5Dimes,2525
1165,Exactly eight fights end in KO/TKO,0,SportBet,2525
1165,Exactly eight fights end in KO/TKO,1,5Dimes,-5100
1165,Exactly eight fights end in KO/TKO,1,SportBet,-5100
1165,Exactly eight fights go the distance,0,5Dimes,1600
1165,Exactly eight fights go the distance,0,SportBet,1600
1165,Exactly eight fights go the distance,1,5Dimes,-3200
1165,Exactly eight fights go the distance,1,SportBet,-3200
1165,Exactly five fights end in KO/TKO,0,5Dimes,298
1165,Exactly five fights end in KO/TKO,0,SportBet,298
1165,Exactly five fights end in KO/TKO,1,5Dimes,-358
1165,Exactly five fights end in KO/TKO,1,SportBet,-358
1165,Exactly five fights end in submission,0,5Dimes,1112
1165,Exactly five fights end in submission,0,SportBet,1112
1165,Exactly five fights end in submission,1,5Dimes,-1723
1165,Exactly five fights end in submission,1,SportBet,-1723
1165,Exactly five fights go the distance,0,5Dimes,288
1165,Exactly five fights go the distance,0,SportBet,288
1165,Exactly five fights go the distance,1,5Dimes,-348
1165,Exactly five fights go the distance,1,SportBet,-348
1165,Exactly four fights end in KO/TKO,0,5Dimes,290
1165,Exactly four fights end in KO/TKO,0,SportBet,290
1165,Exactly four fights end in KO/TKO,1,5Dimes,-350
1165,Exactly four fights end in KO/TKO,1,SportBet,-350
1165,Exactly four fights end in submission,0,5Dimes,461
1165,Exactly four fights end in submission,0,SportBet,461
1165,Exactly four fights end in submission,1,5Dimes,-621
1165,Exactly four fights end in submission,1,SportBet,-621
1165,Exactly four fights go the distance,0,5Dimes,325
1165,Exactly four fights go the distance,0,SportBet,325
1165,Exactly four fights go the distance,1,5Dimes,-400
1165,Exactly four fights go the distance,1,SportBet,-400
1165,Exactly nine fights end in KO/TKO,0,5Dimes,9000
1165,Exactly nine fights end in KO/TKO,0,SportBet,9000
1165,Exactly nine fights end in KO/TKO,1,5Dimes,-25000
1165,Exactly nine fights end in KO/TKO,1,SportBet,-25000
1165,Exactly nine fights go the distance,0,5Dimes,5300
1165,Exactly nine fights go the distance,0,SportBet,5300
1165,Exactly nine fights go the distance,1,5Dimes,-13100
1165,Exactly nine fights go the distance,1,SportBet,-13100
1165,Exactly one fight ends in KO/TKO,0,5Dimes,3125
1165,Exactly one fight ends in KO/TKO,0,SportBet,3125
1165,Exactly one fight ends in KO/TKO,1,5Dimes,-7250
1165,Exactly one fight ends in KO/TKO,1,SportBet,-7250
1165,Exactly one fight ends in submission,0,5Dimes,418
1165,Exactly one fight ends in submission,0,SportBet,418
1165,Exactly one fight ends in submission,1,5Dimes,-530
1165,Exactly one fight ends in submission,1,SportBet,-530
1165,Exactly one fight goes the distance,0,5Dimes,4500
1165,Exactly one fight goes the distance,0,SportBet,4500
1165,Exactly one fight goes the distance,1,5Dimes,-11000
1165,Exactly one fight goes the distance,1,SportBet,-11000
1165,Exactly seven fights end in KO/TKO,0,5Dimes,956
1165,Exactly seven fights end in KO/TKO,0,SportBet,956
1165,Exactly seven fights end in KO/TKO,1,5Dimes,-1456
1165,Exactly seven fights end in KO/TKO,1,SportBet,-1456
1165,Exactly seven fights end in submission,0,5Dimes,11700
1165,Exactly seven fights end in submission,0,SportBet,11700
1165,Exactly seven fights end in submission,1,5Dimes,-35100
1165,Exactly seven fights end in submission,1,SportBet,-35100
1165,Exactly seven fights go the distance,0,5Dimes,683
1165,Exactly seven fights go the distance,0,SportBet,683
1165,Exactly seven fights go the distance,1,5Dimes,-1065
1165,Exactly seven fights go the distance,1,SportBet,-1065
1165,Exactly six fights end in KO/TKO,0,5Dimes,451
1165,Exactly six fights end in KO/TKO,0,SportBet,451
1165,Exactly six fights end in KO/TKO,1,5Dimes,-601
1165,Exactly six fights end in KO/TKO,1,SportBet,-601
1165,Exactly six fights end in submission,0,5Dimes,2975
1165,Exactly six fights end in submission,0,SportBet,2975
1165,Exactly six fights end in submission,1,5Dimes,-6900
1165,Exactly six fights end in submission,1,SportBet,-6900
1165,Exactly six fights go the distance,0,5Dimes,388
1165,Exactly six fights go the distance,0,SportBet,388
1165,Exactly six fights go the distance,1,5Dimes,-488
1165,Exactly six fights go the distance,1,SportBet,-488
1165,Exactly ten fights end in KO/TKO,0,5Dimes,49500
1165,Exactly ten fights end in KO/TKO,0,SportBet,49500
1165,Exactly ten fights end in KO/TKO,1,5Dimes,-148500
1165,Exactly ten fights end in KO/TKO,1,SportBet,-148500
1165,Exactly ten fights go the distance,0,5Dimes,26300
1165,Exactly ten fights go the distance,0,SportBet,26300
1165,Exactly ten fights go the distance,1,5Dimes,-78900
1165,Exactly ten fights go the distance,1,SportBet,-78900
1165,Exactly three fights end in KO/TKO,0,5Dimes,438
1165,Exactly three fights end in KO/TKO,0,SportBet,438
1165,Exactly three fights end in KO/TKO,1,5Dimes,-575
1165,Exactly three fights end in KO/TKO,1,SportBet,-575
1165,Exactly three fights end in submission,0,5Dimes,262
1165,Exactly three fights end in submission,0,SportBet,262
1165,Exactly three fights end in submission,1,5Dimes,-322
1165,Exactly three fights end in submission,1,SportBet,-322
1165,Exactly three fights go the distance,0,5Dimes,530
1165,Exactly three fights go the distance,0,SportBet,530
1165,Exactly three fights go the distance,1,5Dimes,-760
1165,Exactly three fights go the distance,1,SportBet,-760
1165,Exactly two fights end in KO/TKO,0,5Dimes,1008
1165,Exactly two fights end in KO/TKO,0,SportBet,1008
1165,Exactly two fights end in KO/TKO,1,5Dimes,-1515
1165,Exactly two fights end in KO/TKO,1,SportBet,-1515
1165,Exactly two fights end in submission,0,5Dimes,243
1165,Exactly two fights end in submission,0,SportBet,243
1165,Exactly two fights end in submission,1,5Dimes,-285
1165,Exactly two fights end in submission,1,SportBet,-285
1165,Exactly two fights go the distance,0,5Dimes,1309
1165,Exactly two fights go the distance,0,SportBet,1309
1165,Exactly two fights go the distance,1,5Dimes,-2185
1165,Exactly two fights go the distance,1,SportBet,-2185
1165,No fights end in KO/TKO,0,5Dimes,23200
1165,No fights end in KO/TKO,0,SportBet,23200
1165,No fights end in KO/TKO,1,5Dimes,-69600
1165,No fights end in KO/TKO,1,SportBet,-69600
1165,No fights end in submission,0,5Dimes,1395
1165,No fights end in submission,0,SportBet,1395
1165,No fights end in submission,1,5Dimes,-2475
1165,No fights end in submission,1,SportBet,-2475
1165,No fights go the distance,0,5Dimes,37900
1165,No fights go the distance,0,SportBet,37900
1165,No fights go the distance,1,5Dimes,-113700
1165,No fights go the distance,1,SportBet,-113700
1165,Over 1.5 fights end in KO/TKO,0,5Dimes,-6400
1165,Over 1.5 fights end in KO/TKO,0,SportBet,-6400
1165,Over 1.5 fights end in submission,0,5Dimes,-380
1165,Over 1.5 fights end in submission,0,SportBet,-380
1165,Over 1.5 fights go the distance,0,5Dimes,-10050
1165,Over 1.5 fights go the distance,0,SportBet,-10050
1165,Over 2.5 fights end in KO/TKO,0,5Dimes,-1165
1165,Over 2.5 fights end in KO/TKO,0,SportBet,-1165
1165,Over 2.5 fights end in submission,0,5Dimes,-111
1165,Over 2.5 fights end in submission,0,SportBet,-111
1165,Over 2.5 fights go the distance,0,5Dimes,-1655
1165,Over 2.5 fights go the distance,0,SportBet,-1655
1165,Over 3.5 fights end in KO/TKO,0,5Dimes,-313
