ufcstats_id,bestfightodds_id,betmma_id,espn_id,fightmatrix_id,fightoddsio_id,mmadecisions_id,sherdog_id,tapology_id
760a55d5b6098cbe,6266,1255,4013049,94436,RmlnaHRlck5vZGU6ODE0NA==,6221,97453,24551-carlos-candelori
764342d39cdaa54a,7287,1176,3115841,42900,RmlnaHRlck5vZGU6OTM2OQ==,4357,22114,6791-frank-camacho-the-crank
7649c4c95b824488,894,,2431268,13622,RmlnaHRlck5vZGU6Njkw,,7652,josh-hendricks-heavy
764d39074a352e33,10546,4051,4869702,190733,RmlnaHRlck5vZGU6MjY3MDk=,6599,287525,187808-thomas-peterson
76729a829623e266,1136,,2558166,25152,RmlnaHRlck5vZGU6MTE4Mw==,1755,13237,1727-henry-martinez
767755fd74662dbf,10189,2319,4684751,186918,RmlnaHRlck5vZGU6MzUwMTM=,5646,280021,188143-khamzat-girikhanov
7691a80e6ca3e55b,1676,,2501671,49021,RmlnaHRlck5vZGU6MTE3Mg==,727,48820,jon-madsen
76984112f697631f,1248,53,2970430,50786,RmlnaHRlck5vZGU6MTg4Mg==,1721,46542,leslie-smith
76e2870ffafbe38f,8457,1807,4029275,140079,RmlnaHRlck5vZGU6MTgzNzM=,5192,183539,85897-movsar-evloev
76ee3d666c648f6b,2633,1205,3020777,51886,RmlnaHRlck5vZGU6MzE0MQ==,,51234,charles-byrd
771b60ff889661c8,2162,,2528639,36115,RmlnaHRlck5vZGU6MTMxMQ==,1086,18253,mark-scanlon-scanno
77350fd0e6d1dba8,1926,203,3024356,22033,RmlnaHRlck5vZGU6MTg5MQ==,,10071,lisa-ward
773f7feacf96153e,4805,1292,4249184,108989,RmlnaHRlck5vZGU6NjQ2OQ==,2896,122711,47476-benito-lopez-golden-boy
775bad6d700d2302,295,,2501942,218,RmlnaHRlck5vZGU6Mzc4,,220,1096-david-roberts
776a58a67665a171,4217,1418,3154673,69146,RmlnaHRlck5vZGU6NDA4NA==,2518,67643,33131-nad-narimani
776d4262c4da38bf,13104,3548,4914568,177642,RmlnaHRlck5vZGU6MzQ0NTU=,,261813,135356-pete-rodriguez
7772b283d288dbe2,10385,2498,4226626,112276,RmlnaHRlck5vZGU6MTgwNjU=,5747,127817,44544-guram-katateladze
777dea713da2441d,4983,350,3111141,43002,RmlnaHRlck5vZGU6NjEyNA==,3101,22216,30990-valmir-lazaro
77d7295d1b22c694,6204,954,3962563,91207,RmlnaHRlck5vZGU6ODcwNw==,3779,89875,74325-alessio-di-chirico
78114b7199cef90c,386,103,2335682,14812,RmlnaHRlck5vZGU6MTA1Mw==,791,8847,urijah-faber-the-california-kid
7826923b47f8d72a,4242,1617,4008549,87042,RmlnaHRlck5vZGU6NDExMA==,2510,84902,36807-paddy-pimblett
782a2a17d3e38fdf,,,2556811,14165,RmlnaHRlck5vZGU6NzI1,,8198,keigo-kunihara
7832f2f62f04178f,10266,2427,4684678,108890,RmlnaHRlck5vZGU6MjMxOTA=,5870,122559,39248-tucker-lutz
784285b7ae7dd85f,5168,464,3011426,20752,RmlnaHRlck5vZGU6NjIwNg==,3367,34625,13104-shane-campbell
787bb1f087ccff8a,9273,1972,4426000,193933,RmlnaHRlck5vZGU6MzAxOTA=,5336,293973,187819-cyril-gane-real-c
78863e4a28204a6b,2925,1725,3040875,79178,RmlnaHRlck5vZGU6MjUy,,77208,17448-justin-frazier
78a68f1dade6aaf7,7876,1980,4426301,162775,RmlnaHRlck5vZGU6MjQ0MzI=,5840,230293,134237-fabio-cherant
78d48d3874dacafd,2477,1202,2558159,69754,RmlnaHRlck5vZGU6MTQ3Mw==,1856,68352,13853-Azunna-Anyanwu-Zulu
78e501478a36a018,5685,2022,3132345,85408,RmlnaHRlck5vZGU6ODA0Ng==,,82557,28222-khama-worthy
78f485f851891d68,9274,1920,4251462,79477,RmlnaHRlck5vZGU6MjE4NzM=,5312,77464,41203-journey-newson
791c8437b341fba5,9135,3110,4422355,138765,RmlnaHRlck5vZGU6MzEyNTc=,6118,181115,98539-joanderson-brito-tubarao
792be9a24df82ed6,6681,1057,3027545,82307,RmlnaHRlck5vZGU6MTE4MjM=,3972,80173,27833-brandon-moreno-the-assassin
79325a3c1a5c3bf4,5193,2317,3171474,66484,RmlnaHRlck5vZGU6NjQ1OQ==,3163,65167,72348-andreas-mihalidis
79899ecf62020f6d,82,,2335672,65,RmlnaHRlck5vZGU6MjMy,285,65,joe-stevenson-daddy
798e48f9e7f6ba22,5501,3315,3249894,134216,RmlnaHRlck5vZGU6MzU2NDY=,6149,171603,60838-carlos-hernandez
79cb2a690b9ba5e8,8577,2297,4683807,111783,RmlnaHRlck5vZGU6MjgyODU=,4941,126877,41908-zarrukh-adashev
7a15f3694c5cbc02,202,,2354054,257,RmlnaHRlck5vZGU6NDM5,233,259,john-alessio-the-natural
7a359ef685a304a7,,,2558104,133,RmlnaHRlck5vZGU6MzM4,,135,amaury-bitetti
7a39bbac8cc0fa70,4646,653,3085301,53824,RmlnaHRlck5vZGU6NjA2Nw==,2796,53109,13617-gasan-umalatov
7a47e068f8017019,16106,5821,4926991,204471,RmlnaHRlck5vZGU6NDQwMDg=,6498,315963,166396-valentine-woodburn
7a5e8c94a86f9895,3234,2895,2960757,45570,RmlnaHRlck5vZGU6MjYxNA==,5886,45664,8196-chris-barnett-beast-boy
7a613f78dd7ee8f8,3098,,2615273,6677,RmlnaHRlck5vZGU6MTE3Mw==,1991,26495,8947-bernardo-magalhaes-trekko
7a703c565ccaa18f,725,416,2431314,14361,RmlnaHRlck5vZGU6MTMzNw==,1032,8394,ronaldo-souza-jacare
7aa3d6964eff4877,2247,500,2552906,39955,RmlnaHRlck5vZGU6OTg3,1396,41586,alex-caceres-bruce-leroy
7aa88401f93ce836,105,,2335847,1977,RmlnaHRlck5vZGU6ODg3,537,1995,amar-suloev
7ab478c397cd68ef,8002,2436,4045420,152718,RmlnaHRlck5vZGU6MTg0OTA=,,209647,74383-aliaskhab-khizriev
7abe471b61725980,1305,717,2495166,2407,RmlnaHRlck5vZGU6OTg4,722,2427,fabricio-camoes-morango
7acbb0972e75281a,6541,1040,4001851,82499,RmlnaHRlck5vZGU6OTA5OA==,3927,80421,50533-marvin-vettori
7af33fc4435017f1,12231,3104,4815974,172273,RmlnaHRlck5vZGU6NDE1MzA=,6026,249533,158649-brady-hiestand
7b143a54451263d9,2035,,2509288,3750,RmlnaHRlck5vZGU6MTMwOQ==,1079,23531,paul-sass-sassangle
7b310409440c9102,4712,238,3090555,50929,RmlnaHRlck5vZGU6NjA5OQ==,2828,50416,12014-li-peng-zhang
7b3503352cd53abb,7567,3796,4305514,100991,RmlnaHRlck5vZGU6ODY5Ng==,,110361,41130-westin-wilson
7b39035fae7268b8,2923,237,2983499,66069,RmlnaHRlck5vZGU6MTk0Mg==,,64754,16217-matt-van-buren
7b433309b0fd12aa,8426,1534,4350871,67979,RmlnaHRlck5vZGU6NjkzNA==,4821,66518,64459-brad-katona
7b6ce3a9460565b5,,,2488862,214,RmlnaHRlck5vZGU6NTU4,179,216,valeri-ignatov
7b6e40a73b567072,779,,2354207,237,RmlnaHRlck5vZGU6NTMy,212,239,shonie-carter-mr-international
7b9aa973e5c04624,,,2557319,9255,RmlnaHRlck5vZGU6ODQy,535,3265,eddie-ruiz
7bc475b0fc2020ab,2713,,2613376,9207,RmlnaHRlck5vZGU6MTI3OQ==,,3217,luis-ramos-beicao
7bc96507e4b38d3b,1684,754,2556644,43089,RmlnaHRlck5vZGU6MTAzNg==,,22304,cody-donovan
7bd94b60d7521e4a,3067,895,2611953,43696,RmlnaHRlck5vZGU6OTM1,,43796,8983-john-albert-prince
7bde387d50829adf,9316,1974,4565792,148926,RmlnaHRlck5vZGU6MzAyOTU=,5340,202081,141238-luiz-eduardo-garagorri
7be14eaed4c74856,2978,1168,2517186,54372,RmlnaHRlck5vZGU6MTUxNg==,1909,53666,13751-Brian-Kelleher
7be63795363029e8,2222,840,2536133,42959,RmlnaHRlck5vZGU6MTE5NQ==,1106,22173,cody-mckenzie-big-time
7be74a12d7352df2,2704,286,2569886,68622,RmlnaHRlck5vZGU6MTE5Nw==,2446,67094,15591-sara-mcmann
7c0847d3854a95f2,358,,2335603,26419,RmlnaHRlck5vZGU6ODQ3,,14515,sean-salmon
7c35f869033901ae,231,,2537490,22191,RmlnaHRlck5vZGU6MTA2Nw==,1335,10229,riki-fukuda
7c3c48cf54a2848e,5048,175,3126373,64449,RmlnaHRlck5vZGU6NjIxNw==,3093,63070,19984-yuta-sasaki-ulka
7c6e87729e824ef4,3820,291,2557025,43009,RmlnaHRlck5vZGU6OTM2,2292,22223,4391-idemar-queixinho
7c7332319c14094c,5317,62,3155424,94287,RmlnaHRlck5vZGU6NjE4OA==,3233,97179,48144-marlon-vera-chito
7c9c6a884be167fe,8537,1626,4377802,132450,RmlnaHRlck5vZGU6MjgzNDQ=,4890,168171,74166-jin-soo-son
7c9f96f9a6a5cd50,9168,2017,4044409,54489,RmlnaHRlck5vZGU6MTE1MDU=,,53819,49877-brock-weaver
7ca4c3f8aa8bacae,,,2558143,202,RmlnaHRlck5vZGU6NTAw,,204,paulo-santos
7cbf7c78d3b34218,6701,1098,4079621,86732,RmlnaHRlck5vZGU6MTE4Mjg=,4135,84568,29515-drakkar-klose
7cdd3e5d3aa9cb39,2807,486,2585978,7263,RmlnaHRlck5vZGU6OTg2,2654,27090,16828-yan-cabral
7cf20446453f852b,705,,2501338,10466,RmlnaHRlck5vZGU6MTM4Mw==,1825,4481,milton-vieira-miltinho
7d09200f6a77b20e,3210,,3009718,20748,RmlnaHRlck5vZGU6MTA2MA==,2247,34621,16589-colin-fletcher
7d0a1968b38ca439,18532,6177,4895691,155594,RmlnaHRlck5vZGU6NTEyNjM=,,215649,173956-razonbek-temirov
7d21de9c6d7c98b2,275,,2335684,1033,RmlnaHRlck5vZGU6NjEy,346,1046,rich-clementi-no-love
7d3caf0f96f1b33d,545,,2486958,13094,RmlnaHRlck5vZGU6ODk4,475,7124,nick-thompson-the-goat
7d420039bbfe7c1a,10837,2724,4389085,161807,RmlnaHRlck5vZGU6Mjg5MDU=,5861,222519,119560-aoriqileng
7d5b12de1625984e,,,2951141,34,RmlnaHRlck5vZGU6NTI1,,34,scott-baker
7d96bc577e5178b2,72,392,2335689,33743,RmlnaHRlck5vZGU6NzYx,296,15835,gray-maynard-the-bully
7dcf06c1967801c1,855,337,2501489,21870,RmlnaHRlck5vZGU6MTE4NA==,2280,9907,adriano-martins
7dda2cf308f24a02,7726,1377,4289516,117308,RmlnaHRlck5vZGU6MjM2MzM=,4590,137557,56622-virna-jandiroba
7debc13b36343605,14186,3382,4884868,130864,RmlnaHRlck5vZGU6MzA2MzE=,,164995,69208-christian-quionez-el-taylon
7dfb56f24fe5ddea,6928,1105,4079687,77234,RmlnaHRlck5vZGU6OTE0OQ==,,75423,72429-bobby-nash
7e208569469c8bc8,4736,348,3092778,77784,RmlnaHRlck5vZGU6NjExOA==,,75842,17901-ruan-potts-fangs
7e47047d0971d566,1200,170,3005987,35532,RmlnaHRlck5vZGU6MTMwOA==,1757,17665,daniel-sarafian
7e511f8d842a109d,7294,1312,4230824,136058,RmlnaHRlck5vZGU6MTk3Nzc=,4449,175321,77932-arjan-bhullar
7e69a4b0961aa555,518,,2335759,2899,RmlnaHRlck5vZGU6NTg4,609,2920,brad-blackburn-bad
7ea1f74cef32f906,2432,161,2557936,39845,RmlnaHRlck5vZGU6NjA3MQ==,2794,41524,rashid-magomedov
7ea4a9f07df33a45,1334,104,2531855,23841,RmlnaHRlck5vZGU6MTI4NA==,1083,11908,francisco-rivera-cisco
7ee0fd831c0fe7c3,14705,4738,4294832,93495,RmlnaHRlck5vZGU6MTMzNDM=,,95593,36554-carlos-prates-carlao
7f0b4a75ef3039a3,28,,2354240,24030,RmlnaHRlck5vZGU6ODQ5,359,12098,eddie-sanchez-the-manic-hispanic
7f0f171414d0a287,8102,1804,4412812,163702,RmlnaHRlck5vZGU6MTg4Mzk=,5189,232055,138588-zelim-imadaev
7f1bf0c255ec8756,10897,5785,5141967,175605,RmlnaHRlck5vZGU6Mzg0OTc=,6500,257699,204759-azat-maksum
7f6ed67d3ed3c036,10231,2337,4686725,158918,RmlnaHRlck5vZGU6MzUyNDQ=,5656,222325,68337-cody-durden
7f6ef4e1227600bc,3361,,2961618,53888,RmlnaHRlck5vZGU6MTI3NA==,,53134,28299-wagner-prado-caldeirao
7f955f71fa2ce7ac,132,866,2335785,11343,RmlnaHRlck5vZGU6ODQ0,268,5366,alessio-sakara-legionarius
7f9f528cb72a6ed1,701,,2431320,9649,RmlnaHRlck5vZGU6OTI1,,3660,travis-wiuff-diesel
7facc9c45d792985,18252,7401,5204223,142764,RmlnaHRlck5vZGU6NTUwMTU=,,189203,95784-kaan-ofli
7ff97850e8c32bda,1477,557,2504929,10640,RmlnaHRlck5vZGU6MTM1NQ==,2090,4655,glover-teixeira
803bebcfb6d6f506,8767,1724,4406572,159112,RmlnaHRlck5vZGU6Mjk0MDc=,5012,222785,101836-alex-gorgees
80779d7441af1b52,1944,,2504170,20503,RmlnaHRlck5vZGU6MTIxOA==,,34376,christian-morecraft
809bd1a871491508,9286,956,4425604,164240,RmlnaHRlck5vZGU6MzAyMDY=,,232591,126382-terrance-mckinney
80c0bed43da0e27b,849,,2335760,2839,RmlnaHRlck5vZGU6NTgw,,2860,david-baron
80d8aed0ca9b00f3,7780,1355,4046629,136101,RmlnaHRlck5vZGU6MTE5MTc=,4583,175479,62316-montana-stewart
80d918336163b80c,421,508,2488371,1312,RmlnaHRlck5vZGU6MjM1NQ==,1493,1326,tatsuya-kawajiri-crusher
80daefbed11ce998,5289,55,3128373,25341,RmlnaHRlck5vZGU6NjEzMQ==,3238,13428,2598-alejandro-perez
80dbeb1dd5b53e64,362,72,2470335,11755,RmlnaHRlck5vZGU6MTI2NA==,979,5778,nam-phan
80e6d71e14c1d356,,,2502015,236,RmlnaHRlck5vZGU6NDM1,,238,joe-slick
80eacd4da0617c57,938,81,2500457,26911,RmlnaHRlck5vZGU6OTY0,878,15008,joseph-benavidez
80fa8218c99f9c58,2225,369,2516131,17642,RmlnaHRlck5vZGU6MTIzMw==,1384,31496,amanda-nunes-lioness-of-the-ring
813550bc53b15fb0,1715,123,2504257,7911,RmlnaHRlck5vZGU6MTIwMA==,1186,27738,yancy-medeiros-frisson
814e5233e2acf2ee,7494,2702,4375156,176321,RmlnaHRlck5vZGU6MjE5NDU=,6272,254715,117993-charles-johnson
814ff3018127e8fc,3609,180,3030256,37974,RmlnaHRlck5vZGU6MTA4,2403,20171,17746-rick-glenn
8163cd7de0342652,5985,674,3039211,32656,RmlnaHRlck5vZGU6NzA1Nw==,3648,40308,4420-erik-montano
8173f134396cb971,15949,5758,4775129,151281,RmlnaHRlck5vZGU6MzkwMzg=,6790,206845,113866-cortavious-romious
817e0bdf08efce2e,1673,,2354075,279,RmlnaHRlck5vZGU6Mzg4,256,281,elvis-sinosic-the-king-of-rock-n-rumble
81801f57bd0a7c41,3064,25,2611951,42408,RmlnaHRlck5vZGU6OTc4,1967,21618,marcus-brimage
81b8b3fb019dc69d,5389,218,3153210,46792,RmlnaHRlck5vZGU6NjEzNw==,,46759,37560-antnio-dos-santos-jr-junior-alpha
81ca2c245b19b3c5,,,2952790,51,RmlnaHRlck5vZGU6NDgz,,51,melton-bowen-the-punisher
81d9df19e255b8b6,7262,1116,4036094,135865,RmlnaHRlck5vZGU6ODYzMw==,4419,174665,40047-jarred-brooks
821cd80aab70d5f9,1782,,2512951,25185,RmlnaHRlck5vZGU6ODU5,433,13270,josh-schockman-the-warhammer
82529ce93cd9a2cf,10870,4107,4875513,165019,RmlnaHRlck5vZGU6MzczODg=,6316,234667,115015-anton-turkalj
826475cc758e60e6,7451,1278,4249028,89115,RmlnaHRlck5vZGU6MTE4NDk=,,86279,39472-rob-wilkinson
8270c00fae24c922,5721,588,3093507,15806,RmlnaHRlck5vZGU6NzY0NA==,3538,29635,17142-dileno-lopes
82a5152216251682,6448,1243,4074001,116900,RmlnaHRlck5vZGU6NjY1NQ==,4628,136499,21178-dan-ige
82b4e942781b1046,8553,1757,4372195,132187,RmlnaHRlck5vZGU6Mjk3NjU=,5080,167575,80405-raulian-paiva
82cbb809d5ee565c,6218,1215,3995922,130825,RmlnaHRlck5vZGU6MTEyNTY=,4417,164915,98890-mara-romero-borella
82d4c957649faf9b,6383,1921,4423448,163354,RmlnaHRlck5vZGU6MTA5NjU=,5441,231403,99224-miguel-baeza
82e7929bf6c2b689,109,657,2335671,10806,RmlnaHRlck5vZGU6ODQ4,353,4824,diego-sanchez-nightmare
830f60497fab345a,7361,1207,4237148,74162,RmlnaHRlck5vZGU6Mjc5NzE=,5807,72595,38304-jamie-pickett
83455a9d17f57dae,15300,4418,5076593,148436,RmlnaHRlck5vZGU6NDA2Nzc=,6574,200851,106225-rafael-ramos
8349d55cdecd393a,349,319,2493018,24283,RmlnaHRlck5vZGU6MTMyMw==,1015,12354,antonio-silva-junior
8355922d564b152c,63,131,2335679,23391,RmlnaHRlck5vZGU6NjMx,304,11451,nate-diaz
8377c5572cb356f3,,,2594933,144,RmlnaHRlck5vZGU6Mzk3,101,146,fabio-gurgel
837d30395faca41e,2466,890,3023855,41987,RmlnaHRlck5vZGU6MTA2OQ==,,43445,13882-Sheila-Gaff-Bulldog
83825fad27ab3581,6832,1027,3991894,128690,RmlnaHRlck5vZGU6NjM3Nw==,3423,160679,82348-joseph-gigliotti
83a477a7dba1ca58,2571,,2560090,38926,RmlnaHRlck5vZGU6MTA5OQ==,1770,21131,14821-Clay-Harvison
83b00f7597e5ac83,7702,1587,4292650,167144,RmlnaHRlck5vZGU6MTk0MTU=,5027,239097,139094-juan-adams
83b743fedde154fb,,,2951453,50,RmlnaHRlck5vZGU6NDM2,,50,joe-son
83c6c3e0f8bde8ee,,,2556807,11148,RmlnaHRlck5vZGU6OTE1,,5170,cory-walmsley
83d0de122f2f9664,830,,2335649,9495,RmlnaHRlck5vZGU6ODAx,,3506,mike-patt
83fd97284f4bb4a4,984,308,2335688,34451,RmlnaHRlck5vZGU6MTk2,655,16555,efrain-escudero-hecho-en-mexico
840d2c82ea68b9aa,1054,480,2594874,14150,RmlnaHRlck5vZGU6NjE0Mg==,3464,8183,15366-ben-nguyen
841695e02c99a521,12720,6746,5211221,266306,RmlnaHRlck5vZGU6NDIyNjE=,,393926,236993-mansur-abdul-malik
84512339473dd300,14867,4933,5119740,208668,RmlnaHRlck5vZGU6Mzc3ODk=,,325213,131139-steven-koslow
849c5d9979df5357,15041,4232,4689965,121653,RmlnaHRlck5vZGU6MTQ3NzU=,6372,146417,65128-mateusz-rbecki-chiczyk
84a067c46306a737,,,2335605,12421,RmlnaHRlck5vZGU6Njk3,413,6445,sam-hoger-alaskan-assassin
84ac950d4c1722dd,509,,2354121,101,RmlnaHRlck5vZGU6NzQz,488,101,duane-ludwig-bang
84b3e7d38f2d2ec5,3807,299,3001914,70874,RmlnaHRlck5vZGU6MTE3NQ==,2334,69166,16456-aoutneil-magny
84f727cf0166d6f2,9257,2424,4360028,167032,RmlnaHRlck5vZGU6MjY2MzQ=,6527,238733,110739-jose-johnson
84ff027394f7e470,3652,1041,4021934,101641,RmlnaHRlck5vZGU6MTA5NjI=,3965,111701,33830-gregor-gillespie
850266b3dc4e506e,14365,4324,5088886,150410,RmlnaHRlck5vZGU6Mzg5MTU=,6380,205313,92877-daniel-marcos
85073dbd1be65ed9,8191,1481,2220951,182932,RmlnaHRlck5vZGU6MjQzNTg=,5055,271461,169557-greg-hardy
852454c572675334,1422,,2500695,22525,RmlnaHRlck5vZGU6MTQwMQ==,698,10569,james-wilks-lightning
85248da6e9e2f7e7,1957,,2504642,40772,RmlnaHRlck5vZGU6MTQwNw==,,42309,jamie-yager-the-chosyn-1
853eb0dd5c0e2149,6920,1638,4243885,75447,RmlnaHRlck5vZGU6MTQzNjc=,5013,73692,24803-kaiwhare-kara-france
85980f5da429c0a6,620,,2552405,35266,RmlnaHRlck5vZGU6MTAyOQ==,,17393,shane-del-rosario
85d0fafb8b75d634,5003,96,3113694,44548,RmlnaHRlck5vZGU6NjE3NA==,,44638,53906-juan-puig-fenix
85d905f7c4f5a1af,444,,2354059,251,RmlnaHRlck5vZGU6NDg4,227,253,murilo-bustamante
85e26e2468b4e82f,393,,2354090,425,RmlnaHRlck5vZGU6ODQ1,,432,hayato-sakurai-mach
85ff1b9471d35238,4988,1110,4077001,103859,RmlnaHRlck5vZGU6MTQ0Mzg=,,116389,55324-dmitriy-sosnovskiy
86061eaba822bfea,3403,,2965057,44311,RmlnaHRlck5vZGU6MTM1Ng==,2119,44311,28052-jhon-teixeira-da-conceicao-macapa
8614b7134913f5d5,5529,822,3958094,78338,RmlnaHRlck5vZGU6NzEzOQ==,3758,76397,34401-jarjis-danho
862b0b3375aa4b6e,7522,2090,4078218,119931,RmlnaHRlck5vZGU6ODcyNg==,5434,142861,98694-zarah-fairn
863d06a7ef8bc98c,396,,2335642,2204,RmlnaHRlck5vZGU6NzMz,,2224,james-lee
8667caa0451d245b,7454,1291,4245094,155817,RmlnaHRlck5vZGU6ODI3NQ==,5186,212289,119288-kennedy-nzechukwu
866fd7b1a6c90e7f,9397,2050,4421517,151824,RmlnaHRlck5vZGU6Mjk2MTE=,5727,207339,114625-duko-todorovi
8677e67a75d65b8e,15879,5701,5138205,189754,RmlnaHRlck5vZGU6NTI0MjA=,6804,284119,186328-baergeng-jieleyisi
86bace9e4ad85542,12717,3383,4894864,164316,RmlnaHRlck5vZGU6MjAwODc=,6707,233007,130852-long-xiao
86d9dbe1bfcbade7,8150,1919,3117376,91674,RmlnaHRlck5vZGU6MTMwMDI=,4754,91159,37072-julia-avila
86dfed7cc24a9fa7,86,,2335662,1291,RmlnaHRlck5vZGU6ODYz,329,1305,matt-serra-the-terror
86f582852a5b240a,404,839,2335685,9386,RmlnaHRlck5vZGU6NjIz,572,3396,mac-danzig
873626e5547b5235,3617,1820,3084914,82738,RmlnaHRlck5vZGU6MTg3Mw==,2039,80613,19063-kyle-prepolec
8738eacd62e82a32,,,2951134,130,RmlnaHRlck5vZGU6NDgx,,132,matt-andersen
8765559b6a29a421,10566,2659,3902208,55189,RmlnaHRlck5vZGU6NzA3NA==,,54431,35631-gaetano-pirello
876f478f796495f7,10316,2663,4788300,192450,RmlnaHRlck5vZGU6MzU1NDE=,6299,290925,114123-josh-quinlan
8788beb528894f33,,,2951170,167,RmlnaHRlck5vZGU6Mzg0,,169,donnie-chappell
879b8df81523d91b,1718,,2614926,3952,RmlnaHRlck5vZGU6MTI1OA==,,23736,nick-penner
879f6cae48d25baa,2203,,2536065,75729,RmlnaHRlck5vZGU6MjUx,,73756,justin-lawrence
87a1dc546b1c5caf,4820,260,3162105,70999,RmlnaHRlck5vZGU6NTYwOQ==,3361,69406,33134-makwan-amirkhani-tsingis-khan
87aa9fb63d6b51a1,7404,1276,4241041,102863,RmlnaHRlck5vZGU6MTg1NDg=,4443,114261,36040-zabit-magomedsharipov
87c0b1c696ddfb43,9246,1945,4245092,140094,RmlnaHRlck5vZGU6MjEzMTY=,5454,183541,40655-jonathan-pearce
87e2468b986ebb79,12449,3185,4416295,117179,RmlnaHRlck5vZGU6MTYzNTI=,,86203,20519-cameron-vancamp
87f19d19f4cb73f8,5660,641,3151939,119115,RmlnaHRlck5vZGU6NzU5MA==,3603,141553,64977-magomed-bibulatov-gladiator
87f3bbf52e6c9dc9,2906,759,3024141,31880,RmlnaHRlck5vZGU6MTU4OA==,1883,39485,13645-dan-spohn
87f8699fdcc2c404,15320,5249,3977988,139279,RmlnaHRlck5vZGU6OTUwOQ==,6721,181889,84463-alice-ardelean
881bf86d4cba8578,10307,1391,4690539,157387,RmlnaHRlck5vZGU6MjAxNjI=,5726,217405,125404-nassourdine-imavov
882d62561063a927,5262,1075,3153108,87699,RmlnaHRlck5vZGU6NjgyMw==,4069,85597,50039-jamie-moyle
886264a0c9f4ea5e,8538,3691,3091099,83938,RmlnaHRlck5vZGU6ODY4MA==,5509,81800,38116-andr-muniz-sergipano
8866c6f509c19089,6089,793,3956260,33868,RmlnaHRlck5vZGU6ODU0NQ==,3673,15962,37328-ryan-hall
887961364be5ceb3,1060,75,2502364,8125,RmlnaHRlck5vZGU6MjE=,1824,27953,bobby-green-king
88a9bc81271ccd89,986,645,2335643,22661,RmlnaHRlck5vZGU6NzUw,654,10709,vinicius-magalhaes-pezao
88be62d6c1e6dadb,16739,6396,5213200,198304,RmlnaHRlck5vZGU6NTY2NTQ=,6798,302523,149882-jose-alberto-ochoa-oblitas
88c8f47241d90040,489,,2354436,13377,RmlnaHRlck5vZGU6Njgw,415,7407,john-halverson-the-hurricane
88cd34d836b4ebcd,5881,628,3104765,81003,RmlnaHRlck5vZGU6ODA2Nw==,3594,78898,22921-akihito-ishihara-yashabo
88d7b6d8230e1f3f,6864,1093,4076788,78814,RmlnaHRlck5vZGU6MTQxMjU=,4083,76834,38348-saparbek-safarov
893d51aaf024eddd,2705,290,2574116,48227,RmlnaHRlck5vZGU6MTExMA==,1831,48046,jim-hettes
896c322f56b8be5a,407,869,2335787,23637,RmlnaHRlck5vZGU6ODc2,568,11702,george-sotiropoulos
89839250eb25c9c1,4965,5951,5007668,178127,RmlnaHRlck5vZGU6MzMxNjk=,6575,247161,148701-caio-machado
899923ff6ab13917,7459,1542,4249192,153509,RmlnaHRlck5vZGU6MTcwODc=,5051,211153,49806-bevon-lewis
89a407032911e27e,1674,102,2500160,20053,RmlnaHRlck5vZGU6MTMxMg==,735,33926,brendan-schaub-the-hybrid
89b8d1bf1ff09d1d,777,,2335490,1789,RmlnaHRlck5vZGU6NjE5,615,1804,tim-credeur-crazy
8a0be41c0380188d,415,,2465555,495,RmlnaHRlck5vZGU6MTM3Ng==,,503,charlie-valencia
8a1f3b5c526cd6e6,6856,1985,4426312,121383,RmlnaHRlck5vZGU6MTQzMDA=,4137,145945,61421-daniel-rodriguez
8a304bfd6bf04a57,1773,425,2512089,45428,RmlnaHRlck5vZGU6MTEzMA==,913,45452,demetrious-johnson-mighty-mouse
8a56ea383fd26e52,7213,1199,4217815,60671,RmlnaHRlck5vZGU6MTc1ODQ=,,59466,25654-galore-bofando
8a59d346dc976a10,139,307,2354193,10632,RmlnaHRlck5vZGU6ODkx,349,4647,thiago-tavares
8a65fd9ba31fd3f7,14721,3986,4845284,168972,RmlnaHRlck5vZGU6Mzk3Mjg=,,243033,102827-mingyang-zhang
8a70ceb3edbe757b,2078,551,2616900,64582,RmlnaHRlck5vZGU6MTAxNw==,1583,63284,andrew-craig
8a8a84b743ae7699,193,,2488860,273,RmlnaHRlck5vZGU6Mzgw,249,275,dennis-hallman-superman
8a9c6c4301f6d088,939,531,2503660,34671,RmlnaHRlck5vZGU6MjYzMQ==,876,16777,danny-martinez-the-gremlin
8abac218746e04ca,9113,1813,4355731,122149,RmlnaHRlck5vZGU6Mjk5ODY=,5196,147403,57862-takashi-sato
8abf70f79e9e27c2,2132,722,2511420,12823,RmlnaHRlck5vZGU6MTM3MA==,2421,6850,4763-tor-troeng-the-hammer
8adcbd525fab8d9b,6667,488,3039886,65168,RmlnaHRlck5vZGU6NjE1NA==,3480,63825,28131-elizeu-zaleski-capoeira
8b1ed83b02303075,5164,410,3151934,94340,RmlnaHRlck5vZGU6NjAzMw==,3443,97337,52612-taylor-lapilus
8b260672a21d1fd6,3283,,2517103,19653,RmlnaHRlck5vZGU6MTAxMQ==,,33523,17082-john-cofer
8b5f9ea38184ded3,2144,256,2512083,6343,RmlnaHRlck5vZGU6NTQ3MA==,2685,26160,16565-nicholas-musoke
