ufcstats_id,bestfightodds_id,betmma_id,espn_id,fightmatrix_id,fightoddsio_id,mmadecisions_id,sherdog_id,tapology_id,wikipedia_id
f5990c11974d8e9c,1478,343,401026710,199760,RXZlbnROb2RlOjIxMjM=,898,66253,51805-ufc-fight-night,439
d29b5c4f22c6357d,1467,337,401017493,197270,RXZlbnROb2RlOjIwODA=,900,65423,50754-ufc-fight-night,440
2eae41f61776c60f,1459,329,401017492,197264,RXZlbnROb2RlOjIwODE=,902,65421,50751-ufc-225,441
ac5f67109accb482,1475,360,401025730,202364,RXZlbnROb2RlOjIxMDA=,904,67121,51323-ufc-fight-night,442
8215e4fe24e8e81b,1503,361,401006826,197750,RXZlbnROb2RlOjIwMzk=,906,65583,49920-the-ultimate-fighter-27-finale,443
35585d970300d45a,1447,327,401006827,197102,RXZlbnROb2RlOjIwNDA=,907,65367,49921-ufc-226,444
b45d6b73f4ca4467,1504,359,401031114,201914,RXZlbnROb2RlOjIxMzU=,909,66971,52391-ufc-fight-night-133,445
4f732e58ed907eff,1507,352,401028392,201920,RXZlbnROb2RlOjIxMjQ=,913,66973,52081-ufc-fight-night,446
322a56923b396b4d,1502,358,401030616,201926,RXZlbnROb2RlOjIxMzc=,914,66975,52629-ufc-on-fox-30,447
03b1e846b09f721d,1492,344,401028930,201932,RXZlbnROb2RlOjIxMzg=,915,66977,52344-ufc-227,448
c0342805a1948cbb,1528,381,401036886,201938,RXZlbnROb2RlOjIxMzk=,917,66979,52393-ufc-fight-night,449
d5ae8074631762fc,1530,380,401035311,208820,RXZlbnROb2RlOjIyMTE=,920,69273,53597-ufc-228,450
8d49545dadf9b919,1539,382,401033913,205586,RXZlbnROb2RlOjIxOTY=,921,68195,53264-ufc-fight-night,451
852454c572675334,1544,383,401032731,208826,RXZlbnROb2RlOjIyMjI=,924,69275,53984-ufc-fight-night-137,452
1ef0eae31904e534,1566,391,401006828,208832,RXZlbnROb2RlOjIwNDE=,927,69277,49922-ufc-229,453
33a331684283900f,1564,393,401053583,208838,RXZlbnROb2RlOjIyMTM=,932,69279,53697-ufc-fight-night,454
20821819c401ced8,1562,392,401053584,208844,RXZlbnROb2RlOjIyMTQ=,933,69281,53519-ufc-230,455
42c96a9c4802e2e1,1559,394,401053585,208850,RXZlbnROb2RlOjIyMTU=,934,69283,53520-ufc-fight-night,456
aa3153a9941b4d44,1578,408,401053586,208856,RXZlbnROb2RlOjIyMjU=,937,69285,54134-ufc-fight-night-140,457
de25520d54eab12d,1579,409,401053587,208862,RXZlbnROb2RlOjIyMjY=,938,69287,54135-ufc-fight-night-141,458
c7ac79839e86ce33,1586,403,401053589,208868,RXZlbnROb2RlOjIyMjc=,940,69289,54136-the-ultimate-fighter-28-finale,459
d1d20e651e6cbc02,1574,407,401053588,208874,RXZlbnROb2RlOjIyMjg=,944,69291,54137-ufc-fight-night-142,460
2a74bbba57058f12,1584,406,401053582,208880,RXZlbnROb2RlOjIyMjk=,947,69293,54119-ufc-231,461
7a703c565ccaa18f,1587,423,401053610,208886,RXZlbnROb2RlOjIyMzA=,949,69295,54138-ufc-fight-night-143,462
c046100aea0dba9a,1583,399,401006829,208892,RXZlbnROb2RlOjIwNDc=,952,69297,49923-ufc-232,463
d4da8995fc91e7ef,1623,433,401098393,217058,RXZlbnROb2RlOjIzMDQ=,953,72019,55048-ufc-fight-night,464
84283233ec42be5f,1628,434,401098395,217070,RXZlbnROb2RlOjIzMDY=,955,72023,56348-ufc-fight-night-144,465
b5882371e2a3900d,1620,435,401098396,217034,RXZlbnROb2RlOjIzMDc=,957,72011,56334-ufc-234,466
a7a79b8efbceaaac,1637,443,401098397,217076,RXZlbnROb2RlOjIzMDg=,962,72025,56349-ufc-fight-night-145,467
6546af7ab545b90c,1638,445,401098398,217154,RXZlbnROb2RlOjIzMDk=,963,72051,56350-ufc-fight-night-146,468
2d5fbe2103f97053,1625,444,401098399,217082,RXZlbnROb2RlOjIzMTA=,965,72027,56351-ufc-235,469
e96d8538d3f9d0ed,1639,436,401098400,217088,RXZlbnROb2RlOjIzMTE=,968,72029,56352-ufc-fight-night-147,470
80eacd4da0617c57,1626,446,401098294,217094,RXZlbnROb2RlOjIzMTI=,969,72031,56327-ufc-fight-night,471
487c170da059857d,1654,453,401098401,217100,RXZlbnROb2RlOjIzMTM=,971,72033,56353-ufc-fight-night-149,472
9649d75defe0dedb,1648,448,401098402,217106,RXZlbnROb2RlOjIzMTQ=,974,72035,56354-ufc-fight-night-150,473
b0550072e5f0afa7,1666,456,401107793,221000,RXZlbnROb2RlOjIzNTk=,975,73333,57504-ufc-236,474
7dcf06c1967801c1,1673,461,401107794,221006,RXZlbnROb2RlOjIzNDQ=,976,73335,57505-ufc-on-espn-7,475
c912f676692c353a,1657,457,401107795,221012,RXZlbnROb2RlOjIzNDc=,977,73337,57506-ufc-on-espn-3,476
351264d11286d09a,1672,458,401107796,221018,RXZlbnROb2RlOjIzNDg=,981,73339,57507-ufc-on-espn-8,477
9de7c97e1c0d7927,1647,447,401107797,221024,RXZlbnROb2RlOjIzNTA=,985,73341,57508-ufc-237,478
6b8f28da9a483049,1674,462,401107798,221030,RXZlbnROb2RlOjIzNTE=,987,73343,57509-ufc-on-espn-9,479
cbc071cb20ea59c7,1676,465,401107799,221036,RXZlbnROb2RlOjIzMzk=,988,73345,57510-ufc-on-espn-10,480
e31502e3f79d00c5,1677,469,401107800,221042,RXZlbnROb2RlOjIzNDA=,991,73347,58449-ufc-238,481
b16a7e6a627e9789,1680,475,401107801,221048,RXZlbnROb2RlOjIzNDE=,994,73349,57512-ufc-on-espn-11,482
c0c1bc0766df4c00,1687,476,401107802,221054,RXZlbnROb2RlOjIzNDI=,996,73351,57513-ufc-on-espn-4,483
6c9383ffab2725a5,1686,470,401122133,226340,RXZlbnROb2RlOjIzODA=,997,75113,58831-ufc-239,484
2f8f3c69522db931,1714,490,401129395,230720,RXZlbnROb2RlOjI0NjQ=,999,76573,59896-ufc-on-espn-13,485
9e0f28d1f639ad73,1717,487,401131735,230726,RXZlbnROb2RlOjI0NjU=,1000,76575,60311-ufc-on-espn-4,486
abcf7e55a0a9ed89,1713,485,401131019,230732,RXZlbnROb2RlOjI0MDQ=,1001,76577,59521-ufc-240,487
03da33a102d9a45f,1734,510,401131736,230738,RXZlbnROb2RlOjI0Njg=,1002,76579,60312-ufc-on-espn-5-covington-vs-lawler,488
e5d03e4d966126bd,1724,500,401131737,230744,RXZlbnROb2RlOjI0NzA=,1003,76581,60313-ufc-on-espn-14,489
70167689d6a01793,1709,477,401130480,230150,RXZlbnROb2RlOjI0MDY=,1005,76383,59522-ufc-241,490
2c104b7e59a72629,1733,503,401131738,230750,RXZlbnROb2RlOjI0NDc=,1007,76583,60314-ufc-on-espn-15,491
a79bfbc01b2264d6,1715,486,401129626,230204,RXZlbnROb2RlOjI0NDg=,1010,76401,60004-ufc-242,492
4834ff149dc9542a,1735,528,401131739,230756,RXZlbnROb2RlOjI0NTA=,1012,76585,60315-ufc-on-espn-16,493
94a5aaf573f780ad,1753,527,401131740,230762,RXZlbnROb2RlOjI0NTE=,1014,76587,60316-ufc-on-espn-17,494
1bf49bf829964144,1747,509,401131741,230768,RXZlbnROb2RlOjI0NTM=,1015,76589,60317-ufc-on-espn-18,495
3cf68c1d17f66af7,1752,519,401131742,230774,RXZlbnROb2RlOjI0NTQ=,1021,76591,60318-ufc-243,496
0941df56f6ac954b,1751,507,401131743,230780,RXZlbnROb2RlOjI0NTY=,1023,76593,60319-ufc-on-espn-19,497
3ae10ac4df3df05c,1764,520,401131744,230786,RXZlbnROb2RlOjI0NTk=,1025,76595,60320-ufc-on-espn-2,498
df05aa15b2d66f57,1793,536,401131745,230792,RXZlbnROb2RlOjI0NjE=,1027,76597,60321-ufc-on-espn-20,499
fd87b1bbfcde9d5e,1771,526,401131746,230798,RXZlbnROb2RlOjI0MzQ=,1031,76599,60322-ufc-244,500
8d5daf67983b65ba,1795,537,401131748,240470,RXZlbnROb2RlOjI1MDg=,1033,79823,61626-ufc-on-espn-21,501
81ca2c245b19b3c5,1755,538,401131747,230804,RXZlbnROb2RlOjI0MzY=,1036,76601,60323-ufc-on-espn-21,502
b09890ba7ce1d1e2,1785,539,401131749,230816,RXZlbnROb2RlOjI0Mzk=,1040,76605,60325-ufc-on-espn-6,503
4565d435005319c0,1787,540,401131750,230822,RXZlbnROb2RlOjI0NDE=,1042,76607,60326-ufc-245,504
74fefd43f073cd2f,1803,541,401131751,230828,RXZlbnROb2RlOjI0NDM=,1043,76609,60327-ufc-on-espn-23,505
0c1773639c795466,1839,567,401186853,248276,RXZlbnROb2RlOjI5Njc=,1047,82425,63997-ufc-fight-night,506
44aa652b181bcf68,1841,568,401184483,247742,RXZlbnROb2RlOjI5NzQ=,1049,82247,64361-ufc-on-espn-24,507
b26d3e3746fb4024,1837,570,401186107,248282,RXZlbnROb2RlOjI5NzY=,1051,82427,64388-ufc-on-espn,508
5df17b3620145578,1848,573,401186108,249932,RXZlbnROb2RlOjI5ODU=,1052,82977,64635-ufc-on-espn,509
33b2f68ef95252e0,1846,575,401185213,249950,RXZlbnROb2RlOjI5ODA=,1055,82983,64478-ufc-on-espn,510
fc9a9559a05f2704,1862,579,401189213,251438,RXZlbnROb2RlOjMwMTg=,1056,83479,65142-ufc-on-espn-27,511
0b5b6876c2a4723f,1849,584,401189215,250754,RXZlbnROb2RlOjI5ODQ=,1059,83251,64599-ufc-248,512
53278852bcd91e11,1847,586,401197169,248288,RXZlbnROb2RlOjI5Nzk=,1060,82429,64600-ufc-on-espn-26,513
898337ef520fe4d3,1875,597,401214013,254072,RXZlbnROb2RlOjMwMzc=,1062,84357,66312-ufc-250,514
5f8e00c27b7e7410,1876,605,401219973,260240,RXZlbnROb2RlOjMxMTc=,1063,86413,69126-ufc-fight-night,515
dfb965c9824425db,1908,598,401216234,256766,RXZlbnROb2RlOjMwNjI=,1064,85255,67412-ufc-on-espn-33,516
14b9e0f2679a2205,1910,606,401220707,260243,RXZlbnROb2RlOjMxMTg=,1065,86414,69127-ufc-fight-night,517
4c12aa7ca246e7a4,1909,599,401214015,257036,RXZlbnROb2RlOjMwNjA=,1066,85345,67364-ufc-251,518
1e13936d708bcff7,1898,607,401220846,257456,RXZlbnROb2RlOjMwNjQ=,1067,85485,67562-ufc-on-espn,519
2eab7a6c8b0ed8cc,1897,609,401220847,258260,RXZlbnROb2RlOjMwNjY=,1068,85753,67608-ufc-on-espn,520
c32eab6c2119e989,1895,610,401220968,257318,RXZlbnROb2RlOjMwNjU=,1069,85439,67596-ufc-on-espn,521
dbd198f780286aca,1890,608,401217353,260720,RXZlbnROb2RlOjMwNjk=,1072,86573,67725-ufc-252,522
18f5669a92e99d92,1917,612,401220964,261248,RXZlbnROb2RlOjMxMjk=,1073,86749,70017-ufc-fight-night,523
ddbd0d6259ce57cc,1913,611,401220965,260918,RXZlbnROb2RlOjMxMjI=,1074,86639,69705-ufc-fight-night,524
dde70a112e053a6c,1903,617,401220966,261047,RXZlbnROb2RlOjMxMjM=,1076,86682,69764-ufc-fight-night,525
3746e21bb508391a,1918,613,401221004,261377,RXZlbnROb2RlOjMxMjU=,1078,86792,69945-ufc-fight-night,526
7a82635ffa9b59fe,1885,618,401221827,261485,RXZlbnROb2RlOjMxMzk=,1080,86828,70216-ufc-fight-night,527
bda04c573563cc2e,1919,614,401220967,256160,RXZlbnROb2RlOjMwNTc=,1081,85053,67159-ufc-on-espn,528
af1e5c64b8663aa0,1931,616,401221825,261407,RXZlbnROb2RlOjMxMzY=,1083,86802,70108-ufc-fight-night,529
e29cf523ebd155c5,1932,619,401221826,261488,RXZlbnROb2RlOjMxMzU=,1085,86829,70174-ufc-fight-night,530
542db012217ecb83,1953,625,401222725,262136,RXZlbnROb2RlOjMxNjU=,1086,87045,70907-ufc-fight-night,531
9c37681096c6f3a9,1945,623,401222726,261908,RXZlbnROb2RlOjMxNTY=,1088,86969,70698-ufc-fight-night,532
831b937811804dad,1944,622,401222488,262064,RXZlbnROb2RlOjMxNTg=,1091,87021,70810-ufc-fight-night,533
e69c5ce12f4e762b,1952,615,401221824,261392,RXZlbnROb2RlOjMxMzA=,1096,86797,70105-ufc-253,534
805ad1801eb26abb,1970,643,401222489,262670,RXZlbnROb2RlOjMxNzI=,1099,87223,71155-ufc-fight-night,535
fd4578cac86d75ca,1965,644,401223164,262922,RXZlbnROb2RlOjMxOTQ=,1102,87307,71622-ufc-fight-night,536
d4f364dd076bb0e2,1971,632,401222984,262832,RXZlbnROb2RlOjMxODg=,1104,87277,71447-ufc-fight-night,537
c3c38c86f5ab9b5c,1958,629,401221918,262124,RXZlbnROb2RlOjMxNjI=,1105,87041,70869-ufc-255,538
ad044be25c94dcfd,1973,639,401223930,263093,RXZlbnROb2RlOjMyMDM=,1107,87364,71817-ufc-fight-night,539
41dca66f9dadfc86,1974,670,401224364,263087,RXZlbnROb2RlOjMyMDI=,1109,87362,71816-ufc-fight-night,540
3bc27ec15facbcf3,1981,671,401222707,263180,RXZlbnROb2RlOjMyMDQ=,1112,87393,71846-ufc-fight-night,541
bbb15f301e4a490a,1967,635,401224104,262937,RXZlbnROb2RlOjMxOTY=,1115,87312,71715-ufc-255,542
992c82450d96f726,1979,651,401223931,263177,RXZlbnROb2RlOjMyMDU=,1116,87392,71907-ufc-fight-night-blaydes-vs-lewis,543
398b440e73d55b8b,1982,652,600000500,263207,RXZlbnROb2RlOjMyMTM=,1117,87402,71961-ufc-fight-night,544
d0d43cb9b14f231c,1983,653,600000340,263204,RXZlbnROb2RlOjMyMTQ=,1122,87401,71960-ufc-256,545
e49c2db95e572dc8,2000,668,600000760,263939,RXZlbnROb2RlOjMyNDE=,1124,87646,72974-ufc-fight-night,546
307064d3e0f036c2,2009,686,600000637,264278,RXZlbnROb2RlOjMyNTE=,1125,87759,73220-ufc-fight-night,547
56116537d71a578c,2044,692,600001720,265514,RXZlbnROb2RlOjMyOTM=,1126,88171,74598-ufc-fight-night,548
4304992c2acc187b,2016,683,600000835,264395,RXZlbnROb2RlOjMyNjI=,1127,87798,73413-ufc-257,549
a1153013cb5f628f,2029,694,600002201,264407,RXZlbnROb2RlOjMyNjE=,1129,87802,73411-ufc-fight-night,550
3f7c14c7eca7195d,2033,695,600000638,264392,RXZlbnROb2RlOjMyNTg=,1130,87797,73379-ufc-fight-night,551
bfe95ec546692b13,2035,696,600002200,265067,RXZlbnROb2RlOjMyODg=,1131,88022,74141-ufc-fight-night,552
81b57acd6975ac06,2039,700,600002600,264710,RXZlbnROb2RlOjMyNzQ=,1132,87903,73679-ufc-fight-night,553
6e2b1d631832921d,2038,698,600001860,265010,RXZlbnROb2RlOjMyODU=,1133,88003,74079-ufc-fight-night,554
8c90c1563972e44d,2048,702,600002541,265853,RXZlbnROb2RlOjMyOTc=,1134,88284,74857-ufc-fight-night,555
c36e1f4fa755ffb4,2053,701,600003480,265517,RXZlbnROb2RlOjMyOTI=,1139,88172,74572-ufc-fight-night,556
6597b611f1c32555,2055,704,600002601,266132,RXZlbnROb2RlOjMzMTM=,1140,88377,75458-ufc-fight-night,557
9114c8ded5ccd71d,2061,709,600004560,265958,RXZlbnROb2RlOjMzMDM=,1143,88319,75229-ufc-fight-night,558
4a35913bd9aa4161,2062,710,600004180,266516,RXZlbnROb2RlOjMzMTc=,1145,88505,76103-ufc-fight-night,559
27541033b97c076d,2087,720,600004360,266762,RXZlbnROb2RlOjMzMjY=,1147,88587,76694-ufc-fight-night,560
d57e6a8971b6d2bd,2074,721,600004911,266876,RXZlbnROb2RlOjM1MzQ=,1148,88625,76888-ufc-fight-night,561
58a36b4ccf5dc30e,2075,722,600004802,266918,RXZlbnROb2RlOjM1Mzk=,1150,88639,76941-ufc-fight-night,562
744f50016c39c26c,2086,723,600004800,267083,RXZlbnROb2RlOjM1NDY=,1152,88694,77263-ufc-fight-night,563
277ffed20cf07aea,2085,724,600004801,267086,RXZlbnROb2RlOjM1NDc=,1155,88695,77264-ufc-fight-night,564
3b2485c8d5c8b580,2108,726,600006285,267464,RXZlbnROb2RlOjM1NjU=,1156,88821,77692-ufc-fight-night,565
0b64d0fed453ef7f,2115,725,600005882,267281,RXZlbnROb2RlOjM1NjE=,1158,88760,77570-ufc-263,566
9ddfb3369a3b0394,2130,728,600006201,267386,RXZlbnROb2RlOjM1NjM=,1160,88795,77656-ufc-fight-night,567
a1d6b308781aa2f5,2109,729,600005315,267473,RXZlbnROb2RlOjM1Njg=,1163,88824,77763-ufc-fight-night,568
8a0be41c0380188d,2127,738,600005500,267908,RXZlbnROb2RlOjM1ODU=,1166,88969,78106-ufc-264,569
40389d39a92f5bfa,2139,739,600006953,267950,RXZlbnROb2RlOjM1ODY=,1169,88983,78130-ufc-fight-night,570
e57f0b06ea39e360,2137,744,600006954,268358,RXZlbnROb2RlOjM1OTk=,1177,89119,78477-ufc-fight-night,571
320edfb0332b7073,2165,762,600007669,268484,RXZlbnROb2RlOjM2MDk=,1183,89161,78698-ufc-fight-night,572
972197a8c61ac413,2142,757,600006400,268421,RXZlbnROb2RlOjM2MDc=,1189,89140,78675-ufc-265,573
2f13e4020cea5b38,2166,761,600006804,269135,RXZlbnROb2RlOjM2MzQ=,1207,89378,79118-ufc-fight-night,574
0db9d2486d564a3c,2251,763,600008941,269012,RXZlbnROb2RlOjM2MzM=,1210,89337,79108-ufc-fight-night,575
b9532d815060de7f,2213,764,600009540,269972,RXZlbnROb2RlOjM2MDQ=,1211,89657,79654-ufc-fight-night,576
4c27ca8c8481f79a,2171,771,600009680,269321,RXZlbnROb2RlOjM2NDA=,1213,89440,79258-ufc-fight-night,577
0eec866a077889f0,2177,768,600006401,268424,RXZlbnROb2RlOjM2Mzc=,1215,89141,78601-ufc-266,578
e15d0a2519d6a0b5,2167,778,600009834,269132,RXZlbnROb2RlOjM2NjM=,1220,89377,79693-ufc-fight-night,579
d247691a6c0e9034,2173,784,600010160,270455,RXZlbnROb2RlOjM2Nzg=,1221,89818,80131-ufc-fight-night,580
8f4616698508f24d,2178,788,600010407,270662,RXZlbnROb2RlOjM2ODg=,1222,89887,80539-ufc-fight-night,581
8a9c6c4301f6d088,2203,794,600010587,270998,RXZlbnROb2RlOjM3MTM=,1226,89999,81267-ufc-fight-night,582
3974fa35c917af1d,2217,790,600009660,270458,RXZlbnROb2RlOjM2ODE=,1228,89819,80222-ufc-267,583
48e093ea1f43a053,2246,805,600010313,271130,RXZlbnROb2RlOjM3MTc=,1230,90043,81402-ufc-268-usman-vs-covington-2,584
b5abaa65f87938eb,2224,828,600011067,271355,RXZlbnROb2RlOjM3Mjg=,1232,90118,81601-ufc-fight-night,585
c95fbc085e17a532,2237,829,600011247,271358,RXZlbnROb2RlOjM3Mjc=,1233,90119,81602-ufc-fight-night,586
509697e08673d2e5,2259,830,600011267,271961,RXZlbnROb2RlOjM3NDc=,1235,90320,82179-ufc-fight-night,587
ef927e4fe2117ab8,2279,814,600010340,271361,RXZlbnROb2RlOjM3MjY=,1239,90120,81603-ufc-fight-night,588
2a470ad41c22c25a,2286,831,600011248,271769,RXZlbnROb2RlOjM3Mzg=,1240,90256,82070-ufc-fight-night,589
f5585e675af7afd4,2320,847,600013389,272657,RXZlbnROb2RlOjM3NjI=,1244,90552,82805-ufc-fight-night,590
335ad945324c3a2e,2322,844,600011827,272837,RXZlbnROb2RlOjM3NjM=,1245,90612,82993-ufc-270,591
883922e5cd6d8473,2430,882,600014067,273065,RXZlbnROb2RlOjM3NzM=,1249,90688,83125-ufc-fight-night,592
cbb682f5fcc44bfc,2338,856,600013887,273227,RXZlbnROb2RlOjM3ODE=,1250,90742,83288-ufc-271,593
77940e45bc86208e,2413,887,600014767,273530,RXZlbnROb2RlOjM3OTE=,1251,90843,83406-ufc-fight-night,594
f6a7b02c42e9fc5b,2343,893,600014327,273539,RXZlbnROb2RlOjM3OTI=,1254,90846,83426-ufc-fight-night,595
75e0d3cc2262b732,2380,890,600013889,274835,RXZlbnROb2RlOjM4MTU=,1256,91278,84662-ufc-fight-night,596
1f9344211ca7fd60,2414,889,600014167,274394,RXZlbnROb2RlOjM4MDk=,1259,91131,84364-ufc-fight-night,597
1d00756835ca67c9,2376,897,600015251,274109,RXZlbnROb2RlOjM3OTk=,1262,91036,83999-ufc-fight-night,598
1fac46d466abd5b8,2391,888,600013888,274391,RXZlbnROb2RlOjM4MDY=,1264,91130,84285-ufc-fight-night,599
3a97fda0de6f1fa4,2411,894,600016207,276038,RXZlbnROb2RlOjM4MzY=,1267,91679,85306-ufc-fight-night,600
8753e125f4499816,2412,926,600016208,276206,RXZlbnROb2RlOjM4NTI=,1269,91735,85814-ufc-fight-night,601
236a37d96d476164,2435,927,600016209,276392,RXZlbnROb2RlOjM4Njk=,1273,91797,86013-ufc-fight-night,602
6bf5a7d3e081ade2,2474,928,600016747,276563,RXZlbnROb2RlOjM4Nzc=,1276,91854,86142-ufc-fight-night,603
253d3f9e97ca149a,2422,925,600017087,275537,RXZlbnROb2RlOjM4MzM=,1280,91512,85253-ufc-274,604
60ba33c3f555a7a3,2418,951,600018367,276386,RXZlbnROb2RlOjM4NTY=,1283,91795,85916-ufc-fight-night,605
a6c32678efd4f434,2428,952,600018214,276935,RXZlbnROb2RlOjM4OTA=,1284,91978,86509-ufc-fight-night,606
57591bbf1623574e,2441,961,600018857,277172,RXZlbnROb2RlOjM4OTk=,1288,92057,86746-ufc-fight-night,607
3a24769a4855040a,2561,941,600018247,277559,RXZlbnROb2RlOjM5MTI=,1289,92186,87286-ufc-275-teixeira-vs-prochazka,608
a0a680fe2f6cc8e6,2523,962,600019387,279011,RXZlbnROb2RlOjM5NzI=,1292,92670,88108-ufc-fight-night,609
eb42d4febfafefd1,2574,984,600020441,278909,RXZlbnROb2RlOjM5NjU=,1297,92636,87971-ufc-fight-night,610
4a9e305633f3ef47,2478,963,600015541,276647,RXZlbnROb2RlOjM4ODY=,1299,91882,87604-ufc-276,611
31da66df48c0c1a0,2501,976,600019227,279215,RXZlbnROb2RlOjM5ODA=,1300,92738,88397-ufc-fight-night,612
8fd76e1b49c00ae2,2524,975,600020987,279377,RXZlbnROb2RlOjM5ODg=,1301,92792,88485-ufc-fight-night,613
319c15b8aac5bfde,2519,964,600019287,279719,RXZlbnROb2RlOjQwMDc=,1305,92906,88711-ufc-fight-night,614
b0a6124751a56bc4,2517,965,600020707,278900,RXZlbnROb2RlOjM5NjQ=,1307,92633,87975-ufc-fight-night,615
8f6a18831a120817,2534,1012,600021087,280229,RXZlbnROb2RlOjQwNDA=,,93076,89111-ufc-fight-night-santos-vs-hill,616
a23e63184c65f5b8,2552,990,600022153,280577,RXZlbnROb2RlOjQwNDg=,1313,93192,89355-ufc-fight-night,617
4f853e98886283cf,2545,999,600021776,280604,RXZlbnROb2RlOjQwNDc=,1316,93201,89354-ufc-fight-night,618
00a905a4a4a2b071,2518,974,600020487,280109,RXZlbnROb2RlOjQwMzI=,1318,93036,88967-ufc-fight-night,619
93bf96be327fcd98,2541,1018,600023167,280742,RXZlbnROb2RlOjQwNTE=,1319,93247,89492-ufc-fight-night,620
8d477c3fbe001f9d,2569,1041,600022789,281837,RXZlbnROb2RlOjQyNzk=,1320,93612,90191-ufc-fight-night,621
4f670b7972fa0a2e,2489,1043,600023587,281279,RXZlbnROb2RlOjQyNTc=,1324,93426,89894-ufc-fight-night,622
49c29e57d4e2be6f,2579,1044,600023508,282428,RXZlbnROb2RlOjQzMTg=,1328,93809,90713-ufc-fight-night,623
885e7f70dcac0007,2586,1016,600017767,278471,RXZlbnROb2RlOjM5MzQ=,1329,92490,87755-ufc-281,624
be5aab761c40ef35,2606,1081,600023527,283133,RXZlbnROb2RlOjQzMzA=,1330,94044,91651-ufc-fight-night,625
756f45905fb20cb5,2612,1083,600024347,283130,RXZlbnROb2RlOjQzMzE=,1333,94043,91921-ufc-fight-night,626
b3b6e80b7d5f8f0d,2529,1031,600023427,283124,RXZlbnROb2RlOjQzMzI=,1336,94041,91828-ufc-281,627
012fc7cd0779c09a,2633,1090,600024907,283136,RXZlbnROb2RlOjQzMzM=,1338,94045,91976-ufc-fight-night,628
b23388ff8ac6637b,2607,1093,600024851,283139,RXZlbnROb2RlOjQzMzQ=,1341,94046,91801-ufc-fight-night,629
f65a0eb902f9476b,2621,1079,600025607,283127,RXZlbnROb2RlOjQzMzU=,1343,94042,92214-ufc-282,630
56ec58954158966a,2632,1078,600023847,283142,RXZlbnROb2RlOjQzMzY=,1345,94047,92365-ufc-fight-night,631
2e2cdb6e9eb84bb9,2666,1143,600026147,285839,RXZlbnROb2RlOjQ0MjY=,1348,94946,93279-ufc-fight-night,632
5717efc6f271cd52,2635,1113,600023647,283994,RXZlbnROb2RlOjQzODI=,1350,94331,92055-ufc-283,633
d26394fc0e8e880a,2747,1153,600027632,286499,RXZlbnROb2RlOjQ0NDE=,1352,95166,93977-ufc-fight-night,634
01dd4cdc2446f665,2710,1103,600025531,286094,RXZlbnROb2RlOjQ0Mzg=,1353,95031,93764-ufc-284,635
f21a3d68fb9df387,2700,1157,600027447,286979,RXZlbnROb2RlOjQ0NjA=,1354,95326,94589-ufc-fight-night,636
806975e1b4f47b27,2709,1158,600027450,287681,RXZlbnROb2RlOjQ0Njk=,1356,95560,95023-ufc-fight-night,637
1ccff7f0cfdf85eb,2738,1155,600027449,286697,RXZlbnROb2RlOjQ0NTA=,1357,95232,94418-ufc-285,638
35080a7f406f9ab3,2719,1166,600027448,287846,RXZlbnROb2RlOjQ0ODY=,1360,95615,95455-ufc-fight-night-smith-vs-hill,639
e4bb7e483c4ad318,2746,1156,600027407,288386,RXZlbnROb2RlOjQ0ODM=,1362,95795,95408-ufc-286,640
aec273fcb765330d,2724,1175,600027451,288113,RXZlbnROb2RlOjQ1MDE=,1364,95704,96078-ufc-fight-night,641
3dc3022232b79c7a,2760,1172,600029512,289094,RXZlbnROb2RlOjQ1NTY=,1368,96031,96871-ufc-287,642
15b1b21cd743d652,2796,1178,600030131,289706,RXZlbnROb2RlOjQ1ODA=,1370,96235,97461-ufc-fight-night,643
6fb1ba67bef41b37,2770,1211,600030732,289709,RXZlbnROb2RlOjQ1Nzk=,1373,96236,97433-ufc-fight-night,644
51b1e2fd9872005b,2776,1212,600032152,290051,RXZlbnROb2RlOjQ1OTI=,1376,96350,97740-ufc-fight-night,645
3c6976f8182d9527,2777,1209,600031072,290054,RXZlbnROb2RlOjQ1OTQ=,1379,96351,97782-ufc-fight-night,646
901cddcbfa079097,2850,1236,600032692,290582,RXZlbnROb2RlOjQ2MTU=,1381,96527,98223-ufc-fight-night,647
6f812143641ceff8,2807,1247,600033352,291068,RXZlbnROb2RlOjQ2Mjc=,1382,96689,98571-ufc-fight-night,648
7abe471b61725980,2870,1248,600033393,291881,RXZlbnROb2RlOjQ2NDM=,1384,96960,99119-ufc-fight-night,649
b6c6d1731ff00eeb,2830,1237,600032952,292061,RXZlbnROb2RlOjQ2NTQ=,1386,97020,99346-ufc-289,650
b9415726dc3ec526,2849,1255,600033395,292349,RXZlbnROb2RlOjQ2NjY=,1389,97116,99705-ufc-fight-night,651
a780d16cf7eed44d,2848,1256,600033394,292448,RXZlbnROb2RlOjQ2Njg=,1391,97149,99780-ufc-fight-night,652
e9e1acc96536bb4f,2871,1257,600033392,293387,RXZlbnROb2RlOjQ2OTY=,1392,97462,100452-ufc-fight-night,653
6085ceb59087514b,2921,1258,600031074,291272,RXZlbnROb2RlOjQ2MzQ=,1394,96757,98868-ufc-290,654
c9885b1b7c7055a0,2891,1293,600033932,293600,RXZlbnROb2RlOjQ3MDI=,1395,97533,100553-ufc-fight-night,655
1174782eacde9b0c,2886,1279,600033408,292610,RXZlbnROb2RlOjQ2NzE=,1397,97203,99813-ufc-fight-night,656
