id,event_id,bout_order,red_fighter_id,blue_fighter_id,red_outcome,blue_outcome,weight_class,type_verbose,performance_bonus,outcome_method,outcome_method_details,end_round,end_round_time_seconds,round_time_format,total_time_seconds
3fc1ebe73920a2a7,4985113c0928aa62,3,6f81b6de2557739a,7b143a54451263d9,L,W,Lightweight,Lightweight Bout,1,Submission,Triangle Armbar From Bottom,1,114,3 Rnd (5-5-5),114
8238c5f16d0b39c3,4985113c0928aa62,4,473ce3aa581251a2,84ac950d4c1722dd,W,L,Welterweight,Welterweight Bout,1,KO/TKO,Punch to Head At Distance,1,231,3 Rnd (5-5-5),231
de8e1dd07ad49c94,4985113c0928aa62,5,b2f88c04c4dd43ce,5d7bdab5e03e3216,L,W,Middleweight,Middleweight Bout,0,Decision - Unanimous,Dave Hagen 28 - 29. Lester Griffin 26 - 30. Mark Smith 28 - 29.,3,300,3 Rnd (5-5-5),900
9cdeb62aa9092713,4985113c0928aa62,6,64a50dad704d1d49,a54fc2d6fc224dc3,L,W,Lightweight,Lightweight Bout,0,KO/TKO,Punches to Head In Clinch,1,203,3 Rnd (5-5-5),203
b187bdcc2ceba00f,4985113c0928aa62,7,c2e3e67b5911bfb7,92a9aa9c93192871,L,W,Featherweight,Featherweight Bout,0,Decision - Unanimous,Mark Smith 28 - 29. Glenn Trowbridge 28 - 29. Tony Weeks 28 - 29.,3,300,3 Rnd (5-5-5),900
a8dc7400f270a144,4985113c0928aa62,8,ebc1f40e00e0c481,e6c5908910cc26e4,W,L,Heavyweight,Heavyweight Bout,1,Submission,Armbar On Ground,1,65,3 Rnd (5-5-5),65
cd2a60453f8ac133,4985113c0928aa62,9,d28dee5c705991df,85980f5da429c0a6,W,L,Heavyweight,Heavyweight Bout,0,KO/TKO,Elbows to Head From Half Guard,2,194,3 Rnd (5-5-5),494
00cf159d5e637238,4985113c0928aa62,10,3f7c14c7eca7195d,cbd6f1abf955e628,W,L,Heavyweight,Heavyweight Bout,1,KO/TKO,Punch to Head At Distance,1,51,3 Rnd (5-5-5),51
1a699da1b1b5ef85,4985113c0928aa62,11,0ff11cc094e887bc,8349d55cdecd393a,W,L,Heavyweight,Heavyweight Bout,0,KO/TKO,Punches to Head From Mount,1,216,3 Rnd (5-5-5),216
41e6ace08a2679e1,4985113c0928aa62,12,63def5a5662a6917,1ff9589f9065a9ed,W,L,Heavyweight,UFC Heavyweight Title Bout,0,KO/TKO,Punch to Head At Distance,2,184,5 Rnd (5-5-5-5-5),484
8e4439cdc98d0644,96087e90d900f0ef,1,7bd94b60d7521e4a,af62f99eb7606308,L,W,Bantamweight,Bantamweight Bout,0,Submission,Armbar On Ground,1,258,3 Rnd (5-5-5),258
e8bb812cd91d9c28,96087e90d900f0ef,2,a36556bb1565e32d,c3bd649a9194e50c,W,L,Lightweight,Lightweight Bout,0,KO/TKO,Knee to Head In Clinch,1,119,3 Rnd (5-5-5),119
fa8c1f3d27fc349c,96087e90d900f0ef,3,ff4c3ab594c7fac3,b8aef0faf4ce9b31,L,W,Lightweight,Lightweight Bout,0,KO/TKO,Knee to Head In Clinch,2,173,3 Rnd (5-5-5),473
2a7cf1a89de3709e,96087e90d900f0ef,4,08e908ed6d18d6a0,b35a159f525764eb,W,L,Lightweight,Lightweight Bout,0,Submission,Guillotine Choke On Ground,1,243,3 Rnd (5-5-5),243
06a28491fe26baa6,96087e90d900f0ef,5,5f99b2bafb10305f,1d1b85389a05df69,W,L,Lightweight,Lightweight Bout,0,Decision - Unanimous,Point Deducted: Illegal Knee by Tickle Sal D'amato 27 - 29. Patricia Morse-Jarman 27 - 29. Mark Smith 27 - 29.,3,300,3 Rnd (5-5-5),900
64e7c4ee81d46900,96087e90d900f0ef,6,879f6cae48d25baa,8b260672a21d1fd6,W,L,Lightweight,Lightweight Bout,1,KO/TKO,Kick to Head At Distance,3,19,3 Rnd (5-5-5),619
fe1ce9e3a38a734b,96087e90d900f0ef,7,150ff4cc642270b9,de12bd65e2f46478,W,L,Featherweight,Featherweight Bout,0,Decision - Unanimous,Chris Lee 27 - 30. Patricia Morse-Jarman 27 - 30. Marcos Rosales 27 - 30.,3,300,3 Rnd (5-5-5),900
0b5c7c95b0316276,96087e90d900f0ef,8,b0a6124751a56bc4,07225ba28ae309b6,L,W,Featherweight,Featherweight Bout,0,Submission,Anaconda Choke On Ground,2,162,3 Rnd (5-5-5),462
1c245dc63a0b9d51,96087e90d900f0ef,9,c58f51dedb310998,59279a7c978f7da0,W,L,Lightweight,Ultimate Fighter 15 Lightweight Tournament Title Bout,1,Submission,Rear Naked Choke Technical Submission,1,167,3 Rnd (5-5-5),167
8422c70a72eb9291,96087e90d900f0ef,10,d81ac739417d7f53,8b69839f3555a67b,L,W,Welterweight,Welterweight Bout,1,KO/TKO,Knee to Head In Clinch,2,100,5 Rnd (5-5-5-5-5),400
d08a7d4de3c760ec,49590e0508b2c19f,1,e57fdbea1b828202,0d506315895efffc,L,W,Welterweight,Welterweight Bout,0,Decision - Unanimous,Rich Coreen 28 - 29. Hector Gomez 28 - 29. Barry Luxenberg 28 - 29.,3,300,3 Rnd (5-5-5),900
d1ad8d6ef48f7835,49590e0508b2c19f,2,76729a829623e266,7a613f78dd7ee8f8,W,L,Lightweight,Lightweight Bout,0,Decision - Split,Chris Lee 27 - 30. Richard Davis 28 - 29. Ric Bays 29 - 28.,3,300,3 Rnd (5-5-5),900
873886ee1dee4c9a,49590e0508b2c19f,3,b2a2da86546ddb19,0c5c66ddd1886b83,W,L,Middleweight,Middleweight Bout,0,Decision - Unanimous,Rich Coreen 27 - 30. Hector Gomez 27 - 30. Barry Luxenberg 28 - 29.,3,300,3 Rnd (5-5-5),900
1984570de7f0c89e,49590e0508b2c19f,4,4b47e71384a9522f,9b198c73e3d0d289,W,L,Lightweight,Lightweight Bout,0,KO/TKO,Punches to Head On Ground,1,66,3 Rnd (5-5-5),66
2ccecfdd7683043e,49590e0508b2c19f,5,55f80a8aeffcdb33,edad57b3dddf2168,W,L,Bantamweight,Bantamweight Bout,0,Submission,Rear Naked Choke,1,201,3 Rnd (5-5-5),201
a6d07c32a1cb9730,49590e0508b2c19f,6,917e53fa0adea0d3,bfc2fc38a0e20211,L,W,Featherweight,Featherweight Bout,0,Decision - Unanimous,Ric Bays 27 - 30. Richard Davis 27 - 30. Chris Lee 27 - 30.,3,300,3 Rnd (5-5-5),900
2771872dd02e5d19,49590e0508b2c19f,7,fd5b6598a3b70c0a,5431dccc09118234,W,L,Welterweight,Welterweight Bout,0,Decision - Split,Barry Luxenberg 30 - 27. Rich Coreen 28 - 29. Hector Gomez 28 - 29.,3,300,3 Rnd (5-5-5),900
13a6496a09ae821e,49590e0508b2c19f,8,236a37d96d476164,4f736494fc733095,W,L,Welterweight,Welterweight Bout,0,Decision - Unanimous,Ric Bays 27 - 30. Richard Davis 27 - 30. Chris Lee 27 - 30.,3,300,3 Rnd (5-5-5),900
ed697b0ef9d455e4,49590e0508b2c19f,9,fc9a9559a05f2704,0b64d0fed453ef7f,W,L,Bantamweight,Bantamweight Bout,0,KO/TKO,Punch to Head At Distance,2,250,3 Rnd (5-5-5),550
be6024894ebcb360,49590e0508b2c19f,10,f5990c11974d8e9c,d1a1314976c50bef,W,L,Welterweight,Welterweight Bout,1,KO/TKO,Punch to Head At Distance,1,296,3 Rnd (5-5-5),296
77b6fd5d0b8c60b4,49590e0508b2c19f,11,5866fc86183a9fb8,98f6da59d765ec94,W,L,Welterweight,Welterweight Bout,1,Submission,Rear Naked Choke,1,273,3 Rnd (5-5-5),273
2cf065874bcc4144,49590e0508b2c19f,12,8a304bfd6bf04a57,701e057d63c124d9,W,L,Flyweight,Flyweight Bout,0,Decision - Unanimous,Hector Gomez 28 - 29. Chris Lee 27 - 30. Barry Luxenberg 28 - 29.,3,300,3 Rnd (5-5-5),900
ea9a95a7d717e732,c8cca8f3de5be4b4,1,b8da6f5c80ae2d15,b44f39a5c6596953,W,L,Heavyweight,Heavyweight Bout,0,KO/TKO,Punch to Head At Distance,1,84,3 Rnd (5-5-5),84
179426f56818a1c9,505934897b8b4824,1,fbf0947399d14323,55f80a8aeffcdb33,W,L,Bantamweight,Bantamweight Bout,0,Decision - Split,Carlos Rodriguez 29 - 28. Henry Krawiec 28 - 29. Jon Bilyk 28 - 29.,3,300,3 Rnd (5-5-5),900
ecb9c5ae7fd7a5cc,505934897b8b4824,2,d0c29452d3272603,e9e1acc96536bb4f,W,L,Welterweight,Welterweight Bout,1,Submission,Guillotine Choke After Drop to Guard Position - Mount,3,192,3 Rnd (5-5-5),792
a497d4a83afe6f2d,505934897b8b4824,3,31123249b0bbf52e,7bc475b0fc2020ab,W,L,Welterweight,Welterweight Bout,0,KO/TKO,Knees to Head In Clinch,2,260,3 Rnd (5-5-5),560
f4af2b4349b7b589,505934897b8b4824,4,f8fe2053d73d7bcf,6c2030e0a143a94b,L,W,Middleweight,Middleweight Bout,0,TKO - Doctor's Stoppage,Facial Cut,3,111,3 Rnd (5-5-5),711
cd055be419f77f3e,505934897b8b4824,5,d188a3b817860ec6,10559c53de0b950e,W,L,Featherweight,Featherweight Bout,0,Submission,Guillotine Choke On Ground,1,167,3 Rnd (5-5-5),167
2d3cbfb47faf717d,505934897b8b4824,6,5b5307450405abf0,64959f90b6dd9759,W,L,Welterweight,Welterweight Bout,0,Decision - Unanimous,Henry Krawiec 27 - 30. Carlos Rodriguez 27 - 30. Jose Tabora 27 - 30.,3,300,3 Rnd (5-5-5),900
00731068c3195f7f,505934897b8b4824,7,22aa91e402d0fe1f,c0eecd851dbf3146,W,L,Lightweight,Lightweight Bout,0,KO/TKO,Punch to Head From Mount,1,149,3 Rnd (5-5-5),149
8a1678a54dc82206,505934897b8b4824,8,ef7fa30364cbe7f2,3974fa35c917af1d,L,W,Featherweight,Featherweight Bout,0,Decision - Unanimous,Michelle Agustin 28 - 29. Eric Colon 28 - 29. Sue Sanidad 28 - 29.,3,300,3 Rnd (5-5-5),900
40fa0bf9783cdc2e,505934897b8b4824,9,4f732e58ed907eff,d247691a6c0e9034,L,W,Featherweight,Featherweight Bout,1,KO/TKO,Punch to Head In Clinch,2,254,3 Rnd (5-5-5),554
69fd05c73b645a62,505934897b8b4824,10,32ba186f4b0e3267,8f2939f5fd9cca1e,W,L,Welterweight,Welterweight Bout,0,Decision - Unanimous,Jon Bilyk 28 - 29. Vincent Sinclair 28 - 29. Jose Tabora 28 - 29.,3,300,3 Rnd (5-5-5),900
756cae177016ebf1,505934897b8b4824,11,501b07aec9b8fc2d,f34312c2ccfa0e00,W,L,Lightweight,Lightweight Bout,0,Decision - Unanimous,Michelle Agustin 27 - 30. Jon Bilyk 27 - 30. Vincent Sinclair 27 - 30.,3,300,3 Rnd (5-5-5),900
18efcec3c51750e9,505934897b8b4824,12,7d96bc577e5178b2,c47df9303d318c67,W,L,Lightweight,Lightweight Bout,0,Decision - Split,Eric Colon 47 - 48. Jose Tabora 48 - 47. Sue Sanidad 47 - 48.,5,300,5 Rnd (5-5-5-5-5),1500
1c0bf66167c91e01,3da19339ee7051d5,1,71002dbc1743b9a7,7cf20446453f852b,D,D,Featherweight,Featherweight Bout,0,Decision - Split,Chris Watts 28 - 29. Howard Hughes 29 - 28. Aaron Chatfield 28 - 28.,3,300,3 Rnd (5-5-5),900
f269d25146eec937,3da19339ee7051d5,2,e363b21261814830,db6d5f691aea3fd3,W,L,Featherweight,Featherweight Bout,1,KO/TKO,Punches to Head In Clinch,3,64,3 Rnd (5-5-5),664
cc3e0c5a0f868502,3da19339ee7051d5,3,c1a5d3843596df92,8bbc0cfc01bc1ba1,W,L,Middleweight,Middleweight Bout,0,KO/TKO,Punch to Head At Distance,3,41,3 Rnd (5-5-5),641
00c20fa576380ac8,3da19339ee7051d5,4,86061eaba822bfea,f95381efb3051d81,L,W,Featherweight,Featherweight Bout,0,Decision - Split,Mark Collett 28 - 29. Rick Winter 29 - 28. Howard Hughes 28 - 29.,3,300,3 Rnd (5-5-5),900
c1bf9ca94c1f7f09,3da19339ee7051d5,5,970beed85bc46b63,a8283a4f415e1eb9,L,W,Middleweight,Middleweight Bout,0,KO/TKO,Punches to Head On Ground,1,261,3 Rnd (5-5-5),261
