bout_id,person_name,media_name,fighter_1_score,fighter_2_score,order
9154,Dominik Durniat,Polsat Sport,30,27,12
9154,Steven Kelliher,Tapology.com,30,26,13
9154,Wesley Riddle,MMASucka.com,30,27,14
9155,Milan Ordonez,BloodyElbow.com,29,28,1
9155,Paul Fontaine,WrestlingObserver.com,29,28,2
9155,,MMAMania.com,29,28,3
9155,Drake Riggs,BJPenn.com,29,28,4
9155,Gabriel Carvalho,MMABrasil.com.br,29,28,5
9155,Steven Kelliher,Tapology.com,29,28,6
9155,Nolan King,MMA-Today.com,29,28,7
9155,Keith Shillan,TheMMATakeover.com,29,28,8
9155,Dominik Durniat,Polsat Sport,29,28,9
9155,Wesley Riddle,MMASucka.com,29,28,10
9155,Ryan Frederick,WrestlingObserver.com,30,27,11
9155,,MMAJunkie.com,29,28,12
9155,Eric Kowal,MyMMANews.com,30,27,13
9157,Paul Fontaine,WrestlingObserver.com,48,47,1
9157,Dominik Durniat,Polsat Sport,49,46,2
9157,Nolan King,MMA-Today.com,49,46,3
9157,Steven Kelliher,Tapology.com,49,46,4
9157,Seán Sheehan,SevereMMA.com,49,46,5
9157,Danny Segura,MMAFighting.com,49,46,6
9157,Wesley Riddle,MMASucka.com,49,46,7
9157,Steve Duncan,mma.uno,48,47,8
9157,John Pollock,POST Wrestling,48,47,9
9157,Drake Riggs,BJPenn.com,48,47,10
9157,Keith Shillan,TheMMATakeover.com,48,47,11
9157,Milan Ordonez,BloodyElbow.com,48,47,12
9157,,MMAMania.com,48,47,13
9157,Eric Kowal,MyMMANews.com,48,47,14
9157,Ryan Frederick,WrestlingObserver.com,48,47,15
9157,,MMAJunkie.com,48,47,16
9157,Jim Edwards,MMALatestNews.com,49,46,17
9157,,MMABrasil.com.br,49,46,18
9159,Chris Connor,The Fight City,30,26,1
9159,,Sherdog.com,30,27,2
9159,Mike Straus,MMAJA,30,27,3
9162,Eddie Mercado,BloodyElbow.com,29,28,1
9162,,Sherdog.com,29,28,2
9162,Chris Connor,The Fight City,29,28,3
9162,Drake Riggs,BJPenn.com,30,27,4
9162,Mike Straus,MMAJA,30,27,5
9162,Rob Tatum,CombatPress.com,30,27,6
9162,Steve Juon,MMAMania.com,29,28,7
9171,Nolan King,MMA-Today.com,29,28,1
9171,Dominik Durniat,Polsat Sport,29,28,2
9171,Chris Nelson,Sherdog.com,29,28,3
9171,Brian Knapp,Sherdog.com,29,28,4
9171,Jordan Breen,Sherdog.com,29,28,5
9171,John Pollock,POST Wrestling,29,28,6
9171,Mike Straus,MMAJA,29,28,7
9171,Ryan Frederick,WrestlingObserver.com,29,28,8
9171,Drake Riggs,BJPenn.com,29,28,9
9171,Dayne Fox,BloodyElbow.com,29,28,10
9171,Wesley Riddle,MMASucka.com,29,28,11
9171,Steve Duncan,mma.uno,29,28,12
9171,,MMAJunkie.com,29,28,13
9171,,MMAMania.com,29,28,14
9172,John Pollock,POST Wrestling,29,28,1
9172,,MMAMania.com,29,28,2
9172,Alexandre Matos,MMABrasil.com.br,29,28,3
9172,Steve Duncan,mma.uno,29,28,4
9172,Ryan Frederick,WrestlingObserver.com,29,28,5
9172,Chris Nelson,Sherdog.com,28,28,6
9172,,MMAJunkie.com,29,28,7
9172,Jordan Breen,Sherdog.com,29,28,8
9172,Nolan King,MMA-Today.com,29,28,9
9172,Dayne Fox,BloodyElbow.com,29,28,10
9172,Mike Straus,MMAJA,29,28,11
9172,Drake Riggs,BJPenn.com,29,28,12
9172,Wesley Riddle,MMASucka.com,29,28,13
9172,Brian Knapp,Sherdog.com,29,28,14
9173,Brian Knapp,Sherdog.com,29,28,1
9173,Jordan Breen,Sherdog.com,29,28,2
9173,Drake Riggs,BJPenn.com,30,27,3
9173,Chris Nelson,Sherdog.com,29,28,4
9173,Eric Kowal,MyMMANews.com,30,27,5
9173,Dominik Durniat,Polsat Sport,30,27,6
9173,Nolan King,MMA-Today.com,30,27,7
9173,Wesley Riddle,MMASucka.com,29,27,8
9173,Mike Straus,MMAJA,29,28,9
9173,Alexandre Matos,MMABrasil.com.br,29,28,10
9173,John Pollock,POST Wrestling,29,28,11
9173,Dayne Fox,BloodyElbow.com,29,28,12
9173,Ryan Frederick,WrestlingObserver.com,29,28,13
9173,,MMAJunkie.com,29,28,14
9173,Steve Duncan,mma.uno,29,28,15
9173,,MMAMania.com,29,28,16
9173,Phil Murphy,ESPN,29,28,17
9176,Eric Kowal,MyMMANews.com,29,28,1
9176,,MMAJunkie.com,29,28,2
9176,Chris Nelson,Sherdog.com,30,27,3
9176,Dominik Durniat,Polsat Sport,29,28,4
9176,Dayne Fox,BloodyElbow.com,29,28,5
9176,Ryan Frederick,WrestlingObserver.com,29,28,6
9176,Nolan King,MMA-Today.com,29,28,7
9176,Drake Riggs,BJPenn.com,30,28,8
9176,Wesley Riddle,MMASucka.com,29,28,9
9176,Jordan Breen,Sherdog.com,29,28,10
9176,John Pollock,POST Wrestling,29,28,11
9176,Shawn Bitter,MMA-Today.com,29,28,12
9176,,MMABrasil.com.br,29,28,13
9176,,MMAMania.com,29,28,14
9176,Mike Straus,MMAJA,30,27,15
9176,Brian Knapp,Sherdog.com,29,28,16
9176,Steve Duncan,mma.uno,29,28,17
9178,Steve Duncan,mma.uno,29,28,1
9178,John Pollock,POST Wrestling,29,27,2
9178,Alexandre Matos,MMABrasil.com.br,29,28,3
9178,,MMAMania.com,29,28,4
9178,Chris Nelson,Sherdog.com,29,28,5
9178,,MMAJunkie.com,29,28,6
9178,Jed Meshew,MMAFighting.com,29,28,7
9178,Jordan Breen,Sherdog.com,29,28,8
9178,Wesley Riddle,MMASucka.com,29,28,9
9178,Kendrick Johnson,The Ring,28,28,10
9178,Eric Kowal,MyMMANews.com,29,28,11
9178,Brian Knapp,Sherdog.com,28,28,12
9178,Mike Straus,MMAJA,29,28,13
9178,Dayne Fox,BloodyElbow.com,29,28,14
9178,Drake Riggs,BJPenn.com,29,28,15
9178,Ryan Frederick,WrestlingObserver.com,29,28,16
9178,Nolan King,MMA-Today.com,29,28,17
9179,Eric Kowal,MyMMANews.com,30,26,1
9179,Drake Riggs,BJPenn.com,30,25,2
9179,Wesley Riddle,MMASucka.com,30,25,3
9179,Alexandre Matos,MMABrasil.com.br,30,26,4
9179,Steve Duncan,mma.uno,30,26,5
9179,Dominik Durniat,Polsat Sport,30,26,6
9179,Jordan Breen,Sherdog.com,30,27,7
9179,John Pollock,POST Wrestling,30,26,8
9179,Chris Nelson,Sherdog.com,30,27,9
9179,,MMAMania.com,30,27,10
9179,,MMAJunkie.com,30,27,11
9179,,SevereMMA.com,30,27,12
9179,Mike Straus,MMAJA,30,27,13
9179,Ryan Frederick,WrestlingObserver.com,30,27,14
9179,Dayne Fox,BloodyElbow.com,30,26,15
9179,Brian Knapp,Sherdog.com,30,27,16
9180,Mike Straus,MMAJA,29,28,1
9180,Dayne Fox,BloodyElbow.com,29,28,2
9180,Chris Nelson,Sherdog.com,29,28,3
9180,Drake Riggs,BJPenn.com,30,28,4
9180,Ryan Frederick,WrestlingObserver.com,29,28,5
9180,Wesley Riddle,MMASucka.com,29,28,6
9180,Alexandre Matos,MMABrasil.com.br,29,28,7
9180,John Pollock,POST Wrestling,29,28,8
9180,Nolan King,MMA-Today.com,29,28,9
9180,Paul Fontaine,WrestlingObserver.com,29,28,10
9180,,MMAJunkie.com,29,28,11
9180,,MMAMania.com,29,28,12
9180,Jordan Breen,Sherdog.com,29,28,13
9180,Brian Knapp,Sherdog.com,29,28,14
9180,Steve Duncan,mma.uno,29,28,15
9181,Wesley Riddle,MMASucka.com,50,43,1
9181,Chris Nelson,Sherdog.com,50,45,2
9181,Dayne Fox,BloodyElbow.com,50,43,3
9181,Rob Tatum,CombatPress.com,50,45,4
9181,Drake Riggs,BJPenn.com,50,45,5
9181,Ryan Frederick,WrestlingObserver.com,50,45,6
9181,Mike Straus,MMAJA,50,45,7
9181,Dominik Durniat,Polsat Sport,50,45,8
9181,Brian Knapp,Sherdog.com,49,46,9
9181,Nolan King,MMA-Today.com,50,45,10
9181,Seán Sheehan,SevereMMA.com,49,45,11
9181,Paul Fontaine,WrestlingObserver.com,49,46,12
9181,Steve Duncan,mma.uno,49,46,13
9181,John Pollock,POST Wrestling,49,46,14
9181,,MMAMania.com,49,46,15
9181,Jordan Breen,Sherdog.com,50,45,16
9181,,MMAJunkie.com,49,46,17
9182,,MMAMania.com,29,28,1
9182,Alexandre Matos,MMABrasil.com.br,29,28,2
9182,Matthew Wells,FanSided.com,29,28,3
9182,,MMAJunkie.com,29,28,4
9182,Chris Nelson,Sherdog.com,29,28,5
9182,Ryan Frederick,WrestlingObserver.com,29,28,6
9182,Tristen Critchfield,Sherdog.com,29,28,7
9182,John Pollock,POST Wrestling,29,28,8
9182,Drake Riggs,BJPenn.com,30,27,9
9182,José Youngs,FanSided.com,30,27,10
9182,Brian Knapp,Sherdog.com,29,27,11
9182,Mike Straus,MMAJA,29,28,12
9182,Tim Burke,BloodyElbow.com,29,28,13
9182,Wesley Riddle,MMASucka.com,29,28,14
9182,Shawn Bitter,MMA-Today.com,29,28,15
9182,Dayne Fox,BloodyElbow.com,29,28,16
9184,,MMAMania.com,29,28,1
9184,Chris Nelson,Sherdog.com,29,28,2
9184,Brian Knapp,Sherdog.com,29,28,3
9184,Tristen Critchfield,Sherdog.com,29,28,4
9184,,MMAJunkie.com,29,28,5
9184,Ryan Frederick,WrestlingObserver.com,29,28,6
9184,Chris Connor,The Fight City,29,28,7
9184,Matthew Wells,FanSided.com,29,28,8
9184,Dayne Fox,BloodyElbow.com,29,28,9
9184,Nolan King,MMA-Today.com,29,28,10
9184,Mike Straus,MMAJA,29,28,11
9184,Alexandre Matos,MMABrasil.com.br,29,28,12
9184,Phil Murphy,ESPN,29,28,13
9184,Shawn Bitter,MMA-Today.com,29,28,14
9184,John Pollock,POST Wrestling,29,28,15
9184,Drake Riggs,BJPenn.com,29,28,16
9185,Chris Connor,The Fight City,30,27,1
9185,Mike Straus,MMAJA,30,27,2
9185,Matthew Wells,FanSided.com,30,27,3
9185,Tim Burke,BloodyElbow.com,30,27,4
9185,Drake Riggs,BJPenn.com,30,27,5
9185,,MMAJunkie.com,30,27,6
9185,,MMAMania.com,30,27,7
9185,Brian Knapp,Sherdog.com,30,27,8
9185,Chris Nelson,Sherdog.com,30,27,9
9185,Danny Segura,MMAFighting.com,30,27,10
9185,Dayne Fox,BloodyElbow.com,29,28,11
9185,Nolan King,MMA-Today.com,30,27,12
9185,Tristen Critchfield,Sherdog.com,30,27,13
9185,,MMABrasil.com.br,30,27,14
9185,Ryan Frederick,WrestlingObserver.com,29,28,15
9186,Brian Knapp,Sherdog.com,30,27,1
9186,,MMAMania.com,30,27,2
9186,,MMAJunkie.com,30,27,3
9186,Alexandre Matos,MMABrasil.com.br,30,27,4
9186,John Pollock,POST Wrestling,30,27,5
9186,Ryan Frederick,WrestlingObserver.com,30,27,6
9186,Chris Connor,The Fight City,30,27,7
9186,Matthew Wells,FanSided.com,30,27,8
9186,Nolan King,MMA-Today.com,30,27,9
9186,Mike Straus,MMAJA,30,27,10
9186,Dayne Fox,BloodyElbow.com,30,27,11
9186,Tim Burke,BloodyElbow.com,30,27,12
9186,Drake Riggs,BJPenn.com,30,27,13
9186,Tristen Critchfield,Sherdog.com,30,27,14
9186,Chris Nelson,Sherdog.com,30,27,15
9188,Jed Meshew,MMAFighting.com,29,28,1
9188,Phil Murphy,ESPN,29,28,2
9188,Nolan King,MMA-Today.com,29,28,3
9188,Steve Duncan,mma.uno,29,28,4
9188,Alexander K. Lee,MMAFighting.com,29,28,5
9188,Chris Nelson,Sherdog.com,29,28,6
9188,Drake Riggs,BJPenn.com,29,28,7
9188,,MMAMania.com,29,28,8
9188,Dayne Fox,BloodyElbow.com,29,28,9
9188,Ryan Frederick,WrestlingObserver.com,29,28,10
9188,José Youngs,FanSided.com,29,28,11
9188,Mike Straus,MMAJA,29,28,12
9188,Matthew Wells,FanSided.com,29,28,13
9188,Tim Burke,BloodyElbow.com,30,27,14
9188,,MMAJunkie.com,30,27,15
9188,Brian Knapp,Sherdog.com,30,27,16
9188,Tristen Critchfield,Sherdog.com,29,28,17
9188,Paul Fontaine,WrestlingObserver.com,29,28,18
9188,John Pollock,POST Wrestling,30,27,19
9193,Dayne Fox,BloodyElbow.com,30,27,1
9193,Jed Meshew,MMAFighting.com,30,30,2
9193,,MMAMania.com,30,27,3
9193,Phil Murphy,ESPN,30,27,4
9193,Drake Riggs,BJPenn.com,30,27,5
9193,Nolan King,MMA-Today.com,30,27,6
9193,Mike Straus,MMAJA,30,27,7
9193,Tim Burke,BloodyElbow.com,30,27,8
9193,,MMAJunkie.com,30,27,9
9193,Matthew Wells,FanSided.com,30,27,10
9193,Nick Baldwin,BloodyElbow.com,30,28,11
9193,Paul Fontaine,WrestlingObserver.com,30,28,12
9193,Tristen Critchfield,Sherdog.com,30,28,13
9193,Alexander K. Lee,MMAFighting.com,30,29,14
9193,Chris Nelson,Sherdog.com,30,29,15
9193,Ryan Frederick,WrestlingObserver.com,29,28,16
9193,Steve Duncan,mma.uno,29,28,17
9193,Brian Knapp,Sherdog.com,30,27,18
9197,Mike Straus,MMAJA,30,27,1
9197,Chris Connor,The Fight City,29,28,2
9198,Steve Juon,MMAMania.com,28,28,1
9198,Mike Straus,MMAJA,29,28,2
9198,Keith Shillan,TheMMATakeover.com,29,27,3
9199,Keith Shillan,TheMMATakeover.com,30,27,1
9199,Mike Straus,MMAJA,30,27,2
9199,Steve Juon,MMAMania.com,30,27,3
9199,Chris Connor,The Fight City,30,26,4
9201,Keith Shillan,TheMMATakeover.com,30,27,1
9201,Mike Straus,MMAJA,30,27,2
9201,Steve Juon,MMAMania.com,30,27,3
9201,Nolan King,MMA-Today.com,30,25,4
9201,Chris Connor,The Fight City,29,28,5
9216,Mike Straus,MMAJA,48,47,1
9216,Chris Connor,The Fight City,48,47,2
9206,,MMAJunkie.com,29,28,1
9206,Steve Duncan,mma.uno,29,28,2
9206,Ryan Frederick,WrestlingObserver.com,29,28,3
9206,Shawn Bitter,MMA-Today.com,29,28,4
9206,,MMABrasil.com.br,29,28,5
9206,Tim Burke,BloodyElbow.com,29,28,6
9206,Dayne Fox,BloodyElbow.com,29,28,7
9206,Dominik Durniat,Polsat Sport,29,28,8
9206,Mike Sloan,Sherdog.com,30,27,9
9206,Mike Fridley,Sherdog.com,29,28,10
9206,Chris Nelson,Sherdog.com,29,28,11
9206,,MMAMania.com,29,28,12
9206,Paul Fontaine,WrestlingObserver.com,29,28,13
9206,Rob Tatum,CombatPress.com,29,28,14
9206,Keith Shillan,TheMMATakeover.com,29,28,15
9209,,MMAMania.com,29,28,1
9209,Mike Sloan,Sherdog.com,30,27,2
9209,Chris Nelson,Sherdog.com,30,27,3
9209,,MMAJunkie.com,30,27,4
9209,Rob Tatum,CombatPress.com,30,27,5
9209,Dayne Fox,BloodyElbow.com,30,27,6
9209,,MMABrasil.com.br,30,27,7
9209,Steve Duncan,mma.uno,30,27,8
9209,Mike Straus,MMAJA,30,27,9
9209,Shawn Bitter,MMA-Today.com,30,27,10
9209,Keith Shillan,TheMMATakeover.com,30,27,11
9209,Dominik Durniat,Polsat Sport,30,27,12
9209,Mike Fridley,Sherdog.com,29,28,13
9209,Tim Burke,BloodyElbow.com,29,28,14
9209,Paul Fontaine,WrestlingObserver.com,30,27,15
9209,Ryan Frederick,WrestlingObserver.com,30,27,16
9209,Matthew Wells,FanSided.com,30,27,17
9212,Mike Fridley,Sherdog.com,30,27,1
9212,Chris Nelson,Sherdog.com,30,27,2
9212,Tim Burke,BloodyElbow.com,29,28,3
9212,Paul Fontaine,WrestlingObserver.com,29,28,4
9212,,MMAMania.com,29,28,5
9212,,MMAJunkie.com,29,28,6
9212,Rob Tatum,CombatPress.com,29,28,7
9212,Keith Shillan,TheMMATakeover.com,29,28,8
9212,Mike Sloan,Sherdog.com,29,28,9
9212,Dayne Fox,BloodyElbow.com,29,28,10
9212,Mike Straus,MMAJA,29,28,11
9212,Ryan Frederick,WrestlingObserver.com,29,28,12
9212,Shawn Bitter,MMA-Today.com,29,28,13
9212,Nick Baldwin,BloodyElbow.com,29,28,14
9212,,MMABrasil.com.br,30,27,15
9212,Dominik Durniat,Polsat Sport,29,28,16
9212,Steve Duncan,mma.uno,30,27,17
9215,Keith Shillan,TheMMATakeover.com,29,28,1
9215,,MMAJunkie.com,29,28,2
9215,Mike Fridley,Sherdog.com,29,28,3
9215,Mike Sloan,Sherdog.com,30,27,4
9215,Dayne Fox,BloodyElbow.com,30,27,5
9215,,MMAMania.com,30,27,6
9215,Rob Tatum,CombatPress.com,29,28,7
9215,Dominik Durniat,Polsat Sport,30,27,8
9215,Tim Burke,BloodyElbow.com,29,28,9
9215,Matthew Wells,FanSided.com,30,27,10
9215,Steve Duncan,mma.uno,29,28,11
9215,Shawn Bitter,MMA-Today.com,29,28,12
9215,Paul Fontaine,WrestlingObserver.com,29,28,13
9215,Chris Nelson,Sherdog.com,29,28,14
9215,Ryan Frederick,WrestlingObserver.com,29,28,15
9205,,MMAMania.com,30,27,1
9205,Mike Sloan,Sherdog.com,30,27,2
9205,Chris Nelson,Sherdog.com,30,27,3
9205,Rob Tatum,CombatPress.com,30,27,4
9205,Ryan Frederick,WrestlingObserver.com,30,27,5
9205,Dayne Fox,BloodyElbow.com,30,27,6
9205,Keith Shillan,TheMMATakeover.com,30,27,7
9205,Phil Murphy,ESPN,30,27,8
9205,Mike Fridley,Sherdog.com,30,27,9
9205,Dominik Durniat,Polsat Sport,30,27,10
9205,Tim Burke,BloodyElbow.com,30,27,11
9205,Shawn Bitter,MMA-Today.com,30,27,12
9205,Chris Connor,The Fight City,30,26,13
9205,Matthew Wells,FanSided.com,30,27,14
9214,,MMAJunkie.com,29,28,1
9214,Paul Fontaine,WrestlingObserver.com,29,28,2
9214,Mike Sloan,Sherdog.com,29,28,3
9214,Ryan Frederick,WrestlingObserver.com,29,28,4
9214,Tim Burke,BloodyElbow.com,29,28,5
9214,Nolan King,MMA-Today.com,29,28,6
9214,Steve Duncan,mma.uno,29,28,7
9214,Shawn Bitter,MMA-Today.com,29,28,8
9214,Chris Nelson,Sherdog.com,29,28,9
9214,Keith Shillan,TheMMATakeover.com,29,28,10
9214,Rob Tatum,CombatPress.com,29,28,11
9214,Dayne Fox,BloodyElbow.com,29,28,12
9214,Dominik Durniat,Polsat Sport,29,28,13
9214,,MMAMania.com,29,28,14
9214,Drake Riggs,BJPenn.com,29,28,15
9214,Mike Fridley,Sherdog.com,30,27,16
9218,Nolan King,MMA-Today.com,49,46,1
9218,Ryan Frederick,WrestlingObserver.com,50,45,2
9218,Phil Murphy,ESPN,50,45,3
9218,John Pollock,POST Wrestling,50,45,4
9218,,MMAMania.com,49,46,5
9218,Keith Shillan,TheMMATakeover.com,50,45,6
9218,Mike Straus,MMAJA,49,46,7
9218,Mike Fridley,Sherdog.com,49,46,8
9218,Paul Fontaine,WrestlingObserver.com,48,47,9
9218,Dayne Fox,BloodyElbow.com,49,46,10
9218,Rob Tatum,CombatPress.com,50,45,11
9218,Mike Sloan,Sherdog.com,49,46,12
9218,Nick Baldwin,BloodyElbow.com,50,45,13
9218,Chris Nelson,Sherdog.com,50,45,14
9218,Tim Burke,BloodyElbow.com,50,45,15
9218,,MMAJunkie.com,50,45,16
9218,Steve Duncan,mma.uno,50,45,17
9218,Dominik Durniat,Polsat Sport,50,45,18
9218,Drake Riggs,BJPenn.com,50,45,19
9218,Stephie Haynes,BloodyElbow.com,50,45,20
9235,Drake Riggs,BJPenn.com,29,27,1
9237,Drake Riggs,BJPenn.com,29,28,1
9239,Drake Riggs,BJPenn.com,29,28,1
9242,Drake Riggs,BJPenn.com,48,46,1
9244,Chris Nelson,Sherdog.com,29,28,1
9244,Tristen Critchfield,Sherdog.com,29,28,2
9244,Mike Straus,MMAJA,29,28,3
9244,Steve Duncan,mma.uno,29,28,4
9244,Keith Shillan,TheMMATakeover.com,29,28,5
9244,,MMAMania.com,29,28,6
9244,,MMAJunkie.com,29,28,7
9244,Brian Knapp,Sherdog.com,29,28,8
9244,Drake Riggs,BJPenn.com,29,28,9
9244,Paul Fontaine,WrestlingObserver.com,29,28,10
9244,Ryan Frederick,WrestlingObserver.com,29,28,11
9244,Dayne Fox,BloodyElbow.com,29,28,12
9244,Eric Kowal,MyMMANews.com,29,28,13
9244,Wesley Riddle,MMASucka.com,29,28,14
9244,Dominik Durniat,Polsat Sport,30,27,15
9244,Rafael Oreiro,MMABrasil.com.br,29,28,16
9247,Chris Connor,The Fight City,30,26,1
9247,,MMAMania.com,30,26,2
9247,Keith Shillan,TheMMATakeover.com,30,26,3
9247,Matthew Wells,FanSided.com,30,25,4
9247,Dominik Durniat,Polsat Sport,30,25,5
9247,Mike Straus,MMAJA,30,25,6
9247,,MMAJunkie.com,30,25,7
9247,Steve Duncan,mma.uno,30,25,8
9247,Ryan Frederick,WrestlingObserver.com,30,25,9
9247,Matheus Costa,MMABrasil.com.br,30,24,10
9247,Wesley Riddle,MMASucka.com,30,24,11
9247,Tristen Critchfield,Sherdog.com,30,24,12
9247,Brian Knapp,Sherdog.com,30,24,13
9247,Chris Nelson,Sherdog.com,30,24,14
9247,Dayne Fox,BloodyElbow.com,30,24,15
9247,Paul Fontaine,WrestlingObserver.com,30,23,16
9247,Drake Riggs,BJPenn.com,30,24,17
9248,Dayne Fox,BloodyElbow.com,30,27,1
9248,Dominik Durniat,Polsat Sport,30,27,2
9248,Matthew Wells,FanSided.com,30,27,3
9248,Steve Duncan,mma.uno,30,27,4
9248,Wesley Riddle,MMASucka.com,30,27,5
9248,Seán Sheehan,SevereMMA.com,30,27,6
9248,Ryan Frederick,WrestlingObserver.com,30,27,7
9248,Keith Shillan,TheMMATakeover.com,30,27,8
9248,Brian Knapp,Sherdog.com,30,27,9
9248,,MMAJunkie.com,30,27,10
9248,Tristen Critchfield,Sherdog.com,30,27,11
9248,Drake Riggs,BJPenn.com,30,27,12
9248,Chris Nelson,Sherdog.com,30,27,13
9248,,MMAMania.com,30,27,14
9248,Matheus Costa,MMABrasil.com.br,30,27,15
9248,Mike Straus,MMAJA,30,27,16
9248,Chris Connor,The Fight City,30,25,17
9249,Chris Nelson,Sherdog.com,29,28,1
9249,Brian Knapp,Sherdog.com,29,28,2
9249,Tristen Critchfield,Sherdog.com,29,28,3
9249,Drake Riggs,BJPenn.com,29,28,4
9249,Wesley Riddle,MMASucka.com,29,28,5
9249,Seán Sheehan,SevereMMA.com,29,28,6
9249,Keith Shillan,TheMMATakeover.com,29,28,7
9249,,MMAMania.com,29,28,8
9249,Steve Duncan,mma.uno,29,28,9
9249,Matheus Costa,MMABrasil.com.br,29,28,10
9249,,MMAJunkie.com,30,27,11
9249,Ryan Frederick,WrestlingObserver.com,30,27,12
9249,Dominik Durniat,Polsat Sport,30,27,13
9249,Mike Straus,MMAJA,30,27,14
9249,Dayne Fox,BloodyElbow.com,30,27,15
9249,Matthew Wells,FanSided.com,29,28,16
9250,Drake Riggs,BJPenn.com,29,28,1
9250,Matheus Costa,MMABrasil.com.br,29,28,2
9250,Chris Nelson,Sherdog.com,29,28,3
9250,Brian Knapp,Sherdog.com,29,28,4
9250,Tristen Critchfield,Sherdog.com,29,28,5
9250,Dominik Durniat,Polsat Sport,29,28,6
9250,Matthew Wells,FanSided.com,29,28,7
9250,Ryan Frederick,WrestlingObserver.com,29,28,8
9250,Wesley Riddle,MMASucka.com,29,28,9
9250,Mike Straus,MMAJA,29,28,10
9250,Steve Duncan,mma.uno,29,28,11
9250,Keith Shillan,TheMMATakeover.com,29,28,12
9250,Dayne Fox,BloodyElbow.com,29,28,13
9250,,MMAMania.com,30,27,14
9250,,MMAJunkie.com,30,27,15
9250,Chris Connor,The Fight City,29,28,16
9251,Matthew Wells,FanSided.com,30,27,1
9251,Dominik Durniat,Polsat Sport,30,27,2
9251,Wesley Riddle,MMASucka.com,30,27,3
9251,Keith Shillan,TheMMATakeover.com,30,27,4
9251,Phil Murphy,ESPN,30,27,5
9251,Dayne Fox,BloodyElbow.com,30,27,6
9251,Mike Straus,MMAJA,30,27,7
9251,Drake Riggs,BJPenn.com,30,27,8
9251,Steve Duncan,mma.uno,30,27,9
9251,,MMAJunkie.com,30,27,10
9251,Tristen Critchfield,Sherdog.com,30,27,11
9251,Chris Nelson,Sherdog.com,30,27,12
9251,Matheus Costa,MMABrasil.com.br,30,27,13
9251,,MMAMania.com,30,27,14
9251,Ryan Frederick,WrestlingObserver.com,30,27,15
9251,Seán Sheehan,SevereMMA.com,30,26,16
9251,Brian Knapp,Sherdog.com,30,26,17
9252,Brian Knapp,Sherdog.com,29,28,1
9252,Tristen Critchfield,Sherdog.com,29,28,2
9252,Wesley Riddle,MMASucka.com,29,28,3
9252,Steve Duncan,mma.uno,29,28,4
9252,Drake Riggs,BJPenn.com,29,29,5
9252,,MMAMania.com,29,28,6
9252,Dayne Fox,BloodyElbow.com,29,28,7
9252,,MMAJunkie.com,29,28,8
9252,Ryan Frederick,WrestlingObserver.com,29,28,9
9252,Mike Straus,MMAJA,29,28,10
9252,Matthew Wells,FanSided.com,29,28,11
9252,Dominik Durniat,Polsat Sport,29,28,12
9252,Chris Nelson,Sherdog.com,29,28,13
9253,Dominik Durniat,Polsat Sport,30,27,1
9253,Matthew Wells,FanSided.com,30,27,2
9253,Mike Straus,MMAJA,30,27,3
9253,Steve Duncan,mma.uno,30,27,4
9253,Wesley Riddle,MMASucka.com,30,27,5
9253,Ryan Frederick,WrestlingObserver.com,30,27,6
9253,Drake Riggs,BJPenn.com,30,27,7
9253,Dayne Fox,BloodyElbow.com,29,28,8
9253,,MMAMania.com,30,27,9
9253,Seán Sheehan,SevereMMA.com,29,28,10
9253,Tristen Critchfield,Sherdog.com,29,28,11
9253,Brian Knapp,Sherdog.com,29,28,12
9253,Chris Nelson,Sherdog.com,29,28,13
9253,Keith Shillan,TheMMATakeover.com,30,27,14
9253,,MMAJunkie.com,30,27,15
9253,Matheus Costa,MMABrasil.com.br,30,27,16
9254,Matheus Costa,MMABrasil.com.br,29,28,1
9254,Chris Nelson,Sherdog.com,29,28,2
9254,Ryan Frederick,WrestlingObserver.com,30,27,3
9254,Paul Fontaine,WrestlingObserver.com,30,27,4
9254,,MMAMania.com,29,28,5
9254,Drake Riggs,BJPenn.com,29,28,6
9254,Dominik Durniat,Polsat Sport,29,28,7
9254,Dayne Fox,BloodyElbow.com,29,28,8
9254,Eric Kowal,MyMMANews.com,30,27,9
9254,Keith Shillan,TheMMATakeover.com,29,28,10
9254,,MMAJunkie.com,29,28,11
9254,Tristen Critchfield,Sherdog.com,29,28,12
9254,Brian Knapp,Sherdog.com,29,28,13
9254,Wesley Riddle,MMASucka.com,29,28,14
9255,Keith Shillan,TheMMATakeover.com,30,27,1
9255,,MMAMania.com,30,27,2
9255,Chris Nelson,Sherdog.com,30,27,3
9255,Brian Knapp,Sherdog.com,30,27,4
9255,Tristen Critchfield,Sherdog.com,30,27,5
9255,Mike Straus,MMAJA,29,28,6
9255,,MMAJunkie.com,30,27,7
9255,Drake Riggs,BJPenn.com,30,27,8
9255,Steve Duncan,mma.uno,30,27,9
9255,Wesley Riddle,MMASucka.com,30,27,10
9255,Dayne Fox,BloodyElbow.com,30,27,11
9255,Dominik Durniat,Polsat Sport,30,27,12
9255,Phil Murphy,ESPN,30,27,13
9255,Matthew Wells,FanSided.com,30,27,14
9255,,MMABrasil.com.br,30,27,15
9255,Ryan Frederick,WrestlingObserver.com,30,27,16
9258,Nolan King,MMA-Today.com,29,28,1
9258,Dayne Fox,BloodyElbow.com,29,28,2
9258,Danny Segura,MMAFighting.com,29,28,3
9258,Matthew Wells,FanSided.com,29,28,4
