bout_id,round,judge_id,judge_order,fighter_1_score,fighter_2_score
12162,1,53,3,9,10
12162,2,53,3,10,9
12162,3,53,3,10,9
12162,Total,53,3,29,28
12163,1,318,1,10,9
12163,2,318,1,9,10
12163,3,318,1,10,9
12163,4,318,1,9,10
12163,5,318,1,9,10
12163,Total,318,1,47,48
12163,1,94,2,10,9
12163,2,94,2,9,10
12163,3,94,2,10,9
12163,4,94,2,9,10
12163,5,94,2,10,9
12163,Total,94,2,48,47
12163,1,127,3,10,9
12163,2,127,3,9,10
12163,3,127,3,10,9
12163,4,127,3,10,9
12163,5,127,3,9,10
12163,Total,127,3,48,47
12214,1,528,1,10,9
12214,2,528,1,10,8
12214,3,528,1,10,9
12214,Total,528,1,30,26
12214,1,94,2,10,9
12214,2,94,2,10,9
12214,3,94,2,10,9
12214,Total,94,2,30,27
12214,1,217,3,10,9
12214,2,217,3,10,8
12214,3,217,3,10,9
12214,Total,217,3,30,26
12219,1,318,1,9,10
12219,2,318,1,10,9
12219,3,318,1,10,9
12219,Total,318,1,29,28
12219,1,528,2,9,10
12219,2,528,2,10,9
12219,3,528,2,10,9
12219,Total,528,2,29,28
12219,1,217,3,9,10
12219,2,217,3,9,10
12219,3,217,3,10,9
12219,Total,217,3,28,29
12221,1,94,1,9,10
12221,2,94,1,9,10
12221,3,94,1,10,9
12221,Total,94,1,28,29
12221,1,156,2,10,9
12221,2,156,2,9,10
12221,3,156,2,10,9
12221,Total,156,2,29,28
12221,1,645,3,10,9
12221,2,645,3,10,9
12221,3,645,3,9,10
12221,Total,645,3,29,28
12223,1,318,1,9,10
12223,2,318,1,10,9
12223,3,318,1,10,9
12223,Total,318,1,29,28
12223,1,94,2,10,9
12223,2,94,2,10,9
12223,3,94,2,10,9
12223,Total,94,2,30,27
12223,1,156,3,10,9
12223,2,156,3,10,9
12223,3,156,3,10,9
12223,Total,156,3,30,27
12231,1,86,1,10,9
12231,2,86,1,10,9
12231,3,86,1,10,9
12231,Total,86,1,30,27
12231,1,358,2,10,9
12231,2,358,2,10,9
12231,3,358,2,9,10
12231,Total,358,2,29,28
12231,1,55,3,10,9
12231,2,55,3,10,9
12231,3,55,3,10,9
12231,Total,55,3,30,27
12226,1,357,1,10,9
12226,2,357,1,10,9
12226,3,357,1,10,9
12226,Total,357,1,30,27
12226,1,358,2,10,9
12226,2,358,2,10,9
12226,3,358,2,10,9
12226,Total,358,2,30,27
12226,1,107,3,10,9
12226,2,107,3,10,9
12226,3,107,3,10,9
12226,Total,107,3,30,27
12227,1,357,1,10,9
12227,2,357,1,9,9
12227,3,357,1,10,9
12227,Total,357,1,29,27
12227,1,127,2,10,9
12227,2,127,2,9,9
12227,3,127,2,9,10
12227,Total,127,2,28,28
12227,1,266,3,9,10
12227,2,266,3,9,9
12227,3,266,3,10,9
12227,Total,266,3,28,28
12230,1,357,1,10,9
12230,2,357,1,10,8
12230,3,357,1,9,10
12230,Total,357,1,29,27
12230,1,55,2,10,9
12230,2,55,2,10,9
12230,3,55,2,8,10
12230,Total,55,2,28,28
12230,1,148,3,10,9
12230,2,148,3,10,9
12230,3,148,3,9,10
12230,Total,148,3,29,28
12228,1,59,1,9,10
12228,2,59,1,10,9
12228,3,59,1,10,9
12228,Total,59,1,29,28
12228,1,358,2,9,10
12228,2,358,2,10,9
12228,3,358,2,10,9
12228,Total,358,2,29,28
12228,1,148,3,9,10
12228,2,148,3,10,9
12228,3,148,3,10,9
12228,Total,148,3,29,28
12235,1,357,1,10,9
12235,2,357,1,10,9
12235,3,357,1,10,8
12235,4,357,1,10,9
12235,5,357,1,10,9
12235,Total,357,1,50,44
12235,1,86,2,10,9
12235,2,86,2,9,10
12235,3,86,2,10,9
12235,4,86,2,10,9
12235,5,86,2,10,9
12235,Total,86,2,49,46
12235,1,127,3,10,9
12235,2,127,3,10,9
12235,3,127,3,10,9
12235,4,127,3,10,9
12235,5,127,3,10,9
12235,Total,127,3,50,45
12236,1,318,1,10,9
12236,2,318,1,10,9
12236,3,318,1,10,9
12236,Total,318,1,30,27
12236,1,676,2,9,10
12236,2,676,2,10,9
12236,3,676,2,10,9
12236,Total,676,2,29,28
12236,1,645,3,,
12236,2,645,3,,
12236,3,645,3,,
12236,Total,645,3,29,28
12237,1,318,1,10,9
12237,2,318,1,10,9
12237,3,318,1,10,9
12237,Total,318,1,30,27
12237,1,156,2,10,9
12237,2,156,2,10,9
12237,3,156,2,10,9
12237,Total,156,2,30,27
12237,1,645,3,10,9
12237,2,645,3,10,9
12237,3,645,3,10,9
12237,Total,645,3,30,27
12238,1,318,1,9,10
12238,2,318,1,10,9
12238,3,318,1,10,9
12238,Total,318,1,29,28
12238,1,94,2,9,10
12238,2,94,2,10,9
12238,3,94,2,10,9
12238,Total,94,2,29,28
12238,1,156,3,9,10
12238,2,156,3,10,9
12238,3,156,3,10,9
12238,Total,156,3,29,28
12239,1,318,1,10,9
12239,2,318,1,10,9
12239,3,318,1,10,9
12239,Total,318,1,30,27
12239,1,94,2,10,9
12239,2,94,2,10,9
12239,3,94,2,10,9
12239,Total,94,2,30,27
12239,1,645,3,10,9
12239,2,645,3,10,9
12239,3,645,3,10,9
12239,Total,645,3,30,27
12285,1,696,1,10,9
12285,2,696,1,10,9
12285,3,696,1,10,9
12285,Total,696,1,30,27
12285,1,535,2,10,9
12285,2,535,2,10,9
12285,3,535,2,10,9
12285,Total,535,2,30,27
12285,1,175,3,10,9
12285,2,175,3,10,9
12285,3,175,3,10,9
12285,Total,175,3,30,27
12286,1,39,1,10,9
12286,2,39,1,9,10
12286,3,39,1,10,9
12286,Total,39,1,29,28
12286,1,174,2,10,9
12286,2,174,2,9,10
12286,3,174,2,10,9
12286,Total,174,2,29,28
12286,1,143,3,10,9
12286,2,143,3,10,9
12286,3,143,3,10,9
12286,Total,143,3,30,27
12287,1,94,1,10,9
12287,2,94,1,10,9
12287,3,94,1,9,10
12287,Total,94,1,29,28
12287,1,535,2,10,9
12287,2,535,2,10,9
12287,3,535,2,10,9
12287,Total,535,2,30,27
12287,1,53,3,10,9
12287,2,53,3,10,9
12287,3,53,3,9,10
12287,Total,53,3,29,28
12288,1,94,1,9,10
12288,2,94,1,10,9
12288,3,94,1,10,9
12288,Total,94,1,29,28
12288,1,143,2,9,10
12288,2,143,2,10,9
12288,3,143,2,9,10
12288,Total,143,2,28,29
12288,1,53,3,10,9
12288,2,53,3,10,9
12288,3,53,3,10,9
12288,Total,53,3,30,27
12289,1,39,1,10,9
12289,2,39,1,10,9
12289,3,39,1,10,9
12289,Total,39,1,30,27
12289,1,413,2,10,9
12289,2,413,2,9,10
12289,3,413,2,10,9
12289,Total,413,2,29,28
12289,1,709,3,10,9
12289,2,709,3,10,9
12289,3,709,3,10,9
12289,Total,709,3,30,27
12291,1,39,1,10,9
12291,2,39,1,10,9
12291,3,39,1,10,9
12291,Total,39,1,30,27
12291,1,94,2,10,9
12291,2,94,2,10,9
12291,3,94,2,10,9
12291,Total,94,2,30,27
12291,1,53,3,10,9
12291,2,53,3,10,9
12291,3,53,3,10,9
12291,Total,53,3,30,27
12416,1,59,1,10,9
12416,2,59,1,10,9
12416,3,59,1,10,9
12416,Total,59,1,30,27
12416,1,684,2,9,10
12416,2,684,2,10,9
12416,3,684,2,10,9
12416,Total,684,2,29,28
12416,1,352,3,9,10
12416,2,352,3,10,9
12416,3,352,3,10,9
12416,Total,352,3,29,28
12417,1,558,1,10,9
12417,2,558,1,10,9
12417,3,558,1,9,10
12417,Total,558,1,29,28
12417,1,413,2,10,9
12417,2,413,2,10,9
12417,3,413,2,9,10
12417,Total,413,2,29,28
12417,1,107,3,9,10
12417,2,107,3,10,9
12417,3,107,3,9,10
12417,Total,107,3,28,29
12418,1,86,1,9,10
12418,2,86,1,10,9
12418,3,86,1,10,9
12418,Total,86,1,29,28
12418,1,352,2,9,10
12418,2,352,2,10,9
12418,3,352,2,10,9
12418,Total,352,2,29,28
12418,1,645,3,9,10
12418,2,645,3,10,9
12418,3,645,3,10,9
12418,Total,645,3,29,28
12420,1,59,1,10,9
12420,2,59,1,10,9
12420,3,59,1,10,9
12420,Total,59,1,30,27
12420,1,156,2,10,9
12420,2,156,2,10,9
12420,3,156,2,10,9
12420,Total,156,2,30,27
12420,1,645,3,10,9
12420,2,645,3,9,10
12420,3,645,3,10,9
12420,Total,645,3,29,28
12421,1,86,1,10,9
12421,2,86,1,10,8
12421,3,86,1,10,9
12421,Total,86,1,30,26
12421,1,352,2,10,9
12421,2,352,2,10,8
12421,3,352,2,10,9
12421,Total,352,2,30,26
12421,1,107,3,10,9
12421,2,107,3,10,9
12421,3,107,3,10,9
12421,Total,107,3,30,27
12425,1,129,1,10,9
12425,2,129,1,10,9
12425,3,129,1,9,10
12425,Total,129,1,29,28
12425,1,221,2,10,9
12425,2,221,2,10,9
12425,3,221,2,9,10
12425,Total,221,2,29,28
12425,1,711,3,10,9
12425,2,711,3,10,9
12425,3,711,3,9,10
12425,Total,711,3,29,28
12427,1,129,1,9,10
12427,2,129,1,10,9
12427,3,129,1,10,9
12427,Total,129,1,29,28
12427,1,290,2,10,9
12427,2,290,2,10,8
12427,3,290,2,10,9
12427,Total,290,2,30,26
12427,1,221,3,9,10
12427,2,221,3,10,8
12427,3,221,3,10,9
12427,Total,221,3,29,27
12429,1,129,1,10,9
12429,2,129,1,9,10
12429,3,129,1,10,9
12429,Total,129,1,29,28
12429,1,221,2,10,9
12429,2,221,2,10,9
12429,3,221,2,10,9
12429,Total,221,2,30,27
12429,1,711,3,10,9
12429,2,711,3,10,9
12429,3,711,3,10,9
12429,Total,711,3,30,27
12430,1,290,1,9,10
12430,2,290,1,10,9
12430,3,290,1,10,9
12430,Total,290,1,29,28
12430,1,221,2,10,9
12430,2,221,2,9,10
12430,3,221,2,10,9
12430,Total,221,2,29,28
12430,1,711,3,9,10
12430,2,711,3,10,9
12430,3,711,3,10,9
12430,Total,711,3,29,28
12431,1,129,1,10,9
12431,2,129,1,10,9
12431,3,129,1,10,9
12431,Total,129,1,30,27
12431,1,290,2,10,9
12431,2,290,2,10,9
12431,3,290,2,10,9
12431,Total,290,2,30,27
12431,1,221,3,10,9
12431,2,221,3,10,9
12431,3,221,3,10,9
12431,Total,221,3,30,27
12432,1,129,1,10,9
12432,2,129,1,10,9
12432,3,129,1,10,9
12432,Total,129,1,30,27
12432,1,290,2,10,9
12432,2,290,2,10,9
12432,3,290,2,10,9
12432,Total,290,2,30,27
12432,1,711,3,10,9
12432,2,711,3,10,9
12432,3,711,3,10,9
12432,Total,711,3,30,27
12442,1,411,1,10,9
12442,2,411,1,9,10
12442,3,411,1,10,9
12442,Total,411,1,29,28
12442,1,711,2,10,9
12442,2,711,2,9,10
12442,3,711,2,10,9
12442,Total,711,2,29,28
12442,1,410,3,10,9
12442,2,410,3,9,10
12442,3,410,3,10,9
12442,Total,410,3,29,28
12444,1,221,1,10,9
12444,2,221,1,10,9
12444,3,221,1,10,9
12444,Total,221,1,30,27
12444,1,711,2,10,9
12444,2,711,2,10,9
12444,3,711,2,10,9
12444,Total,711,2,30,27
12444,1,410,3,10,9
12444,2,410,3,10,9
12444,3,410,3,10,9
12444,Total,410,3,30,27
12445,1,290,1,10,9
12445,2,290,1,9,10
12445,3,290,1,10,9
12445,Total,290,1,29,28
12445,1,411,2,10,9
12445,2,411,2,10,9
12445,3,411,2,10,9
12445,Total,411,2,30,27
12445,1,410,3,10,9
12445,2,410,3,9,10
12445,3,410,3,10,9
12445,Total,410,3,29,28
12447,1,411,1,10,9
12447,2,411,1,9,10
12447,3,411,1,10,9
12447,Total,411,1,29,28
12447,1,711,2,10,9
12447,2,711,2,9,10
12447,3,711,2,10,9
12447,Total,711,2,29,28
12447,1,410,3,10,9
12447,2,410,3,9,10
12447,3,410,3,10,9
12447,Total,410,3,29,28
12448,1,290,1,9,10
12448,2,290,1,10,9
12448,3,290,1,9,10
12448,Total,290,1,28,29
12448,1,221,2,10,9
12448,2,221,2,10,9
12448,3,221,2,9,10
12448,Total,221,2,29,28
12448,1,711,3,10,9
12448,2,711,3,10,9
12448,3,711,3,9,10
12448,Total,711,3,29,28
12454,1,94,1,10,9
12454,2,94,1,10,9
12454,3,94,1,9,10
12454,Total,94,1,29,28
12454,1,156,2,10,9
12454,2,156,2,10,9
12454,3,156,2,9,10
12454,Total,156,2,29,28
12454,1,266,3,10,9
12454,2,266,3,10,9
12454,3,266,3,10,9
12454,Total,266,3,30,27
12455,1,357,1,9,10
12455,2,357,1,10,9
12455,3,357,1,10,9
12455,Total,357,1,29,28
12455,1,358,2,9,10
12455,2,358,2,10,9
12455,3,358,2,10,9
12455,Total,358,2,29,28
12455,1,567,3,9,10
12455,2,567,3,9,10
12455,3,567,3,10,9
12455,Total,567,3,28,29
12458,1,358,1,10,9
12458,2,358,1,10,9
12458,3,358,1,9,10
12458,Total,358,1,29,28
12458,1,156,2,10,9
12458,2,156,2,10,9
12458,3,156,2,9,10
12458,Total,156,2,29,28
12458,1,266,3,10,9
12458,2,266,3,9,10
12458,3,266,3,9,10
12458,Total,266,3,28,29
12464,1,94,1,10,9
12464,2,94,1,10,9
12464,3,94,1,10,9
12464,Total,94,1,30,27
12464,1,127,2,10,9
12464,2,127,2,10,9
12464,3,127,2,10,9
12464,Total,127,2,30,27
12464,1,55,3,10,9
12464,2,55,3,10,9
12464,3,55,3,10,9
12464,Total,55,3,30,27
12465,1,357,1,9,10
12465,2,357,1,10,9
12465,3,357,1,10,9
12465,Total,357,1,29,28
12465,1,266,2,9,10
12465,2,266,2,10,9
12465,3,266,2,10,9
12465,Total,266,2,29,28
12465,1,148,3,9,10
12465,2,148,3,10,9
12465,3,148,3,10,9
12465,Total,148,3,29,28
12467,1,45,1,10,9
12467,2,45,1,10,9
12467,3,45,1,10,9
12467,Total,45,1,30,27
12467,1,94,2,10,9
12467,2,94,2,10,9
12467,3,94,2,10,9
12467,Total,94,2,30,27
12467,1,127,3,10,9
12467,2,127,3,10,9
12467,3,127,3,10,9
12467,Total,127,3,30,27
12469,1,127,1,10,9
12469,2,127,1,10,9
12469,3,127,1,10,9
12469,Total,127,1,30,27
12469,1,55,2,9,10
12469,2,55,2,10,9
12469,3,55,2,10,9
12469,Total,55,2,29,28
12469,1,148,3,10,9
12469,2,148,3,10,9
12469,3,148,3,10,9
12469,Total,148,3,30,27
12470,1,357,1,10,9
12470,2,357,1,10,9
12470,3,357,1,9,10
12470,Total,357,1,29,28
12470,1,86,2,10,9
12470,2,86,2,10,9
12470,3,86,2,10,9
12470,Total,86,2,30,27
12470,1,94,3,10,9
12470,2,94,3,9,10
12470,3,94,3,9,10
12470,Total,94,3,28,29
12471,1,357,1,10,9
12471,2,357,1,9,10
12471,3,357,1,10,9
12471,4,357,1,10,9
12471,5,357,1,9,10
12471,Total,357,1,48,47
12471,1,94,2,10,9
12471,2,94,2,9,10
12471,3,94,2,10,9
12471,4,94,2,10,9
12471,5,94,2,9,10
12471,Total,94,2,48,47
12471,1,127,3,10,9
12471,2,127,3,9,10
12471,3,127,3,10,9
12471,4,127,3,10,9
12471,5,127,3,9,10
12471,Total,127,3,48,47
12478,1,286,1,10,8
12478,2,286,1,10,9
12478,3,286,1,10,9
12478,Total,286,1,30,26
12478,1,569,2,10,9
12478,2,569,2,10,9
12478,3,569,2,10,8
12478,Total,569,2,30,26
12478,1,707,3,10,9
12478,2,707,3,10,9
12478,3,707,3,10,9
12478,Total,707,3,30,27
12479,1,569,1,,
12479,2,569,1,,
12479,3,569,1,,
12479,Total,569,1,29,28
12479,1,661,2,,
12479,2,661,2,,
12479,3,661,2,,
12479,Total,661,2,29,28
12479,1,707,3,9,10
12479,2,707,3,9,10
12479,3,707,3,9,10
12479,Total,707,3,27,30
12484,1,286,1,10,9
12484,2,286,1,10,9
12484,3,286,1,10,9
12484,Total,286,1,30,27
12484,1,569,2,10,9
12484,2,569,2,10,9
12484,3,569,2,10,9
12484,Total,569,2,30,27
12484,1,661,3,10,9
12484,2,661,3,10,9
12484,3,661,3,10,9
12484,Total,661,3,30,27
12486,1,569,1,10,9
12486,2,569,1,9,10
12486,3,569,1,9,10
12486,Total,569,1,28,29
12486,1,661,2,10,9
12486,2,661,2,10,9
12486,3,661,2,9,10
12486,Total,661,2,29,28
12486,1,707,3,10,9
12486,2,707,3,10,9
12486,3,707,3,9,10
12486,Total,707,3,29,28
12487,1,286,1,9,10
12487,2,286,1,10,9
12487,3,286,1,9,10
12487,Total,286,1,28,29
12487,1,661,2,9,10
12487,2,661,2,10,9
12487,3,661,2,10,9
12487,Total,661,2,29,28
12487,1,707,3,9,10
12487,2,707,3,10,9
12487,3,707,3,10,9
12487,Total,707,3,29,28
12492,1,569,1,10,9
12492,2,569,1,10,9
12492,3,569,1,10,9
12492,4,569,1,10,9
12492,5,569,1,10,9
12492,Total,569,1,50,45
12492,1,661,2,10,9
12492,2,661,2,10,9
12492,3,661,2,10,9
12492,4,661,2,10,9
12492,5,661,2,10,9
12492,Total,661,2,50,45
12492,1,707,3,9,10
12492,2,707,3,10,9
12492,3,707,3,10,9
12492,4,707,3,10,9
12492,5,707,3,10,9
12492,Total,707,3,49,46
12473,1,290,1,10,9
12473,2,290,1,9,10
12473,3,290,1,10,9
12473,Total,290,1,29,28
12473,1,221,2,10,9
12473,2,221,2,9,10
12473,3,221,2,9,10
12473,Total,221,2,28,29
12473,1,239,3,10,9
12473,2,239,3,9,10
12473,3,239,3,10,9
12473,Total,239,3,29,28
12474,1,290,1,9,10
12474,2,290,1,10,9
12474,3,290,1,10,9
12474,Total,290,1,29,28
12474,1,239,2,9,10
12474,2,239,2,10,9
12474,3,239,2,10,9
12474,Total,239,2,29,28
12474,1,410,3,9,10
12474,2,410,3,10,9
12474,3,410,3,10,9
12474,Total,410,3,29,28
12475,1,221,1,10,9
12475,2,221,1,10,9
12475,3,221,1,9,10
12475,Total,221,1,29,28
12475,1,239,2,10,9
12475,2,239,2,10,9
12475,3,239,2,9,10
12475,Total,239,2,29,28
12475,1,410,3,10,9
12475,2,410,3,10,9
12475,3,410,3,9,10
12475,Total,410,3,29,28
12480,1,290,1,10,9
12480,2,290,1,10,9
12480,3,290,1,10,9
12480,Total,290,1,30,27
12480,1,221,2,10,9
12480,2,221,2,9,10
12480,3,221,2,10,9
12480,Total,221,2,29,28
12480,1,410,3,10,9
12480,2,410,3,10,9
12480,3,410,3,10,9
12480,Total,410,3,30,27
12488,1,221,1,10,9
12488,2,221,1,10,9
12488,3,221,1,10,9
12488,Total,221,1,30,27
12488,1,239,2,9,10
12488,2,239,2,10,9
12488,3,239,2,10,9
12488,Total,239,2,29,28
12488,1,410,3,10,9
12488,2,410,3,9,10
12488,3,410,3,10,9
12488,Total,410,3,29,28
12489,1,290,1,9,10
12489,2,290,1,10,9
12489,3,290,1,10,9
12489,Total,290,1,29,28
12489,1,221,2,10,9
12489,2,221,2,10,9
12489,3,221,2,10,9
12489,Total,221,2,30,27
12489,1,410,3,10,9
12489,2,410,3,10,9
12489,3,410,3,10,9
12489,Total,410,3,30,27
12490,1,290,1,10,9
12490,2,290,1,10,9
12490,3,290,1,9,10
12490,Total,290,1,29,28
12490,1,221,2,10,9
12490,2,221,2,10,9
12490,3,221,2,10,9
12490,Total,221,2,30,27
12490,1,239,3,9,10
12490,2,239,3,10,9
12490,3,239,3,9,10
12490,Total,239,3,28,29
12494,1,45,1,9,10
12494,2,45,1,9,10
12494,3,45,1,10,9
12494,Total,45,1,28,29
12494,1,318,2,9,10
12494,2,318,2,10,9
12494,3,318,2,10,9
12494,Total,318,2,29,28
12494,1,127,3,9,10
12494,2,127,3,10,9
12494,3,127,3,10,9
12494,Total,127,3,29,28
12496,1,318,1,10,9
12496,2,318,1,10,9
12496,3,318,1,10,9
12496,Total,318,1,30,27
12496,1,59,2,10,9
12496,2,59,2,10,9
12496,3,59,2,10,9
12496,Total,59,2,30,27
12496,1,358,3,10,9
12496,2,358,3,10,9
12496,3,358,3,10,9
12496,Total,358,3,30,27
12498,1,45,1,10,9
12498,2,45,1,10,9
12498,3,45,1,7,10
12498,Total,45,1,27,28
12498,1,318,2,10,9
12498,2,318,2,10,9
12498,3,318,2,8,9
12498,Total,318,2,28,27
12498,1,358,3,10,9
12498,2,358,3,10,9
12498,3,358,3,8,9
12498,Total,358,3,28,27
12502,1,94,1,9,10
12502,2,94,1,10,9
12502,3,94,1,10,9
12502,Total,94,1,29,28
12502,1,59,2,9,10
12502,2,59,2,10,9
12502,3,59,2,10,9
12502,Total,59,2,29,28
12502,1,358,3,9,10
12502,2,358,3,10,9
12502,3,358,3,10,9
12502,Total,358,3,29,28
12503,1,357,1,10,9
12503,2,357,1,9,10
12503,3,357,1,10,9
12503,Total,357,1,29,28
12503,1,318,2,9,10
12503,2,318,2,9,10
12503,3,318,2,10,9
12503,Total,318,2,28,29
12503,1,55,3,10,9
12503,2,55,3,9,10
12503,3,55,3,10,9
12503,Total,55,3,29,28
12515,1,708,1,9,10
12515,2,708,1,10,9
12515,3,708,1,10,9
12515,Total,708,1,29,28
12515,1,385,2,9,10
12515,2,385,2,10,9
12515,3,385,2,10,9
12515,Total,385,2,29,28
12515,1,478,3,9,10
12515,2,478,3,10,9
12515,3,478,3,10,9
12515,Total,478,3,29,28
12516,1,708,1,10,9
12516,2,708,1,10,9
12516,3,708,1,10,9
12516,Total,708,1,30,27
12516,1,666,2,10,9
12516,2,666,2,10,9
12516,3,666,2,10,9
12516,Total,666,2,30,27
12516,1,478,3,10,9
12516,2,478,3,10,9
12516,3,478,3,10,9
12516,Total,478,3,30,27
12521,1,708,1,9,10
12521,2,708,1,9,10
12521,3,708,1,10,9
12521,Total,708,1,28,29
12521,1,385,2,9,10
12521,2,385,2,10,9
12521,3,385,2,10,9
12521,Total,385,2,29,28
12521,1,666,3,9,10
12521,2,666,3,10,9
12521,3,666,3,10,9
12521,Total,666,3,29,28
12522,1,379,1,10,9
12522,2,379,1,10,9
12522,3,379,1,10,9
12522,Total,379,1,30,27
12522,1,479,2,10,9
12522,2,479,2,10,9
12522,3,479,2,10,9
12522,Total,479,2,30,27
12522,1,478,3,10,9
12522,2,478,3,10,9
12522,3,478,3,10,9
12522,Total,478,3,30,27
12506,1,318,1,10,9
12506,2,318,1,9,10
12506,3,318,1,10,9
12506,Total,318,1,29,28
12506,1,94,2,9,10
12506,2,94,2,10,9
12506,3,94,2,10,9
12506,Total,94,2,29,28
12506,1,156,3,10,9
12506,2,156,3,10,9
12506,3,156,3,10,9
12506,Total,156,3,30,27
12508,1,94,1,10,9
12508,2,94,1,10,9
12508,3,94,1,10,9
12508,Total,94,1,30,27
12508,1,358,2,10,9
12508,2,358,2,10,9
12508,3,358,2,10,9
12508,Total,358,2,30,27
12508,1,156,3,10,9
12508,2,156,3,10,9
12508,3,156,3,10,9
12508,Total,156,3,30,27
12509,1,318,1,9,10
12509,2,318,1,10,9
12509,3,318,1,10,9
12509,Total,318,1,29,28
12509,1,94,2,9,10
12509,2,94,2,10,9
12509,3,94,2,10,9
12509,Total,94,2,29,28
12509,1,127,3,9,10
12509,2,127,3,10,9
12509,3,127,3,10,9
12509,Total,127,3,29,28
12512,1,318,1,10,9
12512,2,318,1,10,9
12512,3,318,1,10,9
12512,Total,318,1,30,27
12512,1,94,2,10,9
12512,2,94,2,10,9
12512,3,94,2,10,9
12512,Total,94,2,30,27
12512,1,156,3,10,9
12512,2,156,3,10,9
12512,3,156,3,10,9
12512,Total,156,3,30,27
12525,1,318,1,9,10
12525,2,318,1,9,10
12525,3,318,1,10,8
12525,Total,318,1,28,28
12525,1,94,2,9,10
12525,2,94,2,9,10
12525,3,94,2,10,8
12525,Total,94,2,28,28
12525,1,55,3,9,10
12525,2,55,3,9,10
12525,3,55,3,10,8
12525,Total,55,3,28,28
12527,1,45,1,10,9
12527,2,45,1,10,8
12527,3,45,1,10,8
12527,Total,45,1,30,25
12527,1,318,2,10,9
12527,2,318,2,10,8
12527,3,318,2,10,9
12527,Total,318,2,30,26
12527,1,127,3,10,9
12527,2,127,3,10,8
12527,3,127,3,10,8
12527,Total,127,3,30,25
12528,1,318,1,10,9
12528,2,318,1,10,9
12528,3,318,1,10,9
12528,Total,318,1,30,27
12528,1,94,2,10,9
12528,2,94,2,10,9
12528,3,94,2,10,9
12528,Total,94,2,30,27
12528,1,55,3,10,9
12528,2,55,3,10,9
12528,3,55,3,10,9
12528,Total,55,3,30,27
12530,1,45,1,9,10
12530,2,45,1,10,9
12530,3,45,1,10,9
12530,Total,45,1,29,28
12530,1,318,2,9,10
12530,2,318,2,10,9
12530,3,318,2,10,9
12530,Total,318,2,29,28
12530,1,94,3,9,10
12530,2,94,3,10,9
12530,3,94,3,10,9
12530,Total,94,3,29,28
12531,1,318,1,10,9
12531,2,318,1,10,9
12531,3,318,1,10,9
12531,Total,318,1,30,27
12531,1,86,2,10,9
12531,2,86,2,10,9
12531,3,86,2,10,9
12531,Total,86,2,30,27
12531,1,185,3,10,9
12531,2,185,3,10,9
12531,3,185,3,10,9
12531,Total,185,3,30,27
12535,1,45,1,10,9
12535,2,45,1,10,9
12535,3,45,1,10,9
12535,Total,45,1,30,27
12535,1,318,2,10,9
12535,2,318,2,10,9
12535,3,318,2,10,9
12535,Total,318,2,30,27
12535,1,127,3,10,9
12535,2,127,3,10,9
12535,3,127,3,10,9
12535,Total,127,3,30,27
12537,1,94,1,10,8
12537,2,94,1,10,9
12537,3,94,1,10,9
12537,Total,94,1,30,26
12537,1,127,2,10,8
12537,2,127,2,10,8
12537,3,127,2,9,10
12537,Total,127,2,29,26
12537,1,55,3,10,8
12537,2,55,3,10,9
12537,3,55,3,9,10
12537,Total,55,3,29,27
12536,1,529,1,10,9
12536,2,529,1,10,9
12536,3,529,1,10,9
12536,Total,529,1,30,27
12536,1,357,2,10,9
12536,2,357,2,10,9
12536,3,357,2,10,9
12536,Total,357,2,30,27
12536,1,358,3,10,9
12536,2,358,3,10,9
12536,3,358,3,10,9
12536,Total,358,3,30,27
12539,1,712,1,,
12539,2,712,1,,
12539,3,712,1,,
12539,Total,712,1,29,28
12539,1,337,2,,
12539,2,337,2,,
12539,3,337,2,,
12539,Total,337,2,29,28
12539,1,374,3,,
12539,2,374,3,,
12539,3,374,3,,
12539,Total,374,3,29,28
12542,1,529,1,,
12542,2,529,1,,
12542,3,529,1,,
12542,Total,529,1,29,27
12542,1,357,2,,
12542,2,357,2,,
12542,3,357,2,,
12542,Total,357,2,29,26
12542,1,358,3,,
12542,2,358,3,,
12542,3,358,3,,
12542,Total,358,3,29,26
12543,1,712,1,,
12543,2,712,1,,
12543,3,712,1,,
12543,Total,712,1,29,28
12543,1,691,2,,
12543,2,691,2,,
12543,3,691,2,,
12543,Total,691,2,29,28
12543,1,374,3,,
12543,2,374,3,,
12543,3,374,3,,
12543,Total,374,3,29,28
12544,1,712,1,,
12544,2,712,1,,
12544,3,712,1,,
12544,Total,712,1,29,28
12544,1,266,2,,
12544,2,266,2,,
12544,3,266,2,,
12544,Total,266,2,28,29
12544,1,374,3,,
12544,2,374,3,,
12544,3,374,3,,
12544,Total,374,3,29,28
12546,1,357,1,10,9
12546,2,357,1,10,9
12546,3,357,1,10,9
12546,Total,357,1,30,27
12546,1,712,2,10,9
12546,2,712,2,10,9
12546,3,712,2,10,8
12546,Total,712,2,30,26
12546,1,266,3,10,9
12546,2,266,3,10,9
12546,3,266,3,10,8
12546,Total,266,3,30,26
12547,1,358,1,,
12547,2,358,1,,
12547,3,358,1,,
12547,Total,358,1,30,26
12547,1,266,2,10,9
12547,2,266,2,10,9
12547,3,266,2,10,9
12547,Total,266,2,30,27
12547,1,374,3,,
12547,2,374,3,,
12547,3,374,3,,
12547,Total,374,3,30,26
12549,1,357,1,10,9
12549,2,357,1,10,9
