bout_id,round_number,fighter_id,round_time_seconds,knockdowns_scored,total_strikes_landed,total_strikes_attempted,takedowns_landed,takedowns_attempted,submissions_attempted,reversals_scored,control_time_seconds,significant_strikes_landed,significant_strikes_attempted,significant_strikes_head_landed,significant_strikes_head_attempted,significant_strikes_body_landed,significant_strikes_body_attempted,significant_strikes_leg_landed,significant_strikes_leg_attempted,significant_strikes_distance_landed,significant_strikes_distance_attempted,significant_strikes_clinch_landed,significant_strikes_clinch_attempted,significant_strikes_ground_landed,significant_strikes_ground_attempted
4c9047d1c1bc1e29,1,2c99576fefe53c7c,222,1,37,70,0,0,0,0,14,17,46,13,38,1,5,3,3,10,29,5,12,2,5
4c9047d1c1bc1e29,1,78114b7199cef90c,222,0,9,32,0,2,0,0,0,8,31,3,22,3,6,2,3,5,24,3,7,0,0
816119e4d9d983b1,1,3a314d9fa7c6825d,300,0,9,18,0,0,0,0,0,9,18,3,8,1,2,5,8,9,18,0,0,0,0
816119e4d9d983b1,1,aceffa19749c4dc0,300,0,12,30,2,2,0,0,25,9,26,5,20,3,5,1,1,6,11,1,6,2,9
816119e4d9d983b1,2,3a314d9fa7c6825d,300,0,10,31,0,0,0,0,0,10,31,4,22,2,4,4,5,8,29,2,2,0,0
816119e4d9d983b1,2,aceffa19749c4dc0,300,0,10,28,0,2,0,0,14,9,27,6,21,3,6,0,0,8,25,1,2,0,0
816119e4d9d983b1,3,3a314d9fa7c6825d,300,0,8,48,0,0,0,0,0,8,48,6,40,1,6,1,2,7,42,1,6,0,0
816119e4d9d983b1,3,aceffa19749c4dc0,300,0,19,44,1,2,0,0,4,17,42,14,37,3,5,0,0,15,37,2,5,0,0
496a169f4c9becec,1,7c6e87729e824ef4,300,0,12,23,2,2,0,0,59,6,16,4,11,2,5,0,0,4,8,0,1,2,7
496a169f4c9becec,1,ff6a1f63c254127e,300,0,32,67,1,1,0,1,134,16,41,16,41,0,0,0,0,2,13,0,0,14,28
496a169f4c9becec,2,7c6e87729e824ef4,300,0,44,48,2,4,0,0,262,25,27,13,15,5,5,7,7,0,0,14,14,11,13
496a169f4c9becec,2,ff6a1f63c254127e,300,0,8,10,0,0,0,0,0,6,8,4,6,0,0,2,2,0,1,6,7,0,0
496a169f4c9becec,3,7c6e87729e824ef4,300,0,19,44,0,1,0,0,0,19,44,14,35,3,7,2,2,19,44,0,0,0,0
496a169f4c9becec,3,ff6a1f63c254127e,300,0,10,22,0,0,0,0,1,10,22,7,17,3,5,0,0,10,22,0,0,0,0
8619c3cde7dd4e15,1,71002dbc1743b9a7,300,1,26,49,0,0,1,0,37,25,48,15,34,6,8,4,6,13,28,8,13,4,7
8619c3cde7dd4e15,1,4a1329cc8eb0928a,300,0,20,51,1,3,0,0,70,20,51,6,30,10,16,4,5,8,27,12,24,0,0
8619c3cde7dd4e15,2,71002dbc1743b9a7,300,0,8,28,0,1,0,0,16,8,28,5,20,2,5,1,3,3,18,5,8,0,2
8619c3cde7dd4e15,2,4a1329cc8eb0928a,300,0,37,57,1,1,0,0,99,16,34,8,24,4,6,4,4,15,28,0,2,1,4
8619c3cde7dd4e15,3,71002dbc1743b9a7,300,0,13,28,1,2,0,0,124,6,21,4,18,2,3,0,0,4,17,2,4,0,0
8619c3cde7dd4e15,3,4a1329cc8eb0928a,300,0,16,32,1,2,0,0,42,8,23,1,13,4,6,3,4,8,22,0,0,0,1
01d4d1d8bcb014cf,1,2f95a3c6d58b2aad,300,0,27,39,1,2,0,0,78,13,24,11,22,2,2,0,0,7,14,1,1,5,9
01d4d1d8bcb014cf,1,5aedf14771ca82d2,300,0,9,26,1,4,0,0,99,8,25,5,18,0,0,3,7,5,20,3,4,0,1
01d4d1d8bcb014cf,2,2f95a3c6d58b2aad,300,1,32,49,0,0,0,1,97,16,28,16,27,0,1,0,0,2,7,0,0,14,21
01d4d1d8bcb014cf,2,5aedf14771ca82d2,300,0,24,36,1,1,0,1,164,11,20,9,18,0,0,2,2,2,4,0,0,9,16
01d4d1d8bcb014cf,3,2f95a3c6d58b2aad,300,0,25,40,1,1,0,0,47,13,24,11,20,0,0,2,4,6,13,2,4,5,7
01d4d1d8bcb014cf,3,5aedf14771ca82d2,300,0,33,48,1,2,0,0,143,4,16,2,11,0,0,2,5,2,14,0,0,2,2
ea60fdcfd423a15e,1,a8283a4f415e1eb9,300,0,25,54,0,0,0,0,0,22,51,11,38,5,6,6,7,18,45,4,6,0,0
ea60fdcfd423a15e,1,5580771f383e141f,300,0,18,48,0,1,0,0,22,18,48,8,31,5,12,5,5,17,47,1,1,0,0
ea60fdcfd423a15e,2,a8283a4f415e1eb9,300,0,13,51,0,1,0,0,40,13,51,4,40,5,6,4,5,10,46,3,5,0,0
ea60fdcfd423a15e,2,5580771f383e141f,300,0,25,45,0,0,0,0,9,23,43,6,22,10,13,7,8,19,39,4,4,0,0
ea60fdcfd423a15e,3,a8283a4f415e1eb9,300,0,23,49,1,3,0,0,78,20,46,8,32,5,6,7,8,10,35,1,2,9,9
ea60fdcfd423a15e,3,5580771f383e141f,300,0,13,36,0,1,0,0,5,12,35,7,29,3,4,2,2,10,31,2,4,0,0
420114bb94080b3c,1,a20d7dfaba74c067,300,0,18,50,0,0,0,0,0,18,50,11,41,2,4,5,5,15,45,3,5,0,0
420114bb94080b3c,1,19db7ac26308178f,300,0,21,52,0,1,0,0,1,21,52,10,36,6,9,5,7,20,48,1,4,0,0
420114bb94080b3c,2,a20d7dfaba74c067,300,0,22,69,0,0,0,0,0,22,69,19,61,1,5,2,3,21,67,1,2,0,0
420114bb94080b3c,2,19db7ac26308178f,300,0,24,68,0,1,0,0,0,24,68,17,57,5,9,2,2,22,63,2,5,0,0
420114bb94080b3c,3,a20d7dfaba74c067,300,0,29,52,1,1,1,0,11,28,51,26,49,0,0,2,2,25,46,0,0,3,5
420114bb94080b3c,3,19db7ac26308178f,300,0,23,44,0,7,1,1,117,18,39,15,35,1,1,2,3,14,33,4,6,0,0
cfefbf79340d3346,1,ff4c3ab594c7fac3,300,0,18,29,1,3,1,0,164,2,11,1,4,0,2,1,5,1,8,0,1,1,2
cfefbf79340d3346,1,a36556bb1565e32d,300,0,5,15,0,0,1,0,20,4,12,2,10,1,1,1,1,4,11,0,0,0,1
cfefbf79340d3346,2,ff4c3ab594c7fac3,300,0,11,38,0,3,0,0,38,9,35,4,23,2,7,3,5,5,25,4,10,0,0
cfefbf79340d3346,2,a36556bb1565e32d,300,0,28,71,0,0,0,0,12,27,69,20,60,4,5,3,4,16,53,11,16,0,0
cfefbf79340d3346,3,ff4c3ab594c7fac3,300,0,15,54,0,4,0,0,0,15,54,7,38,5,11,3,5,14,52,1,2,0,0
cfefbf79340d3346,3,a36556bb1565e32d,300,0,39,96,0,0,0,0,9,36,93,33,87,1,3,2,3,35,92,1,1,0,0
b96e1222eb1a0faf,1,07225ba28ae309b6,300,0,28,36,1,1,0,0,280,9,15,5,10,4,5,0,0,1,5,3,4,5,6
b96e1222eb1a0faf,1,b6c4451cb13c9303,300,0,6,13,0,0,0,0,0,4,11,4,10,0,1,0,0,3,9,1,2,0,0
b96e1222eb1a0faf,2,07225ba28ae309b6,300,0,15,20,2,5,1,0,85,9,14,2,7,6,6,1,1,2,6,6,7,1,1
b96e1222eb1a0faf,2,b6c4451cb13c9303,300,0,18,26,1,1,0,0,168,9,17,6,14,3,3,0,0,6,13,1,1,2,3
b96e1222eb1a0faf,3,07225ba28ae309b6,160,0,14,23,0,2,1,0,4,5,14,2,11,2,2,1,1,4,9,0,4,1,1
b96e1222eb1a0faf,3,b6c4451cb13c9303,160,0,10,23,0,1,0,0,101,8,21,6,18,1,2,1,1,3,12,3,5,2,4
d0e084b6345c5af0,1,d221ee27afc7a60e,300,1,35,63,1,1,0,0,146,20,48,14,39,2,4,4,5,8,25,1,2,11,21
d0e084b6345c5af0,1,8b5f9ea38184ded3,300,0,14,51,0,0,0,0,0,14,51,12,43,2,7,0,1,11,45,3,6,0,0
d0e084b6345c5af0,2,d221ee27afc7a60e,300,0,23,32,0,1,0,0,6,2,9,1,7,1,2,0,0,0,6,2,3,0,0
d0e084b6345c5af0,2,8b5f9ea38184ded3,300,0,41,55,1,3,0,0,234,21,34,18,29,3,5,0,0,11,18,1,3,9,13
d0e084b6345c5af0,3,d221ee27afc7a60e,300,0,10,21,0,0,0,0,0,2,12,2,11,0,1,0,0,2,12,0,0,0,0
d0e084b6345c5af0,3,8b5f9ea38184ded3,300,0,22,34,1,2,0,0,243,10,18,6,14,0,0,4,4,4,12,4,4,2,2
dadde3eb4e5f43b4,1,5866fc86183a9fb8,52,0,21,21,0,0,0,0,1,18,18,14,14,4,4,0,0,2,2,2,2,14,14
dadde3eb4e5f43b4,1,276c60b14b571dd4,52,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ffbc12e4f821ec68,1,7a703c565ccaa18f,300,0,16,24,1,1,1,0,232,1,5,1,5,0,0,0,0,1,4,0,0,0,1
ffbc12e4f821ec68,1,3591d0d5d382a381,300,0,13,22,0,0,0,1,3,1,4,1,3,0,1,0,0,1,4,0,0,0,0
ffbc12e4f821ec68,2,7a703c565ccaa18f,300,0,9,30,0,2,0,0,43,8,29,3,23,3,4,2,2,5,26,3,3,0,0
ffbc12e4f821ec68,2,3591d0d5d382a381,300,0,15,51,0,1,0,0,11,15,51,11,42,2,5,2,4,15,50,0,1,0,0
ffbc12e4f821ec68,3,7a703c565ccaa18f,300,0,26,35,1,1,2,0,246,7,13,6,11,1,2,0,0,1,5,0,0,6,8
ffbc12e4f821ec68,3,3591d0d5d382a381,300,0,16,34,0,0,0,0,0,3,16,2,14,0,1,1,1,3,16,0,0,0,0
aa11f2375ee2118f,1,f7a7f7118d4b01b6,300,0,5,18,0,0,0,0,0,5,18,2,11,1,3,2,4,5,18,0,0,0,0
aa11f2375ee2118f,1,232c582f29f8f65e,300,0,5,13,0,0,0,0,0,5,13,1,6,0,0,4,7,5,13,0,0,0,0
aa11f2375ee2118f,2,f7a7f7118d4b01b6,300,0,6,26,0,0,0,0,0,6,26,3,22,1,2,2,2,6,26,0,0,0,0
aa11f2375ee2118f,2,232c582f29f8f65e,300,0,10,31,0,0,0,0,0,10,31,5,24,0,1,5,6,10,31,0,0,0,0
aa11f2375ee2118f,3,f7a7f7118d4b01b6,300,0,8,30,0,1,0,0,3,7,29,5,22,2,7,0,0,7,28,0,1,0,0
aa11f2375ee2118f,3,232c582f29f8f65e,300,0,11,25,0,1,0,0,3,9,23,5,18,3,4,1,1,6,18,3,5,0,0
aa11f2375ee2118f,4,f7a7f7118d4b01b6,300,0,5,11,1,1,0,0,62,3,9,2,6,0,1,1,2,3,9,0,0,0,0
aa11f2375ee2118f,4,232c582f29f8f65e,300,0,19,32,0,1,0,1,98,7,19,4,13,1,4,2,2,2,9,0,2,5,8
aa11f2375ee2118f,5,f7a7f7118d4b01b6,300,0,11,23,0,0,0,0,125,7,19,4,14,2,4,1,1,4,16,0,0,3,3
aa11f2375ee2118f,5,232c582f29f8f65e,300,0,21,37,0,1,0,0,1,5,20,4,19,0,0,1,1,5,19,0,1,0,0
328ae84bf2af537e,1,b406da701c479076,300,0,17,30,1,1,0,0,85,6,18,5,14,0,1,1,3,5,16,1,1,0,1
328ae84bf2af537e,1,3e61082025db8137,300,0,7,23,0,0,0,0,10,7,23,1,13,1,5,5,5,6,21,1,2,0,0
328ae84bf2af537e,2,b406da701c479076,300,0,41,48,1,1,0,0,142,8,15,3,9,4,5,1,1,5,12,2,2,1,1
328ae84bf2af537e,2,3e61082025db8137,300,0,6,13,0,1,0,0,16,6,13,1,7,2,2,3,4,5,12,1,1,0,0
328ae84bf2af537e,3,b406da701c479076,300,0,36,55,0,0,0,0,44,14,29,5,16,2,2,7,11,13,28,1,1,0,0
328ae84bf2af537e,3,3e61082025db8137,300,0,14,48,0,0,0,0,20,13,47,11,44,0,1,2,2,13,47,0,0,0,0
dc28c6e66f333d2a,1,15b1b21cd743d652,84,0,1,6,0,0,0,0,0,1,6,0,3,1,1,0,2,1,6,0,0,0,0
dc28c6e66f333d2a,1,99bd87a300079ed9,84,1,19,27,0,0,0,0,24,19,27,19,27,0,0,0,0,3,6,0,0,16,21
1a8b815679bc89b8,1,57ab4d7c0bc09a30,300,0,15,27,1,2,0,0,146,9,21,4,16,2,2,3,3,5,16,1,1,3,4
1a8b815679bc89b8,1,f65dcb22dada2223,300,0,12,22,0,0,0,0,0,9,19,3,12,2,3,4,4,6,13,3,6,0,0
1a8b815679bc89b8,2,57ab4d7c0bc09a30,300,0,17,34,3,4,0,0,105,11,27,8,22,1,1,2,4,10,26,0,0,1,1
1a8b815679bc89b8,2,f65dcb22dada2223,300,0,9,26,0,0,0,0,0,3,20,2,16,0,1,1,3,3,19,0,1,0,0
1a8b815679bc89b8,3,57ab4d7c0bc09a30,300,0,28,32,1,1,0,0,76,14,18,8,12,3,3,3,3,10,14,1,1,3,3
1a8b815679bc89b8,3,f65dcb22dada2223,300,0,33,56,0,0,0,0,90,7,28,2,21,4,6,1,1,4,20,0,3,3,5
41727d51af72b1d5,1,700a674c042b7a96,300,0,17,35,1,3,0,0,34,8,24,4,15,4,8,0,1,2,14,6,10,0,0
41727d51af72b1d5,1,cb696ebfb6598724,300,0,48,70,1,2,0,0,161,19,41,9,26,7,9,3,6,3,17,13,21,3,3
41727d51af72b1d5,2,700a674c042b7a96,300,0,13,28,3,3,1,0,156,8,22,3,14,4,5,1,3,3,10,4,10,1,2
41727d51af72b1d5,2,cb696ebfb6598724,300,0,27,40,1,1,0,0,56,16,28,7,15,8,11,1,2,6,14,10,14,0,0
41727d51af72b1d5,3,700a674c042b7a96,300,0,5,10,0,0,0,0,1,2,7,2,7,0,0,0,0,0,2,1,3,1,2
41727d51af72b1d5,3,cb696ebfb6598724,300,0,57,67,1,2,3,0,258,11,20,7,16,2,2,2,2,2,8,2,2,7,10
faaa7340f4ede814,1,2f13e4020cea5b38,300,0,40,78,0,0,0,0,0,40,78,29,61,2,5,9,12,40,78,0,0,0,0
faaa7340f4ede814,1,6bd02119599741a4,300,0,13,43,0,0,0,0,0,13,43,3,25,3,5,7,13,13,43,0,0,0,0
faaa7340f4ede814,2,2f13e4020cea5b38,300,0,37,62,2,2,0,0,116,23,45,16,36,0,1,7,8,12,28,0,0,11,17
faaa7340f4ede814,2,6bd02119599741a4,300,0,15,32,0,0,1,0,0,9,25,1,11,4,8,4,6,9,23,0,2,0,0
faaa7340f4ede814,3,2f13e4020cea5b38,300,0,39,85,1,1,0,0,8,37,83,28,73,6,6,3,4,35,78,1,4,1,1
faaa7340f4ede814,3,6bd02119599741a4,300,0,13,34,0,1,0,0,0,11,32,2,20,5,8,4,4,11,32,0,0,0,0
36630b8c820db52b,1,4c2d90e335e6df19,300,0,36,56,1,1,0,0,58,16,35,5,18,4,6,7,11,10,25,5,9,1,1
36630b8c820db52b,1,f72465a784c1b084,300,0,27,49,0,0,0,0,69,13,33,12,31,0,0,1,2,10,26,3,7,0,0
36630b8c820db52b,2,4c2d90e335e6df19,300,0,44,54,1,1,0,0,234,6,14,5,9,0,0,1,5,1,7,0,0,5,7
36630b8c820db52b,2,f72465a784c1b084,300,0,15,17,0,0,0,0,0,7,9,4,6,0,0,3,3,7,9,0,0,0,0
36630b8c820db52b,3,4c2d90e335e6df19,300,0,32,65,0,1,0,0,0,31,64,15,37,2,6,14,21,29,59,2,5,0,0
36630b8c820db52b,3,f72465a784c1b084,300,0,27,69,0,0,0,0,0,27,69,23,60,0,1,4,8,23,63,4,6,0,0
ab0d6346b7938a7f,1,e1147d3d2dabe1ce,223,0,19,66,0,0,0,0,0,19,66,17,64,0,0,2,2,18,64,1,2,0,0
ab0d6346b7938a7f,1,4a28cb716c19157a,223,1,39,81,0,0,0,0,7,38,80,28,63,7,13,3,4,25,65,6,7,7,8
9988ff4d4197663b,1,f5990c11974d8e9c,300,0,23,34,2,2,0,0,70,11,22,4,14,4,4,3,4,4,13,6,7,1,2
9988ff4d4197663b,1,8f2939f5fd9cca1e,300,0,21,30,0,2,0,0,66,13,22,5,13,3,3,5,6,10,18,3,4,0,0
9988ff4d4197663b,2,f5990c11974d8e9c,300,0,20,39,2,2,0,0,76,8,26,6,23,2,2,0,1,6,21,1,3,1,2
9988ff4d4197663b,2,8f2939f5fd9cca1e,300,0,14,37,0,0,1,0,35,13,35,8,30,2,2,3,3,11,31,2,4,0,0
9988ff4d4197663b,3,f5990c11974d8e9c,243,0,45,61,0,0,1,0,51,37,53,34,50,1,1,2,2,11,23,7,11,19,19
9988ff4d4197663b,3,8f2939f5fd9cca1e,243,0,14,35,0,2,0,0,45,12,32,8,27,2,3,2,2,10,28,2,4,0,0
29657325bfc1d590,1,cbd5d3cdd862e90e,300,0,8,24,0,0,0,0,0,6,22,5,21,1,1,0,0,6,22,0,0,0,0
29657325bfc1d590,1,427b5953ac8e3a27,300,0,52,64,1,4,0,0,231,27,38,20,31,6,6,1,1,6,13,0,0,21,25
29657325bfc1d590,2,cbd5d3cdd862e90e,300,0,40,108,0,0,0,0,3,40,108,33,99,7,9,0,0,40,108,0,0,0,0
29657325bfc1d590,2,427b5953ac8e3a27,300,0,13,36,0,7,0,0,0,13,36,7,28,1,3,5,5,13,36,0,0,0,0
29657325bfc1d590,3,cbd5d3cdd862e90e,300,0,29,83,0,0,0,0,4,29,83,24,77,4,5,1,1,28,77,0,2,1,4
29657325bfc1d590,3,427b5953ac8e3a27,300,0,16,52,1,11,0,0,70,11,46,10,44,0,0,1,2,11,46,0,0,0,0
b1a033020bd6d3f3,1,d967f0128c323de6,79,1,20,39,0,0,0,0,9,18,37,16,35,2,2,0,0,4,18,5,6,9,13
b1a033020bd6d3f3,1,e51e5cb722bd47a8,79,0,8,22,0,3,0,0,0,8,22,5,18,1,1,2,3,7,21,1,1,0,0
654127f5b9140be2,1,8bdac25ce0bb874d,66,1,21,30,0,0,0,0,44,14,23,4,12,9,10,1,1,2,8,12,15,0,0
654127f5b9140be2,1,7be74a12d7352df2,66,0,14,21,0,0,0,0,0,13,20,8,14,5,6,0,0,6,10,7,10,0,0
2ebe2ae9b4812f0a,1,1ed32eaaba9ffe10,300,0,7,13,0,0,0,0,0,2,8,0,6,1,1,1,1,1,5,1,3,0,0
2ebe2ae9b4812f0a,1,40ff198adda94b9f,300,0,54,65,2,4,0,0,240,21,30,9,15,9,11,3,4,5,10,6,7,10,13
2ebe2ae9b4812f0a,2,1ed32eaaba9ffe10,300,0,7,21,1,5,0,0,45,6,18,3,15,2,2,1,1,2,8,3,9,1,1
2ebe2ae9b4812f0a,2,40ff198adda94b9f,300,0,45,68,1,4,0,0,153,15,35,7,25,0,0,8,10,6,22,8,12,1,1
2ebe2ae9b4812f0a,3,1ed32eaaba9ffe10,300,0,19,26,0,4,2,0,5,4,8,3,7,1,1,0,0,0,1,3,6,1,1
2ebe2ae9b4812f0a,3,40ff198adda94b9f,300,0,42,56,1,2,0,0,227,13,23,6,15,2,2,5,6,4,13,5,6,4,4
36d4e8f650539bf0,1,d8d7b24d276c8cb0,300,0,5,12,0,1,0,0,6,5,12,4,10,1,2,0,0,5,12,0,0,0,0
36d4e8f650539bf0,1,69e8c632135af48b,300,0,15,47,0,0,0,0,32,13,45,10,37,0,1,3,7,13,45,0,0,0,0
3fa2e753afa0bdbb,1,80dbeb1dd5b53e64,300,0,6,76,0,2,0,0,0,6,75,4,72,2,3,0,0,6,75,0,0,0,0
3fa2e753afa0bdbb,1,8bb6f4479685bbcc,300,0,58,113,0,0,0,0,0,58,113,28,71,23,31,7,11,58,113,0,0,0,0
3fa2e753afa0bdbb,2,80dbeb1dd5b53e64,300,0,12,69,0,2,0,0,7,12,69,3,48,5,14,4,7,12,68,0,1,0,0
3fa2e753afa0bdbb,2,8bb6f4479685bbcc,300,0,37,87,0,0,0,0,0,35,85,19,56,6,18,10,11,35,85,0,0,0,0
3fa2e753afa0bdbb,3,80dbeb1dd5b53e64,300,0,6,45,0,1,0,0,6,6,45,4,38,1,5,1,2,6,45,0,0,0,0
3fa2e753afa0bdbb,3,8bb6f4479685bbcc,300,0,50,114,0,1,0,0,1,49,113,25,70,18,30,6,13,48,112,1,1,0,0
c53a5dca56870ea5,1,c4af2feb4b58bc3b,300,0,11,23,0,2,0,0,24,11,23,9,21,2,2,0,0,1,5,10,18,0,0
c53a5dca56870ea5,1,a00ec21cfbba17b6,300,3,78,125,0,0,0,0,199,60,100,48,83,8,12,4,5,10,21,32,51,18,28
c53a5dca56870ea5,2,c4af2feb4b58bc3b,300,0,104,124,1,1,0,0,280,14,17,14,17,0,0,0,0,0,2,0,0,14,15
c53a5dca56870ea5,2,a00ec21cfbba17b6,300,0,11,15,0,0,0,0,0,6,9,6,9,0,0,0,0,1,1,0,0,5,8
c53a5dca56870ea5,3,c4af2feb4b58bc3b,300,0,16,27,2,4,0,0,159,6,15,5,14,0,0,1,1,4,9,2,5,0,1
c53a5dca56870ea5,3,a00ec21cfbba17b6,300,0,20,33,1,1,0,0,95,11,21,9,19,2,2,0,0,6,13,5,8,0,0
57ab45aa1ebd087e,1,ef7fa30364cbe7f2,300,0,16,25,1,3,0,0,189,5,9,0,2,4,6,1,1,2,5,3,4,0,0
57ab45aa1ebd087e,1,5755960ebd0b16f6,300,0,21,29,0,1,0,0,40,4,11,4,9,0,1,0,1,2,6,2,4,0,1
57ab45aa1ebd087e,2,ef7fa30364cbe7f2,300,0,16,33,2,2,2,0,128,9,23,4,15,4,7,1,1,6,16,2,6,1,1
57ab45aa1ebd087e,2,5755960ebd0b16f6,300,0,23,38,0,0,0,0,57,11,26,4,15,4,5,3,6,6,19,3,3,2,4
57ab45aa1ebd087e,3,ef7fa30364cbe7f2,300,0,20,59,1,1,0,0,21,15,54,8,41,6,11,1,2,15,54,0,0,0,0
57ab45aa1ebd087e,3,5755960ebd0b16f6,300,1,13,50,0,0,1,0,1,12,48,6,33,4,10,2,5,10,42,2,6,0,0
82448697e7a44028,1,ba280572acfba13f,299,1,25,65,0,0,0,0,21,24,62,20,57,1,2,3,3,16,47,8,15,0,0
82448697e7a44028,1,ca2efc9d7d523c43,299,0,19,51,0,2,0,0,27,15,46,8,38,1,2,6,6,10,37,5,9,0,0
0fea1cff62e26b46,1,efb9a43415a56d34,300,0,22,44,0,0,0,1,89,16,38,7,21,2,6,7,11,12,32,0,0,4,6
0fea1cff62e26b46,1,7b310409440c9102,300,0,7,20,1,1,2,0,72,5,15,1,8,0,2,4,5,5,15,0,0,0,0
0fea1cff62e26b46,2,efb9a43415a56d34,300,0,22,48,0,0,0,1,136,6,20,5,16,1,2,0,2,0,6,6,11,0,3
0fea1cff62e26b46,2,7b310409440c9102,300,0,7,9,3,6,0,0,110,2,3,1,2,0,0,1,1,0,1,1,1,1,1
0fea1cff62e26b46,3,efb9a43415a56d34,300,0,56,80,0,0,0,0,207,9,21,2,10,0,1,7,10,3,8,0,1,6,12
0fea1cff62e26b46,3,7b310409440c9102,300,0,23,31,0,3,0,0,27,3,7,2,5,0,1,1,1,3,6,0,0,0,1
e38d7761a92e1bf9,1,9bcf8603ceb25680,300,1,21,57,0,0,0,0,103,19,55,16,52,3,3,0,0,8,26,3,8,8,21
e38d7761a92e1bf9,1,28f3c2258a1d8874,300,0,20,53,1,2,0,0,70,10,40,4,26,4,10,2,4,6,29,2,5,2,6
e38d7761a92e1bf9,2,9bcf8603ceb25680,300,0,19,34,1,3,0,0,28,6,21,4,19,2,2,0,0,3,12,3,7,0,2
e38d7761a92e1bf9,2,28f3c2258a1d8874,300,0,30,63,0,2,0,0,133,15,46,8,35,5,9,2,2,8,35,7,11,0,0
e38d7761a92e1bf9,3,9bcf8603ceb25680,62,1,2,5,0,0,0,0,1,2,5,2,5,0,0,0,0,2,5,0,0,0,0
e38d7761a92e1bf9,3,28f3c2258a1d8874,62,0,2,11,0,2,0,0,22,2,11,1,8,1,3,0,0,2,10,0,1,0,0
443791a8c6790cf0,1,ba043b03eb799063,73,0,4,5,0,2,0,0,41,3,4,2,3,0,0,1,1,2,3,1,1,0,0
443791a8c6790cf0,1,b72a60a0cadff408,73,0,7,9,0,0,1,0,5,2,4,1,3,1,1,0,0,2,4,0,0,0,0
54845ec0646a9bee,1,dbea8c1cb327ab3d,300,0,47,57,0,1,0,1,204,3,10,0,7,3,3,0,0,0,2,0,0,3,8
54845ec0646a9bee,1,c06d554ce1713fd3,300,0,9,10,0,0,3,0,43,0,1,0,1,0,0,0,0,0,1,0,0,0,0
54845ec0646a9bee,2,dbea8c1cb327ab3d,300,0,58,72,0,1,0,0,210,2,6,1,5,1,1,0,0,0,2,1,1,1,3
54845ec0646a9bee,2,c06d554ce1713fd3,300,0,14,19,0,0,0,0,46,9,13,2,6,3,3,4,4,4,8,5,5,0,0
54845ec0646a9bee,3,dbea8c1cb327ab3d,300,0,33,75,0,1,1,0,118,7,21,6,17,1,3,0,1,2,6,0,0,5,15
54845ec0646a9bee,3,c06d554ce1713fd3,300,0,47,73,0,1,2,0,120,9,20,7,16,1,2,1,2,2,6,0,0,7,14
4911fcfb1b28faa5,1,34e552520a934063,300,0,12,23,0,0,0,0,0,9,19,6,16,2,2,1,1,9,19,0,0,0,0
4911fcfb1b28faa5,1,6f7c616b98e18c29,300,0,38,49,2,8,0,0,114,15,24,6,14,4,4,5,6,13,22,0,0,2,2
4911fcfb1b28faa5,2,34e552520a934063,300,0,38,56,0,0,0,0,38,28,46,16,34,9,9,3,3,24,41,4,5,0,0
4911fcfb1b28faa5,2,6f7c616b98e18c29,300,0,19,40,0,3,0,0,19,17,38,13,31,0,0,4,7,16,34,1,4,0,0
4911fcfb1b28faa5,3,34e552520a934063,300,0,11,17,0,0,0,0,30,4,10,4,10,0,0,0,0,4,10,0,0,0,0
4911fcfb1b28faa5,3,6f7c616b98e18c29,300,0,57,69,1,4,0,0,185,4,11,4,10,0,1,0,0,4,11,0,0,0,0
406154260435c65a,1,172c2135e70f87b7,264,0,45,117,0,0,0,0,1,45,117,32,100,10,14,3,3,41,113,4,4,0,0
406154260435c65a,1,a9bcf8717dd12532,264,0,32,64,0,0,0,0,2,25,56,15,44,4,5,6,7,25,55,0,1,0,0
6242126d8d06a7ca,1,43563a32c3f10e95,182,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6242126d8d06a7ca,1,e9a3aeb207578eea,182,0,1,5,1,1,2,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0b3c3d363c82835f,1,fd55393021a8c255,276,0,25,32,1,1,1,0,185,16,20,15,19,0,0,1,1,2,2,0,0,14,18
0b3c3d363c82835f,1,16690d100f995f8f,276,0,8,18,0,0,0,0,2,6,16,1,9,2,3,3,4,6,16,0,0,0,0
b5be58e7fa1e7439,1,c945adc22c2bfe8f,300,0,27,49,1,2,1,0,163,14,32,6,24,4,4,4,4,11,26,1,2,2,4
b5be58e7fa1e7439,1,49a74b9fb2e45fdf,300,0,8,24,0,0,0,0,0,8,24,7,22,1,2,0,0,8,24,0,0,0,0
b5be58e7fa1e7439,2,c945adc22c2bfe8f,300,0,28,62,1,3,0,0,159,20,54,11,43,0,1,9,10,9,33,9,12,2,9
b5be58e7fa1e7439,2,49a74b9fb2e45fdf,300,0,19,46,0,0,0,0,0,13,39,11,32,2,7,0,0,11,35,2,4,0,0
b5be58e7fa1e7439,3,c945adc22c2bfe8f,300,0,33,75,2,3,0,0,140,15,55,10,49,3,4,2,2,14,47,1,3,0,5
b5be58e7fa1e7439,3,49a74b9fb2e45fdf,300,0,27,52,0,1,0,0,0,26,51,23,46,3,5,0,0,22,43,4,8,0,0
73f55778c5c55c2f,1,511e82663651438d,300,0,18,44,0,2,0,0,14,18,43,4,22,5,10,9,11,15,39,3,4,0,0
