bout_id,fighter_id,knockdowns_scored,total_strikes_landed,total_strikes_attempted,takedowns_landed,takedowns_slams_landed,takedowns_attempted,reversals_scored,significant_strikes_distance_head_landed,significant_strikes_distance_head_attempted,significant_strikes_distance_body_landed,significant_strikes_distance_body_attempted,significant_strikes_distance_leg_landed,significant_strikes_distance_leg_attempted,significant_strikes_clinch_head_landed,significant_strikes_clinch_head_attempted,significant_strikes_clinch_body_landed,significant_strikes_clinch_body_attempted,significant_strikes_clinch_leg_landed,significant_strikes_clinch_leg_attempted,significant_strikes_ground_head_landed,significant_strikes_ground_head_attempted,significant_strikes_ground_body_landed,significant_strikes_ground_body_attempted,significant_strikes_ground_leg_landed,significant_strikes_ground_leg_attempted,advances,advances_to_back,advances_to_half_guard,advances_to_mount,advances_to_side,submissions_attempted
224215,3090197,0,16,34,1,0,5,0,4,17,2,4,0,0,1,2,3,3,0,0,3,4,0,0,0,0,1,1,0,0,0,1
224238,2555477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224241,3162140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224242,4010976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224255,2558612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224277,2470338,0,42,135,0,0,5,0,33,118,2,5,1,2,0,0,1,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0
224277,2526299,0,63,144,1,0,1,0,20,79,10,22,22,26,0,0,0,0,0,0,3,5,0,0,1,4,0,0,0,0,0,0
224278,2504561,1,52,139,0,0,1,0,31,113,7,10,0,0,1,2,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0
224278,3027601,0,59,132,1,0,4,0,26,80,1,13,16,20,0,0,0,0,0,0,1,2,1,1,0,0,1,1,0,0,0,0
224280,2554705,0,119,217,3,0,7,0,40,114,3,12,40,52,1,2,0,1,0,0,3,4,0,0,0,0,1,0,1,0,0,0
224280,3028404,0,73,231,0,0,0,0,19,138,8,26,23,43,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224282,2591297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224295,2431258,0,4,7,0,0,0,0,0,1,2,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224295,2501926,1,8,11,0,0,0,0,2,4,1,2,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0
224296,3089069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224296,4011299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224297,4011299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224298,4011299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224299,4011299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224300,4011299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224301,4011299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224302,4011299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224303,4011299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224304,4011299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224355,2560085,0,69,122,0,0,0,0,42,92,17,20,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
224355,3949555,1,42,112,0,0,2,0,20,70,9,16,5,10,2,4,0,2,0,0,4,8,0,0,0,0,0,0,0,0,0,0
224405,2994501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224418,2500568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224429,2354124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224430,2994501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224455,3130879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224457,2354364,0,52,143,0,0,2,0,23,91,10,15,13,22,2,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224457,2611719,0,72,205,1,0,5,0,30,147,10,16,21,27,2,4,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
224499,4001851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224500,4001851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224501,4001851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224502,4001851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224503,4001851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224504,4001851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224505,4001851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224506,4001851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224507,4001851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224508,4001851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224509,4001851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224523,3024972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224529,2555099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224530,2555099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224532,2960767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224537,3077823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224556,4012999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224564,2960767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224595,2335689,0,42,85,3,0,7,1,8,35,4,5,1,1,5,15,1,1,3,3,5,8,3,3,0,0,3,0,2,0,1,1
224616,3155420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224618,2500857,1,130,277,1,1,1,0,71,192,10,15,11,14,2,4,6,6,0,0,11,23,2,2,0,0,0,0,0,0,0,0
224619,3045734,0,14,25,1,0,2,0,8,16,3,4,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
224620,2504988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224635,3074102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224639,2504816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224641,3113336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224643,3114234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224675,2969823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224676,2969823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224678,2503659,0,109,148,3,0,6,0,14,40,5,7,6,6,0,1,1,1,0,0,14,20,0,0,0,0,5,0,1,1,3,1
224678,3944372,0,26,46,1,0,1,1,6,25,3,3,4,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
224682,4013855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224684,4013855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224695,2514776,0,39,78,0,0,0,1,9,46,1,1,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224696,2504168,0,206,256,5,0,6,0,2,14,1,3,0,0,0,0,0,0,0,0,30,40,0,0,0,0,0,0,0,0,0,0
224697,3023796,0,3,6,0,0,1,0,0,1,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224755,3908742,0,40,52,1,0,2,0,1,11,0,0,0,0,5,7,0,0,0,0,7,7,0,0,0,0,2,1,0,0,1,2
224756,2502713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224776,2502713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224796,2970798,0,33,115,0,0,2,0,19,95,2,6,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224796,3020090,0,53,98,0,0,1,0,13,46,12,21,16,18,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
224815,3020777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224816,2555489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224816,3154262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224817,2555540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224817,3112000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224818,2552670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224824,2552670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224825,2552670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224826,2552670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224827,2552670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224828,2552670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224829,2552670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224830,2552670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224830,2951134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224831,2410622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224831,2552670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224832,2552670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224833,2552670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224834,2552670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224834,2594613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224836,2552670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224876,3913473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224877,4017306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224879,2951313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224880,4017305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224884,2514746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224895,2565792,0,5,11,0,0,0,0,1,5,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
224935,3953367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224936,3953367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224937,3953367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224938,3953367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224939,3953367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224940,3953367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224941,3953367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224942,3953367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224943,3953367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224944,3047327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224944,3953367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224945,3953367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224946,3953367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224947,3953367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224948,3953367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224949,3953367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224950,3953367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224951,3953367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224952,3953367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224953,3953367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224954,3953367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224955,3953367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224957,2976993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224975,3028070,0,49,110,4,0,10,0,30,83,2,3,7,9,0,2,0,1,0,0,2,2,0,0,0,0,1,0,0,0,1,0
224995,2335666,0,7,17,0,0,1,0,5,15,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224995,2486942,2,29,43,0,0,0,0,5,13,1,1,1,1,0,0,0,0,0,0,13,18,1,1,0,0,0,0,0,0,0,0
224997,2335516,1,9,17,0,0,0,0,4,9,2,4,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
224997,2504951,0,34,60,1,0,1,0,14,32,2,4,0,0,6,9,0,0,0,0,11,14,1,1,0,0,0,0,0,0,0,0
224998,2957596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225015,3913473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225016,3165010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225037,3089069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225038,3111986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225038,3915502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225039,3915502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225040,3915502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225041,3915502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225042,3027531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225042,3915502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225043,3915502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225044,3915502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225045,3915502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225046,3915502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225047,3915502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225047,4018757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225055,3077822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225056,2976993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225057,2976993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225075,2504648,0,38,144,0,0,0,0,27,123,3,10,5,7,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
225095,2354241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225095,2354269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225152,3074102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225154,4013049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225160,2975426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225164,4020435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225165,4020435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225171,2553954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225195,4013049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225196,4013049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225197,2447623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225218,2501485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225218,4020699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225221,3154262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225222,3154262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225235,3112000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225255,2335754,0,36,65,1,0,1,0,16,38,2,3,2,2,4,9,2,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0
225255,3026263,1,70,128,0,0,0,0,31,74,9,20,10,12,4,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225257,3887606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225275,3165848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225276,4021217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225279,3165848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225280,2504928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225281,2335679,0,252,435,1,1,7,0,56,174,23,37,9,16,50,78,27,34,0,0,1,4,0,0,0,0,0,0,0,0,0,0
225281,3022677,3,197,322,0,0,1,0,79,187,18,21,40,45,19,24,8,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
225282,2335298,0,137,167,4,0,8,0,4,17,1,1,2,2,1,1,0,0,0,0,42,53,1,1,0,0,4,0,1,2,1,0
225282,2354347,0,46,68,0,0,0,0,10,29,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
225296,3019246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225304,3074139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225315,3019246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225318,3032973,0,74,149,2,0,6,0,37,100,5,7,8,9,11,19,5,6,0,0,4,4,0,0,0,0,1,0,1,0,0,0
225318,3102702,0,128,293,0,0,0,0,20,144,5,11,11,19,17,29,24,27,0,0,7,12,0,0,0,0,2,1,1,0,0,0
225319,2502609,1,83,127,3,0,5,0,16,38,2,3,3,3,0,0,0,0,0,0,12,27,3,3,2,2,0,0,0,0,0,1
225319,3026267,0,48,87,0,0,1,0,4,36,2,4,3,5,1,2,2,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0
225320,4021651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225335,3041905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225335,3082804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225336,3030256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225355,2335780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225357,3030256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225362,4021934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225393,3027546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225397,3250046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225419,3019976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225421,2558611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225428,2998786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225436,3155420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225461,3108814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225473,4023005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225494,2354522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225501,4023421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225503,3136304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225505,3107471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225521,2552906,0,65,202,1,0,1,0,42,163,8,12,7,12,3,5,1,2,0,0,1,2,0,0,0,0,1,0,1,0,0,0
225521,3155420,0,124,343,1,0,2,0,51,246,15,24,40,45,6,8,0,0,0,0,6,13,2,2,0,0,0,0,0,0,0,0
225522,2335449,0,58,82,5,0,11,0,0,7,0,0,0,0,14,20,0,0,0,0,22,26,0,0,0,0,7,4,2,0,1,1
225523,3093559,1,20,67,0,0,0,0,10,52,2,4,2,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225524,2354087,0,91,133,1,0,1,0,28,66,4,5,6,6,3,4,5,5,0,0,20,22,1,1,0,0,3,2,0,1,0,1
225525,2504639,0,55,82,4,1,15,0,4,23,2,6,1,1,5,5,2,3,1,1,0,0,0,0,0,0,2,1,1,0,0,1
225526,2512055,0,35,152,1,0,5,0,23,134,8,12,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225526,3043484,0,60,128,0,0,0,0,47,114,2,2,6,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225527,2514776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225528,2514776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225529,2514776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225529,3149687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225530,2514776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225531,2514776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225532,2514776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225532,3099057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225533,2354285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225533,2514776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225534,2514776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225535,2514776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225536,2514776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225536,3112995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225537,2514776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225537,4023380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225538,2514776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225539,2514776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225539,4023378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225540,2514776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225540,4023377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225541,2514776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
