id,name,date,location,is_ufc_event,event_order
42c96a9c4802e2e1,UFC Fight Night: Korean Zombie vs. Rodriguez,2018-11-10,"Denver, Colorado, USA",1,456.0
aa3153a9941b4d44,UFC Fight Night: Magny vs. Ponzinibbio,2018-11-17,"Buenos Aires, Buenos Aires, Argentina",1,457.0
de25520d54eab12d,UFC Fight Night: Blaydes vs. Ngannou 2,2018-11-24,"Beijing, China",1,458.0
c7ac79839e86ce33,The Ultimate Fighter: Heavy Hitters Finale,2018-11-30,"Las Vegas, Nevada, USA",1,459.0
d1d20e651e6cbc02,UFC Fight Night: Dos Santos vs. Tuivasa,2018-12-01,"Adelaide, South Australia, Australia",1,460.0
2a74bbba57058f12,UFC 231: Holloway vs. Ortega,2018-12-08,"Toronto, Ontario, Canada",1,461.0
7a703c565ccaa18f,UFC Fight Night: Lee vs. Iaquinta,2018-12-15,"Milwaukee, Wisconsin, USA",1,462.0
c046100aea0dba9a,UFC 232: Jones vs. Gustafsson 2,2018-12-29,"Los Angeles, California, USA",1,463.0
d4da8995fc91e7ef,UFC Fight Night: Cejudo vs. Dillashaw,2019-01-19,"Brooklyn, New York, USA",1,464.0
84283233ec42be5f,UFC Fight Night: Assuncao vs. Moraes 2,2019-02-02,"Fortaleza, Ceara, Brazil",1,465.0
b5882371e2a3900d,UFC 234: Adesanya vs. Silva,2019-02-09,"Melbourne, Victoria, Australia",1,466.0
a7a79b8efbceaaac,UFC Fight Night: Ngannou vs. Velasquez,2019-02-17,"Phoenix, Arizona, USA",1,467.0
6546af7ab545b90c,UFC Fight Night: Blachowicz vs. Santos,2019-02-23,"Prague, Czech Republic",1,468.0
2d5fbe2103f97053,UFC 235: Jones vs. Smith,2019-03-02,"Las Vegas, Nevada, USA",1,469.0
e96d8538d3f9d0ed,UFC Fight Night: Lewis vs. Dos Santos,2019-03-09,"Wichita, Kansas, USA",1,470.0
80eacd4da0617c57,UFC Fight Night: Till vs. Masvidal,2019-03-16,"London, England, United Kingdom",1,471.0
487c170da059857d,UFC Fight Night: Thompson vs. Pettis,2019-03-23,"Nashville, Tennessee, USA",1,472.0
9649d75defe0dedb,UFC Fight Night: Barboza vs. Gaethje,2019-03-30,"Philadelphia, Pennsylvania, USA",1,473.0
b0550072e5f0afa7,UFC 236: Holloway vs. Poirier 2,2019-04-13,"Atlanta, Georgia, USA",1,474.0
7dcf06c1967801c1,UFC Fight Night: Overeem vs. Oleinik,2019-04-20,"Saint Petersburg, Saint Petersburg, Russia",1,475.0
c912f676692c353a,UFC Fight Night: Jacare vs. Hermansson,2019-04-27,"Sunrise, Florida, USA",1,476.0
351264d11286d09a,UFC Fight Night: Iaquinta vs. Cowboy,2019-05-04,"Ottawa, Ontario, Canada",1,477.0
9de7c97e1c0d7927,UFC 237: Namajunas vs. Andrade,2019-05-11,"Rio de Janeiro, Rio de Janeiro, Brazil",1,478.0
6b8f28da9a483049,UFC Fight Night: Dos Anjos vs. Lee,2019-05-18,"Rochester, New York, USA",1,479.0
cbc071cb20ea59c7,UFC Fight Night: Gustafsson vs. Smith,2019-06-01,"Stockholm, Sweden",1,480.0
e31502e3f79d00c5,UFC 238: Cejudo vs. Moraes,2019-06-08,"Chicago, Illinois, USA",1,481.0
a5b0bd216d8ba84e,DWCS 3.1,2019-06-18,"Las Vegas, Nevada, USA",0,
b16a7e6a627e9789,UFC Fight Night: Moicano vs. The Korean Zombie,2019-06-22,"Greenville, South Carolina, USA",1,482.0
3ff0d0dc7a14bb50,DWCS 3.2,2019-06-25,"Las Vegas, Nevada, USA",0,
c0c1bc0766df4c00,UFC Fight Night: Ngannou vs. Dos Santos,2019-06-29,"Minneapolis, Minnesota, USA",1,483.0
6c9383ffab2725a5,UFC 239: Jones vs. Santos,2019-07-06,"Las Vegas, Nevada, USA",1,484.0
0d16bdb7d32e88e9,DWCS 3.3,2019-07-09,"Las Vegas, Nevada, USA",0,
2f8f3c69522db931,UFC Fight Night: De Randamie vs. Ladd,2019-07-13,"Sacramento, California, USA",1,485.0
a757c06bbdba61d2,DWCS 3.4,2019-07-16,"Las Vegas, Nevada, USA",0,
9e0f28d1f639ad73,UFC Fight Night: Dos Anjos vs. Edwards,2019-07-20,"San Antonio, Texas, USA",1,486.0
7c35f869033901ae,DWCS 3.5,2019-07-23,"Las Vegas, Nevada, USA",0,
abcf7e55a0a9ed89,UFC 240: Holloway vs. Edgar,2019-07-27,"Edmonton, Alberta, Canada",1,487.0
c76ceda100ac0fad,DWCS 3.6,2019-07-30,"Las Vegas, Nevada, USA",0,
03da33a102d9a45f,UFC Fight Night: Covington vs. Lawler,2019-08-03,"Newark, New Jersey, USA",1,488.0
45fe6765c56d8018,DWCS 3.7,2019-08-06,"Las Vegas, Nevada, USA",0,
e5d03e4d966126bd,UFC Fight Night: Shevchenko vs. Carmouche 2,2019-08-10,"Montevideo, Uruguay",1,489.0
44470bfd9483c7ad,DWCS 3.8,2019-08-13,"Las Vegas, Nevada, USA",0,
70167689d6a01793,UFC 241: Cormier vs. Miocic 2,2019-08-17,"Anaheim, California, USA",1,490.0
0749d968e932df53,DWCS 3.9,2019-08-20,"Las Vegas, Nevada, USA",0,
0aa74d04c196800c,DWCS 3.10,2019-08-27,"Las Vegas, Nevada, USA",0,
2c104b7e59a72629,UFC Fight Night: Andrade vs. Zhang,2019-08-31,"Shenzhen, Guangdong, China",1,491.0
a79bfbc01b2264d6,UFC 242: Khabib vs. Poirier,2019-09-07,"Abu Dhabi, Abu Dhabi, United Arab Emirates",1,492.0
4834ff149dc9542a,UFC Fight Night: Cowboy vs. Gaethje,2019-09-14,"Vancouver, British Columbia, Canada",1,493.0
94a5aaf573f780ad,UFC Fight Night: Rodriguez vs. Stephens,2019-09-21,"Mexico City, Distrito Federal, Mexico",1,494.0
1bf49bf829964144,UFC Fight Night: Hermansson vs. Cannonier,2019-09-28,"Copenhagen, Denmark",1,495.0
3cf68c1d17f66af7,UFC 243: Whittaker vs. Adesanya,2019-10-05,"Melbourne, Victoria, Australia",1,496.0
0941df56f6ac954b,UFC Fight Night: Joanna vs. Waterson,2019-10-12,"Tampa, Florida, USA",1,497.0
3ae10ac4df3df05c,UFC Fight Night: Reyes vs. Weidman,2019-10-18,"Boston, Massachusetts, USA",1,498.0
df05aa15b2d66f57,UFC Fight Night: Maia vs. Askren,2019-10-26,"Kallang, Singapore",1,499.0
fd87b1bbfcde9d5e,UFC 244: Masvidal vs. Diaz,2019-11-02,"New York City, New York, USA",1,500.0
8d5daf67983b65ba,UFC Fight Night: Zabit vs. Kattar,2019-11-09,"Moscow, Moscow, Russia",1,501.0
81ca2c245b19b3c5,UFC Fight Night: Blachowicz vs. Jacare,2019-11-16,"Sao Paulo, Sao Paulo, Brazil",1,502.0
b09890ba7ce1d1e2,UFC Fight Night: Overeem vs. Rozenstruik,2019-12-07,"Washington, DC, USA",1,503.0
4565d435005319c0,UFC 245: Usman vs. Covington,2019-12-14,"Las Vegas, Nevada, USA",1,504.0
74fefd43f073cd2f,UFC Fight Night: Edgar vs. The Korean Zombie,2019-12-21,"Busan, South Korea",1,505.0
0c1773639c795466,UFC 246: McGregor vs. Cowboy,2020-01-18,"Las Vegas, Nevada, USA",1,506.0
44aa652b181bcf68,UFC Fight Night: Blaydes vs. Dos Santos,2020-01-25,"Raleigh, North Carolina, USA",1,507.0
b26d3e3746fb4024,UFC 247: Jones vs. Reyes,2020-02-08,"Houston, Texas, USA",1,508.0
5df17b3620145578,UFC Fight Night: Anderson vs. Blachowicz,2020-02-15,"Rio Rancho, New Mexico, USA",1,509.0
33b2f68ef95252e0,UFC Fight Night: Felder vs. Hooker,2020-02-22,"Auckland, New Zealand",1,510.0
fc9a9559a05f2704,UFC Fight Night: Benavidez vs. Figueiredo,2020-02-29,"Norfolk, Virginia, USA",1,511.0
0b5b6876c2a4723f,UFC 248: Adesanya vs. Romero,2020-03-07,"Las Vegas, Nevada, USA",1,512.0
53278852bcd91e11,UFC Fight Night: Lee vs. Oliveira,2020-03-14,"Brasilia, Distrito Federal, Brazil",1,513.0
898337ef520fe4d3,UFC 249: Ferguson vs. Gaethje,2020-05-09,"Jacksonville, Florida, USA",1,514.0
5f8e00c27b7e7410,UFC Fight Night: Smith vs. Teixeira,2020-05-13,"Jacksonville, Florida, USA",1,515.0
dfb965c9824425db,UFC Fight Night: Overeem vs. Harris,2020-05-16,"Jacksonville, Florida, USA",1,516.0
14b9e0f2679a2205,UFC Fight Night: Woodley vs. Burns,2020-05-30,"Las Vegas, Nevada, USA",1,517.0
4c12aa7ca246e7a4,UFC 250: Nunes vs. Spencer,2020-06-06,"Las Vegas, Nevada, USA",1,518.0
1e13936d708bcff7,UFC Fight Night: Eye vs. Calvillo,2020-06-13,"Las Vegas, Nevada, USA",1,519.0
2eab7a6c8b0ed8cc,UFC Fight Night: Blaydes vs. Volkov,2020-06-20,"Las Vegas, Nevada, USA",1,520.0
c32eab6c2119e989,UFC Fight Night: Poirier vs. Hooker,2020-06-27,"Las Vegas, Nevada, USA",1,521.0
dbd198f780286aca,UFC 251: Usman vs. Masvidal,2020-07-11,"Abu Dhabi, Abu Dhabi, United Arab Emirates",1,522.0
18f5669a92e99d92,UFC Fight Night: Kattar vs. Ige,2020-07-15,"Abu Dhabi, Abu Dhabi, United Arab Emirates",1,523.0
ddbd0d6259ce57cc,UFC Fight Night: Figueiredo vs. Benavidez 2,2020-07-18,"Abu Dhabi, Abu Dhabi, United Arab Emirates",1,524.0
dde70a112e053a6c,UFC Fight Night: Whittaker vs. Till,2020-07-25,"Abu Dhabi, Abu Dhabi, United Arab Emirates",1,525.0
3746e21bb508391a,UFC Fight Night: Brunson vs. Shahbazyan,2020-08-01,"Las Vegas, Nevada, USA",1,526.0
a11a6ee8eeb03c18,DWCS 4.1,2020-08-04,"Las Vegas, Nevada, USA",0,
7a82635ffa9b59fe,UFC Fight Night: Lewis vs. Oleinik,2020-08-08,"Las Vegas, Nevada, USA",1,527.0
73eb2a552c92a821,DWCS 4.2,2020-08-11,"Las Vegas, Nevada, USA",0,
bda04c573563cc2e,UFC 252: Miocic vs. Cormier 3,2020-08-15,"Las Vegas, Nevada, USA",1,528.0
6d12031661db8ac8,DWCS 4.3,2020-08-18,"Las Vegas, Nevada, USA",0,
af1e5c64b8663aa0,UFC Fight Night: Munhoz vs. Edgar,2020-08-22,"Las Vegas, Nevada, USA",1,529.0
7fb4234670271505,DWCS 4.4,2020-08-25,"Las Vegas, Nevada, USA",0,
e29cf523ebd155c5,UFC Fight Night: Smith vs. Rakic,2020-08-29,"Las Vegas, Nevada, USA",1,530.0
bc3876891e155bb5,DWCS 4.5,2020-09-01,"Las Vegas, Nevada, USA",0,
542db012217ecb83,UFC Fight Night: Overeem vs. Sakai,2020-09-05,"Las Vegas, Nevada, USA",1,531.0
db05271715bb4874,DWCS 4.6,2020-09-08,"Las Vegas, Nevada, USA",0,
9c37681096c6f3a9,UFC Fight Night: Waterson vs. Hill,2020-09-12,"Las Vegas, Nevada, USA",1,532.0
032b65d5fff611b2,DWCS 4.7,2020-09-15,"Las Vegas, Nevada, USA",0,
831b937811804dad,UFC Fight Night: Covington vs. Woodley,2020-09-19,"Las Vegas, Nevada, USA",1,533.0
e69c5ce12f4e762b,UFC 253: Adesanya vs. Costa,2020-09-26,"Abu Dhabi, Abu Dhabi, United Arab Emirates",1,534.0
805ad1801eb26abb,UFC Fight Night: Holm vs. Aldana,2020-10-03,"Abu Dhabi, Abu Dhabi, United Arab Emirates",1,535.0
fd4578cac86d75ca,UFC Fight Night: Moraes vs. Sandhagen,2020-10-10,"Abu Dhabi, Abu Dhabi, United Arab Emirates",1,536.0
d4f364dd076bb0e2,UFC Fight Night: Ortega vs. The Korean Zombie,2020-10-17,"Abu Dhabi, Abu Dhabi, United Arab Emirates",1,537.0
c3c38c86f5ab9b5c,UFC 254: Khabib vs. Gaethje,2020-10-24,"Abu Dhabi, Abu Dhabi, United Arab Emirates",1,538.0
ad044be25c94dcfd,UFC Fight Night: Hall vs. Silva,2020-10-31,"Las Vegas, Nevada, USA",1,539.0
e6dac752a2418a88,DWCS 4.8,2020-11-04,"Las Vegas, Nevada, USA",0,
41dca66f9dadfc86,UFC Fight Night: Santos vs. Teixeira,2020-11-07,"Las Vegas, Nevada, USA",1,540.0
ef6f45095119d416,DWCS 4.9,2020-11-10,"Las Vegas, Nevada, USA",0,
3bc27ec15facbcf3,UFC Fight Night: Felder vs. Dos Anjos,2020-11-14,"Las Vegas, Nevada, USA",1,541.0
d52ef694108f8235,DWCS 4.10,2020-11-17,"Las Vegas, Nevada, USA",0,
bbb15f301e4a490a,UFC 255: Figueiredo vs. Perez,2020-11-21,"Las Vegas, Nevada, USA",1,542.0
992c82450d96f726,UFC Fight Night: Smith vs. Clark,2020-11-28,"Las Vegas, Nevada, USA",1,543.0
398b440e73d55b8b,UFC Fight Night: Hermansson vs. Vettori,2020-12-05,"Las Vegas, Nevada, USA",1,544.0
d0d43cb9b14f231c,UFC 256: Figueiredo vs. Moreno,2020-12-12,"Las Vegas, Nevada, USA",1,545.0
e49c2db95e572dc8,UFC Fight Night: Thompson vs. Neal,2020-12-19,"Las Vegas, Nevada, USA",1,546.0
307064d3e0f036c2,UFC Fight Night: Holloway vs. Kattar,2021-01-16,"Abu Dhabi, Abu Dhabi, United Arab Emirates",1,547.0
56116537d71a578c,UFC Fight Night: Chiesa vs. Magny,2021-01-20,"Abu Dhabi, Abu Dhabi, United Arab Emirates",1,548.0
4304992c2acc187b,UFC 257: Poirier vs. McGregor,2021-01-23,"Abu Dhabi, Abu Dhabi, United Arab Emirates",1,549.0
a1153013cb5f628f,UFC Fight Night: Overeem vs. Volkov,2021-02-06,"Las Vegas, Nevada, USA",1,550.0
3f7c14c7eca7195d,UFC 258: Usman vs. Burns,2021-02-13,"Las Vegas, Nevada, USA",1,551.0
bfe95ec546692b13,UFC Fight Night: Blaydes vs. Lewis,2021-02-20,"Las Vegas, Nevada, USA",1,552.0
81b57acd6975ac06,UFC Fight Night: Rozenstruik vs. Gane,2021-02-27,"Las Vegas, Nevada, USA",1,553.0
6e2b1d631832921d,UFC 259: Blachowicz vs. Adesanya,2021-03-06,"Las Vegas, Nevada, USA",1,554.0
8c90c1563972e44d,UFC Fight Night: Edwards vs. Muhammad,2021-03-13,"Las Vegas, Nevada, USA",1,555.0
c36e1f4fa755ffb4,UFC Fight Night: Brunson vs. Holland,2021-03-20,"Las Vegas, Nevada, USA",1,556.0
6597b611f1c32555,UFC 260: Miocic vs. Ngannou,2021-03-27,"Las Vegas, Nevada, USA",1,557.0
9114c8ded5ccd71d,UFC Fight Night: Vettori vs. Holland,2021-04-10,"Las Vegas, Nevada, USA",1,558.0
4a35913bd9aa4161,UFC Fight Night: Whittaker vs. Gastelum,2021-04-17,"Las Vegas, Nevada, USA",1,559.0
27541033b97c076d,UFC 261: Usman vs. Masvidal 2,2021-04-24,"Jacksonville, Florida, USA",1,560.0
d57e6a8971b6d2bd,UFC Fight Night: Reyes vs. Prochazka,2021-05-01,"Las Vegas, Nevada, USA",1,561.0
58a36b4ccf5dc30e,UFC Fight Night: Rodriguez vs. Waterson,2021-05-08,"Las Vegas, Nevada, USA",1,562.0
744f50016c39c26c,UFC 262: Oliveira vs. Chandler,2021-05-15,"Houston, Texas, USA",1,563.0
277ffed20cf07aea,UFC Fight Night: Font vs. Garbrandt,2021-05-22,"Las Vegas, Nevada, USA",1,564.0
3b2485c8d5c8b580,UFC Fight Night: Rozenstruik vs. Sakai,2021-06-05,"Las Vegas, Nevada, USA",1,565.0
0b64d0fed453ef7f,UFC 263: Adesanya vs. Vettori 2,2021-06-12,"Glendale, Arizona, USA",1,566.0
9ddfb3369a3b0394,UFC Fight Night: Jung vs. Ige,2021-06-19,"Las Vegas, Nevada, USA",1,567.0
a1d6b308781aa2f5,UFC Fight Night: Gane vs. Volkov,2021-06-26,"Las Vegas, Nevada, USA",1,568.0
8a0be41c0380188d,UFC 264: Poirier vs. McGregor 3,2021-07-10,"Las Vegas, Nevada, USA",1,569.0
40389d39a92f5bfa,UFC Fight Night: Makhachev vs. Moises,2021-07-17,"Las Vegas, Nevada, USA",1,570.0
e57f0b06ea39e360,UFC Fight Night: Sandhagen vs. Dillashaw,2021-07-24,"Las Vegas, Nevada, USA",1,571.0
320edfb0332b7073,UFC Fight Night: Hall vs. Strickland,2021-07-31,"Las Vegas, Nevada, USA",1,572.0
972197a8c61ac413,UFC 265: Lewis vs. Gane,2021-08-07,"Houston, Texas, USA",1,573.0
2f13e4020cea5b38,UFC Fight Night: Cannonier vs. Gastelum,2021-08-21,"Las Vegas, Nevada, USA",1,574.0
0db9d2486d564a3c,UFC Fight Night: Barboza vs. Chikadze,2021-08-28,"Las Vegas, Nevada, USA",1,575.0
c96e2ae6021144a1,DWCS 5.1,2021-08-31,"Las Vegas, Nevada, USA",0,
b9532d815060de7f,UFC Fight Night: Brunson vs. Till,2021-09-04,"Las Vegas, Nevada, USA",1,576.0
94527830000ab715,DWCS 5.2,2021-09-07,"Las Vegas, Nevada, USA",0,
8eb239a52fc4ec14,DWCS 5.3,2021-09-14,"Las Vegas, Nevada, USA",0,
4c27ca8c8481f79a,UFC Fight Night: Smith vs. Spann,2021-09-18,"Las Vegas, Nevada, USA",1,577.0
d0f3959b4a9747e6,DWCS 5.4,2021-09-21,"Las Vegas, Nevada, USA",0,
0eec866a077889f0,UFC 266: Volkanovski vs. Ortega,2021-09-25,"Las Vegas, Nevada, USA",1,578.0
6dab8ce5e4bffe77,DWCS 5.5,2021-09-28,"Las Vegas, Nevada, USA",0,
e15d0a2519d6a0b5,UFC Fight Night: Santos vs. Walker,2021-10-02,"Las Vegas, Nevada, USA",1,579.0
10f3ba6cd2f44a97,DWCS 5.6,2021-10-05,"Las Vegas, Nevada, USA",0,
d247691a6c0e9034,UFC Fight Night: Dern vs. Rodriguez,2021-10-09,"Las Vegas, Nevada, USA",1,580.0
b98209144b63ae26,DWCS 5.7,2021-10-12,"Las Vegas, Nevada, USA",0,
8f4616698508f24d,UFC Fight Night: Ladd vs. Dumont,2021-10-16,"Las Vegas, Nevada, USA",1,581.0
b4eeac608fc82f88,DWCS 5.8,2021-10-19,"Las Vegas, Nevada, USA",0,
8a9c6c4301f6d088,UFC Fight Night: Costa vs. Vettori,2021-10-23,"Las Vegas, Nevada, USA",1,582.0
d1e7fc58d4225cdf,DWCS 5.9,2021-10-26,"Las Vegas, Nevada, USA",0,
3974fa35c917af1d,UFC 267: Blachowicz vs. Teixeira,2021-10-30,"Abu Dhabi, Abu Dhabi, United Arab Emirates",1,583.0
2676b28836a5a836,DWCS 5.10,2021-11-02,"Las Vegas, Nevada, USA",0,
48e093ea1f43a053,UFC 268: Usman vs. Covington 2,2021-11-06,"New York City, New York, USA",1,584.0
b5abaa65f87938eb,UFC Fight Night: Holloway vs. Rodriguez,2021-11-13,"Las Vegas, Nevada, USA",1,585.0
c95fbc085e17a532,UFC Fight Night: Vieira vs. Tate,2021-11-20,"Las Vegas, Nevada, USA",1,586.0
509697e08673d2e5,UFC Fight Night: Font vs. Aldo,2021-12-04,"Las Vegas, Nevada, USA",1,587.0
ef927e4fe2117ab8,UFC 269: Oliveira vs. Poirier,2021-12-11,"Las Vegas, Nevada, USA",1,588.0
2a470ad41c22c25a,UFC Fight Night: Lewis vs. Daukaus,2021-12-18,"Las Vegas, Nevada, USA",1,589.0
f5585e675af7afd4,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,"Las Vegas, Nevada, USA",1,590.0
335ad945324c3a2e,UFC 270: Ngannou vs. Gane,2022-01-22,"Anaheim, California, USA",1,591.0
883922e5cd6d8473,UFC Fight Night: Hermansson vs. Strickland,2022-02-05,"Las Vegas, Nevada, USA",1,592.0
cbb682f5fcc44bfc,UFC 271: Adesanya vs. Whittaker 2,2022-02-12,"Houston, Texas, USA",1,593.0
77940e45bc86208e,UFC Fight Night: Walker vs. Hill,2022-02-19,"Las Vegas, Nevada, USA",1,594.0
f6a7b02c42e9fc5b,UFC Fight Night: Makhachev vs. Green,2022-02-26,"Las Vegas, Nevada, USA",1,595.0
75e0d3cc2262b732,UFC 272: Covington vs. Masvidal,2022-03-05,"Las Vegas, Nevada, USA",1,596.0
1f9344211ca7fd60,UFC Fight Night: Santos vs. Ankalaev,2022-03-12,"Las Vegas, Nevada, USA",1,597.0
1d00756835ca67c9,UFC Fight Night: Volkov vs. Aspinall,2022-03-19,"London, England, United Kingdom",1,598.0
1fac46d466abd5b8,UFC Fight Night: Blaydes vs. Daukaus,2022-03-26,"Columbus, Ohio, USA",1,599.0
3a97fda0de6f1fa4,UFC 273: Volkanovski vs. The Korean Zombie,2022-04-09,"Jacksonville, Florida, USA",1,600.0
8753e125f4499816,UFC Fight Night: Luque vs. Muhammad,2022-04-16,"Las Vegas, Nevada, USA",1,601.0
236a37d96d476164,UFC Fight Night: Lemos vs. Andrade,2022-04-23,"Las Vegas, Nevada, USA",1,602.0
6bf5a7d3e081ade2,UFC Fight Night: Font vs. Vera,2022-04-30,"Las Vegas, Nevada, USA",1,603.0
253d3f9e97ca149a,UFC 274: Oliveira vs. Gaethje,2022-05-07,"Phoenix, Arizona, USA",1,604.0
60ba33c3f555a7a3,UFC Fight Night: Blachowicz vs. Rakic,2022-05-14,"Las Vegas, Nevada, USA",1,605.0
a6c32678efd4f434,UFC Fight Night: Holm vs. Vieira,2022-05-21,"Las Vegas, Nevada, USA",1,606.0
57591bbf1623574e,UFC Fight Night: Volkov vs. Rozenstruik,2022-06-04,"Las Vegas, Nevada, USA",1,607.0
99bd87a300079ed9,Road to UFC 1.2,2022-06-09,"Kallang, Singapore",0,
701e057d63c124d9,Road to UFC 1.1,2022-06-09,"Kallang, Singapore",0,
f903967fd320da38,Road to UFC 1.4,2022-06-10,"Kallang, Singapore",0,
be5cfd73617a5b1a,Road to UFC 1.3,2022-06-10,"Kallang, Singapore",0,
3a24769a4855040a,UFC 275: Teixeira vs. Prochazka,2022-06-11,"Kallang, Singapore",1,608.0
a0a680fe2f6cc8e6,UFC Fight Night: Kattar vs. Emmett,2022-06-18,"Austin, Texas, USA",1,609.0
eb42d4febfafefd1,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,"Las Vegas, Nevada, USA",1,610.0
4a9e305633f3ef47,UFC 276: Adesanya vs. Cannonier,2022-07-02,"Las Vegas, Nevada, USA",1,611.0
31da66df48c0c1a0,UFC Fight Night: Dos Anjos vs. Fiziev,2022-07-09,"Las Vegas, Nevada, USA",1,612.0
8fd76e1b49c00ae2,UFC Fight Night: Ortega vs. Rodriguez,2022-07-16,"Elmont, New York, USA",1,613.0
319c15b8aac5bfde,UFC Fight Night: Blaydes vs. Aspinall,2022-07-23,"London, England, United Kingdom",1,614.0
b9aa0024f295609e,DWCS 6.1,2022-07-26,"Las Vegas, Nevada, USA",0,
b0a6124751a56bc4,UFC 277: Pena vs. Nunes 2,2022-07-30,"Dallas, Texas, USA",1,615.0
7701377be464d2ef,DWCS 6.2,2022-08-02,"Las Vegas, Nevada, USA",0,
8f6a18831a120817,UFC Fight Night: Santos vs. Hill,2022-08-06,"Las Vegas, Nevada, USA",1,616.0
956dcac65e7b34d6,DWCS 6.3,2022-08-09,"Las Vegas, Nevada, USA",0,
a23e63184c65f5b8,UFC Fight Night: Vera vs. Cruz,2022-08-13,"San Diego, California, USA",1,617.0
09422812370fbdfe,DWCS 6.4,2022-08-16,"Las Vegas, Nevada, USA",0,
4f853e98886283cf,UFC 278: Usman vs. Edwards,2022-08-20,"Salt Lake City, Utah, USA",1,618.0
14a433bccba87016,DWCS 6.5,2022-08-23,"Las Vegas, Nevada, USA",0,
49c7236c737d7e59,DWCS 6.6,2022-08-30,"Las Vegas, Nevada, USA",0,
00a905a4a4a2b071,UFC Fight Night: Gane vs. Tuivasa,2022-09-03,"Paris, Ile-de-France, France",1,619.0
66e981516e2476d1,DWCS 6.7,2022-09-06,"Las Vegas, Nevada, USA",0,
93bf96be327fcd98,UFC 279: Diaz vs. Ferguson,2022-09-10,"Las Vegas, Nevada, USA",1,620.0
41904fc4d3f5bffc,DWCS 6.8,2022-09-13,"Las Vegas, Nevada, USA",0,
8d477c3fbe001f9d,UFC Fight Night: Sandhagen vs. Song,2022-09-17,"Las Vegas, Nevada, USA",1,621.0
a30f6d375dea5f9b,DWCS 6.9,2022-09-20,"Las Vegas, Nevada, USA",0,
7e7d81bf162a5ec1,DWCS 6.10,2022-09-27,"Las Vegas, Nevada, USA",0,
4f670b7972fa0a2e,UFC Fight Night: Dern vs. Yan,2022-10-01,"Las Vegas, Nevada, USA",1,622.0
49c29e57d4e2be6f,UFC Fight Night: Grasso vs. Araujo,2022-10-15,"Las Vegas, Nevada, USA",1,623.0
885e7f70dcac0007,UFC 280: Oliveira vs. Makhachev,2022-10-22,"Abu Dhabi, Abu Dhabi, United Arab Emirates",1,624.0
3794e5e0bb0defb6,Road to UFC 1.5,2022-10-23,"Abu Dhabi, Abu Dhabi, United Arab Emirates",0,
f626aa1c85f8af03,Road to UFC 1.6,2022-10-23,"Abu Dhabi, Abu Dhabi, United Arab Emirates",0,
be5aab761c40ef35,UFC Fight Night: Kattar vs. Allen,2022-10-29,"Las Vegas, Nevada, USA",1,625.0
756f45905fb20cb5,UFC Fight Night: Rodriguez vs. Lemos,2022-11-05,"Las Vegas, Nevada, USA",1,626.0
b3b6e80b7d5f8f0d,UFC 281: Adesanya vs. Pereira,2022-11-12,"New York City, New York, USA",1,627.0
012fc7cd0779c09a,UFC Fight Night: Nzechukwu vs. Cutelaba,2022-11-19,"Las Vegas, Nevada, USA",1,628.0
b23388ff8ac6637b,UFC Fight Night: Thompson vs. Holland,2022-12-03,"Orlando, Florida, USA",1,629.0
f65a0eb902f9476b,UFC 282: Blachowicz vs. Ankalaev,2022-12-10,"Las Vegas, Nevada, USA",1,630.0
56ec58954158966a,UFC Fight Night: Cannonier vs. Strickland,2022-12-17,"Las Vegas, Nevada, USA",1,631.0
2e2cdb6e9eb84bb9,UFC Fight Night: Strickland vs. Imavov,2023-01-14,"Las Vegas, Nevada, USA",1,632.0
5717efc6f271cd52,UFC 283: Teixeira vs. Hill,2023-01-21,"Rio de Janeiro, Rio de Janeiro, Brazil",1,633.0
d26394fc0e8e880a,UFC Fight Night: Lewis vs. Spivac,2023-02-04,"Las Vegas, Nevada, USA",1,634.0
01dd4cdc2446f665,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Western Australia, Australia",1,635.0
f21a3d68fb9df387,UFC Fight Night: Andrade vs. Blanchfield,2023-02-18,"Las Vegas, Nevada, USA",1,636.0
806975e1b4f47b27,UFC Fight Night: Muniz vs. Allen,2023-02-25,"Las Vegas, Nevada, USA",1,637.0
1ccff7f0cfdf85eb,UFC 285: Jones vs. Gane,2023-03-04,"Las Vegas, Nevada, USA",1,638.0
35080a7f406f9ab3,UFC Fight Night: Yan vs. Dvalishvili,2023-03-11,"Las Vegas, Nevada, USA",1,639.0
e4bb7e483c4ad318,UFC 286: Edwards vs. Usman 3,2023-03-18,"London, England, United Kingdom",1,640.0
aec273fcb765330d,UFC Fight Night: Vera vs. Sandhagen,2023-03-25,"San Antonio, Texas, USA",1,641.0
3dc3022232b79c7a,UFC 287: Pereira vs. Adesanya 2,2023-04-08,"Miami, Florida, USA",1,642.0
15b1b21cd743d652,UFC Fight Night: Holloway vs. Allen,2023-04-15,"Kansas City, Missouri, USA",1,643.0
6fb1ba67bef41b37,UFC Fight Night: Pavlovich vs. Blaydes,2023-04-22,"Las Vegas, Nevada, USA",1,644.0
51b1e2fd9872005b,UFC Fight Night: Song vs. Simon,2023-04-29,"Las Vegas, Nevada, USA",1,645.0
