id,name,nickname,height_inches,reach_inches,stance,date_of_birth
784285b7ae7dd85f,Shane Campbell,Shaolin,72.0,71.0,Orthodox,1987-01-21
78719f6663ad9160,Edivan Santos,Pe De Sapo,76.0,78.0,Orthodox,1992-05-03
787bb1f087ccff8a,Ciryl Gane,Bon Gamin,76.0,81.0,Orthodox,1990-04-12
78863e4a28204a6b,Justin Frazier,The Grizzly Bear,72.0,75.0,Southpaw,1989-06-15
78a68f1dade6aaf7,Fabio Cherant,Water Buffalo,73.0,74.0,Southpaw,1994-11-25
78bd6940d093fd33,Bill Cooper,,,,,1984-05-05
78d48d3874dacafd,Azunna Anyanwu,Zulu,73.0,,Orthodox,1981-08-05
78e501478a36a018,Khama Worthy,The Death Star,71.0,74.0,Orthodox,1986-10-15
78f485f851891d68,Journey Newson,,65.0,67.0,Orthodox,1989-03-07
791367e8c35cfb6a,Dustin Joynson,,78.0,78.0,Orthodox,1985-10-14
791c8437b341fba5,Joanderson Brito,Tubarao,68.0,72.0,Orthodox,1995-02-11
7929be8290289a47,Igor Vovchanchyn,Ice Cold,68.0,,Orthodox,1973-08-06
792be9a24df82ed6,Brandon Moreno,The Assassin Baby,67.0,70.0,Orthodox,1993-12-07
79325a3c1a5c3bf4,Andreas Michailidis,The Spartan,72.0,76.0,Orthodox,1988-07-18
7956f026e2672c47,Pete Sabala,,,,,
797ddccda75f169f,Ricky Palacios,El Gallero,66.0,,Orthodox,1987-07-05
79899ecf62020f6d,Joe Stevenson,Daddy,67.0,70.0,Orthodox,1982-06-15
798e48f9e7f6ba22,Carlos Hernandez,,68.0,67.0,Orthodox,1993-10-25
79a193111e3bc99b,Mark Cherico,The Pride of Bloomfield,67.0,69.0,Orthodox,1986-05-12
79ab17db3b40831a,Dave Courchaine,,68.0,,,
79cb2a690b9ba5e8,Zarrukh Adashev,The Lion,65.0,65.0,Southpaw,1992-07-29
79cbdf233e5e0496,Eric Schwartz,,,,,
79ded75550efc139,Shinya Aoki,Tobikan Judan,71.0,,Southpaw,1983-05-09
79e2cb1e813f881b,Sim Kai Xiong,Kobra,65.0,66.0,Orthodox,1997-09-06
79ff6545b0abc685,Kaitlin Young,,69.0,,Orthodox,1985-09-15
7a15f3694c5cbc02,John Alessio,The Natural,70.0,72.0,Orthodox,1979-07-05
7a359ef685a304a7,Amaury Bitetti,,69.0,,Orthodox,
7a39bbac8cc0fa70,Gasan Umalatov,Cobra,71.0,71.0,Orthodox,1982-09-11
7a47e068f8017019,Val Woodburn,The Animal,68.0,74.0,Orthodox,1993-08-10
7a5e8c94a86f9895,Chris Barnett,Beastboy,69.0,75.0,Orthodox,1986-06-14
7a613f78dd7ee8f8,Bernardo Magalhaes,Trekko,69.0,,Orthodox,1981-04-08
7a703c565ccaa18f,Jacare Souza,,73.0,72.0,Orthodox,1979-12-07
7a82635ffa9b59fe,Claudionor Fontinelle,,65.0,,Orthodox,
7a846fcbf182a7c8,Mohamed Ado,,71.0,76.0,Switch,2000-05-03
7a9ca95a92d7b64c,Andrews Nakahara,,73.0,,Orthodox,1983-03-12
7aa3d6964eff4877,Alex Caceres,Bruce Leeroy,70.0,73.0,Southpaw,1988-06-20
7aa88401f93ce836,Amar Suloev,,69.0,,Orthodox,1976-07-01
7aabd61419f747d1,Tommy Petersen,,,,,
7ab478c397cd68ef,Aliaskhab Khizriev,Black Wolf,69.0,74.0,Southpaw,1990-08-24
7abce81b72fbbd9b,Brian Lo-A-Njoe,,67.0,,Orthodox,
7abe471b61725980,Fabricio Camoes,Morango,70.0,71.0,Orthodox,1978-12-23
7abf7f8778472b7b,Aaron Tau,Tauzemup,64.0,66.0,Switch,1993-08-21
7acbb0972e75281a,Marvin Vettori,The Italian Dream,72.0,74.0,Southpaw,1993-09-20
7ada6ea792a34424,Jeremy Hamilton,Hawk,,,,1984-11-14
7af33fc4435017f1,Brady Hiestand,Bam Bam,68.0,71.0,Orthodox,1999-04-30
7b03d9df5910917d,Daniel McWilliams,The Animal,73.0,,,
7b143a54451263d9,Paul Sass,,72.0,73.0,Orthodox,1988-08-04
7b223a22a6c26868,Tito Jones,,68.0,,Southpaw,1981-07-31
7b310409440c9102,Zhang Lipeng,The Warrior,71.0,71.0,Southpaw,1990-03-10
7b3503352cd53abb,Westin Wilson,,73.0,73.0,Southpaw,1989-01-24
7b39035fae7268b8,Matt Van Buren,Gutter,77.0,,,1986-06-12
7b3c13fe33556a21,Francesco Mazzeo,,75.0,75.0,Orthodox,1997-09-23
7b433309b0fd12aa,Brad Katona,Superman,66.0,64.0,Orthodox,1991-12-19
7b461ccae8270207,Brett Tillis,,,,,
7b4ae3fd439a05b6,Angad Bisht,,67.0,67.0,Orthodox,1995-06-05
7b6ce3a9460565b5,Valeri Ignatov,,69.0,,Orthodox,
7b6e40a73b567072,Shonie Carter,Mr. International,70.0,,Southpaw,1972-05-03
7b9a85e5ff31ef47,Tom Erikson,The Big Cat,75.0,,Orthodox,
7b9aa973e5c04624,Eddie Ruiz,,67.0,,Orthodox,1967-06-10
7bc475b0fc2020ab,Luis Ramos,Beicao,68.0,,Orthodox,1981-01-18
7bc96507e4b38d3b,Cody Donovan,Donnybrook,75.0,74.0,Orthodox,1981-02-20
7bd94b60d7521e4a,John Albert,Prince,68.0,68.0,Orthodox,1986-10-13
7bde387d50829adf,Eduardo Garagorri,,69.0,70.0,Orthodox,1989-05-28
7be14eaed4c74856,Brian Kelleher,Boom,66.0,66.0,Switch,1986-08-19
7be328bb3c2ea22e,Yukiya Naito,,73.0,,Orthodox,
7be63795363029e8,Cody McKenzie,,72.0,72.0,Switch,1987-12-16
7be74a12d7352df2,Sara McMann,,66.0,66.0,Orthodox,1980-09-24
7c0847d3854a95f2,Sean Salmon,,70.0,,Southpaw,1977-09-11
7c35f869033901ae,Riki Fukuda,,72.0,73.0,Southpaw,1981-01-06
7c3c48cf54a2848e,Yuta Sasaki,Ulka,70.0,71.0,Southpaw,1989-10-07
7c4ec656d8fcb867,Brandon Visher,The Viper,66.0,68.0,Orthodox,1984-05-06
7c6e87729e824ef4,Ildemar Alcantara,Marajo,74.0,78.0,Orthodox,1982-11-18
7c7332319c14094c,Marlon Vera,Chito,68.0,70.0,Switch,1992-12-02
7c9c6a884be167fe,Jin Soo Son,,66.0,69.0,Orthodox,1993-04-01
7c9f96f9a6a5cd50,Brok Weaver,Chata Tuska,72.0,73.0,Southpaw,1991-12-05
7ca4c3f8aa8bacae,Paulo Santos,,,,,
7cbf7c78d3b34218,Drakkar Klose,,69.0,70.0,Orthodox,1988-03-09
7cdd3e5d3aa9cb39,Yan Cabral,,71.0,73.0,Orthodox,1983-05-13
7cec3c4a5e7b6d68,Daniel Frunza,,73.0,73.0,Orthodox,1994-04-13
7cf0944b88966118,David Douglas,Tarzan,71.0,,,1981-08-16
7cf20446453f852b,Milton Vieira,Miltinho,72.0,,Orthodox,1978-10-04
7d06092326c52528,Todd Lally,,67.0,,Orthodox,
7d09200f6a77b20e,Colin Fletcher,The Freakshow,74.0,,Orthodox,1983-01-08
7d0a1968b38ca439,Ramazan Temirov,Temurlan,64.0,63.0,Orthodox,1997-01-31
7d21de9c6d7c98b2,Rich Clementi,No Love,69.0,72.0,Southpaw,1976-03-31
7d3caf0f96f1b33d,Nick Thompson,The Goat,73.0,74.0,Orthodox,1981-06-23
7d420039bbfe7c1a,Aoriqileng,The Mongolian Murderer,67.0,69.0,Orthodox,1993-06-25
7d4d7583df7eebf9,Carlos Calderon,Chief,71.0,71.0,Southpaw,1996-02-10
7d5b12de1625984e,Scott Baker,,72.0,,,
7d6a3546c988cdc0,Gerric Hayes,,70.0,,,
7d6ceff6747f2de2,Jose Delgado,,71.0,73.0,Switch,1998-04-21
7d96bc577e5178b2,Gray Maynard,,69.0,70.0,Orthodox,1979-05-09
7da5839b223f3728,CJ Hamilton,The Autobot,67.0,68.0,Switch,1986-10-07
7dcf06c1967801c1,Adriano Martins,,70.0,72.0,Southpaw,1982-12-16
7dda2cf308f24a02,Virna Jandiroba,Carcara,63.0,64.0,Orthodox,1988-05-30
7debc13b36343605,Cristian Quinonez,Problema,68.0,70.0,Orthodox,1996-04-26
7df4d3c38792b083,Bill Duvall,,74.0,,Southpaw,
7dfb56f24fe5ddea,Bobby Nash,,72.0,74.0,Orthodox,1990-03-26
7e062824c175f975,Jose Landi-Jons,Pele,71.0,,Orthodox,1973-09-09
7e208569469c8bc8,Ruan Potts,Fangzz,74.0,75.0,Orthodox,1978-02-23
7e47047d0971d566,Daniel Sarafian,,69.0,73.0,Orthodox,1982-08-21
7e511f8d842a109d,Arjan Bhullar,,73.0,75.0,Orthodox,1986-05-13
7e654edcddd71550,Turrell Galloway,,63.0,,,
7e69a4b0961aa555,Brad Blackburn,Bad Brad,70.0,73.0,Orthodox,1977-05-25
7e7d81bf162a5ec1,Scott McAfee,,68.0,,Orthodox,1983-08-23
7e9b36a9847db116,Kevin Christian,,79.0,80.0,Orthodox,1995-01-21
7ea1f74cef32f906,Rashid Magomedov,Highlander,69.0,70.0,Orthodox,1984-11-29
7ea4a9f07df33a45,Francisco Rivera,Cisco,68.0,70.0,Orthodox,1981-10-08
7ea5d60d2e6a8ad0,Peter Petties,The Joker,71.0,72.0,Southpaw,1990-12-20
7eaa5e31c2dd86aa,Nick Klein,Blue Collar,73.0,77.0,Orthodox,1995-09-08
7ee0fd831c0fe7c3,Carlos Prates,The Nightmare,73.0,78.0,Switch,1993-08-17
7f0b4a75ef3039a3,Eddie Sanchez,The Manic Hispanic,74.0,74.0,Orthodox,1982-11-04
7f0f171414d0a287,Zelim Imadaev,,72.0,76.0,Orthodox,1995-01-25
7f1bf0c255ec8756,Azat Maksum,Qazaq,67.0,70.0,Southpaw,1995-02-02
7f6ed67d3ed3c036,Cody Durden,Custom Made,67.0,67.0,Southpaw,1991-03-29
7f6ef4e1227600bc,Wagner Prado,Caldeirao,72.0,74.0,Southpaw,1986-12-30
7f955f71fa2ce7ac,Alessio Sakara,Legionarius,72.0,72.0,Orthodox,1981-09-02
7f98d9d5a10fa25c,Jordan Goodwin,,,,,
7f9abc4db2d05764,Lorenzo Hood,Dream Killer,75.0,80.0,Southpaw,1989-03-02
7f9f528cb72a6ed1,Travis Wiuff,The Diesel,75.0,,Orthodox,1978-03-15
7facc9c45d792985,Kaan Ofli,Genghis,67.0,66.0,Orthodox,1993-06-19
7fb4234670271505,Chuck Grigsby,The Reverend,78.0,,Orthodox,
7ff97850e8c32bda,Glover Teixeira,,74.0,76.0,Orthodox,1979-10-28
803bebcfb6d6f506,Alex Gorgees,Hitman,74.0,74.0,Switch,1995-08-11
805ad1801eb26abb,Jaime Jara,El Cucui,73.0,,Southpaw,1969-08-02
806975e1b4f47b27,Tommy Lee,,67.0,,Orthodox,1977-01-20
80779d7441af1b52,Christian Morecraft,,78.0,81.0,Orthodox,1986-09-08
809bd1a871491508,Terrance McKinney,T. Wrecks,70.0,73.0,Switch,1994-09-15
80c0bed43da0e27b,David Baron,,66.0,,Switch,1973-02-15
80d8aed0ca9b00f3,Montana De La Rosa,,67.0,68.0,Orthodox,1995-02-14
80d918336163b80c,Tatsuya Kawajiri,Crusher,67.0,69.0,Orthodox,1978-05-08
80daefbed11ce998,Alejandro Perez,Turbo,66.0,67.0,Orthodox,1989-09-02
80dbeb1dd5b53e64,Nam Phan,,66.0,70.0,Orthodox,1983-03-13
80e6d71e14c1d356,Joe Slick,,72.0,,Orthodox,1977-10-17
80eacd4da0617c57,Joseph Benavidez,,64.0,65.0,Southpaw,1984-07-31
80fa8218c99f9c58,Amanda Nunes,The Lioness,68.0,69.0,Orthodox,1988-05-30
8112c9a23dccc759,JR Coughran,Bam Bam,66.0,,Orthodox,1994-05-17
8126e4dff0cdf69e,Micol Di Segni,,63.0,60.0,Orthodox,1987-12-29
813550bc53b15fb0,Yancy Medeiros,,70.0,75.0,Orthodox,1987-09-07
814e5233e2acf2ee,Charles Johnson,InnerG,69.0,70.0,Switch,1991-01-10
814ff3018127e8fc,Ricky Glenn,The Gladiator,72.0,70.0,Southpaw,1989-04-12
8163cd7de0342652,Erick Montano,Perry,72.0,73.0,Orthodox,1985-11-19
8164250600b7c91b,Cody Floyd,,,,,1988-07-18
8173f134396cb971,Cortavious Romious,,64.0,68.0,Southpaw,1994-01-06
817e0bdf08efce2e,Elvis Sinosic,The King of Rock n' Rumble,75.0,77.0,Orthodox,1971-02-13
81801f57bd0a7c41,Marcus Brimage,The Bama Beast,64.0,71.0,Southpaw,1985-04-06
81b57acd6975ac06,Dino Pezao,,,,Orthodox,
81b8b3fb019dc69d,Antonio Dos Santos,Junior Alpha,70.0,,Orthodox,1988-07-21
81ca2c245b19b3c5,Melton Bowen,The Punisher,72.0,,Orthodox,1969-07-16
81d9df19e255b8b6,Jarred Brooks,The Monkey God,63.0,62.0,Switch,1993-05-02
81ddc98fceb30086,Kyle Levinton,,,,,
81f38d1640c4e70d,Seichi Ikemoto,,71.0,,Orthodox,1975-08-24
8215e4fe24e8e81b,Daisuke Sugie,Amazon,66.0,,Orthodox,
821cd80aab70d5f9,Josh Shockman,The War Hammer,76.0,,Southpaw,1980-12-29
82529ce93cd9a2cf,Anton Turkalj,The Pleasure Man,76.0,78.0,Orthodox,1996-06-10
826475cc758e60e6,Rob Wilkinson,Razor,75.0,80.0,Orthodox,1992-02-22
8270c00fae24c922,Dileno Lopes,,65.0,,,1984-09-26
8299206ccebc44a7,Jose Santibanez,,,,,1980-01-18
82a5152216251682,Dan Ige,50K,67.0,71.0,Orthodox,1991-08-06
82b4e942781b1046,Raulian Paiva,,68.0,69.0,Orthodox,1995-10-17
82cbb809d5ee565c,Mara Romero Borella,,66.0,69.0,Orthodox,1986-06-03
82d4c957649faf9b,Miguel Baeza,Caramel Thunder,74.0,74.0,Orthodox,1992-08-23
82d6a9ae41aac3f7,Daniel Gracie,,74.0,,Orthodox,
82e7929bf6c2b689,Diego Sanchez,Nightmare,70.0,72.0,Southpaw,1981-12-31
82f5c81f4e3c3eb5,Mitsuhiro Ishida,The Endless Warrior,66.0,,Southpaw,1978-12-29
8300a47f6fd6fe4f,Rainn Guerrero,Purple Rainn,66.0,65.0,Orthodox,1992-05-13
830f60497fab345a,Jamie Pickett,The Night Wolf,74.0,80.0,Orthodox,1988-08-29
831b937811804dad,Min Soo Kim,,73.0,,Southpaw,1975-01-22
8336d7a85ce45481,Jason McLean,,65.0,,,
83455a9d17f57dae,Rafael Estevam,Macapa,68.0,69.0,Orthodox,1996-08-10
8349d55cdecd393a,Antonio Silva,Bigfoot,76.0,82.0,Orthodox,1979-09-14
8355922d564b152c,Nate Diaz,,72.0,76.0,Southpaw,1985-04-16
8377c5572cb356f3,Fabio Gurgel,,72.0,,Orthodox,
837d30395faca41e,Sheila Gaff,The German Tank,65.0,,Orthodox,1989-12-29
83825fad27ab3581,Joseph Gigliotti,Capo,71.0,,Orthodox,1993-08-13
83a477a7dba1ca58,Clay Harvison,Bushwacker,73.0,74.0,Orthodox,1980-09-25
83b00f7597e5ac83,Juan Adams,The Kraken,77.0,80.0,Orthodox,1992-01-16
83b743fedde154fb,Joe Son,,64.0,,Orthodox,1970-11-22
83c6c3e0f8bde8ee,Cory Walmsley,Hardcore,72.0,,Orthodox,
83d0de122f2f9664,Michael Patt,,72.0,,Orthodox,
83fd97284f4bb4a4,Efrain Escudero,Hecho En Mexico,69.0,71.0,Orthodox,1986-01-15
840d2c82ea68b9aa,Ben Nguyen,Ten,65.0,65.0,Switch,1988-08-03
841695e02c99a521,Mansur Abdul-Malik,,74.0,79.0,Orthodox,1997-10-07
84283233ec42be5f,Ralek Gracie,,74.0,,Orthodox,1985-10-04
843dd76c50cae0f6,Lina Kvokov,,69.0,,Orthodox,
84512339473dd300,Steven Koslow,Obi Won Shinobi The Pillow,67.0,69.0,Switch,1997-01-22
848809f3986b4977,Baru Harn,Seiryu,,,,
849c5d9979df5357,Mateusz Rebecki,,67.0,66.0,Southpaw,1992-11-03
849d15ed7e3a0e97,Jarrod Kwitty,,68.0,,,
84a067c46306a737,Sam Hoger,The Alaskan Assassin,74.0,,Orthodox,1980-06-28
84ac950d4c1722dd,Duane Ludwig,Bang,70.0,70.0,Orthodox,1978-08-04
84b3e7d38f2d2ec5,Neil Magny,The Haitian Sensation,75.0,80.0,Orthodox,1987-08-03
84c43f0d25f15b0b,Kim Couture,Sugar Free,68.0,,Orthodox,1975-12-18
84f727cf0166d6f2,Jose Johnson,Zhakwarius,72.0,71.0,Orthodox,1995-05-20
84ff027394f7e470,Gregor Gillespie,The Gift,67.0,71.0,Orthodox,1986-11-13
850266b3dc4e506e,Daniel Marcos,Soncora,67.0,69.0,Orthodox,1993-03-07
85073dbd1be65ed9,Greg Hardy,Prince of War,77.0,80.0,Orthodox,1988-07-28
852454c572675334,James Wilks,Lightning,73.0,75.0,Orthodox,1978-05-04
85248da6e9e2f7e7,Jamie Yager,The Chosyn 1,73.0,,Orthodox,1983-11-29
853eb0dd5c0e2149,Kai Kara-France,Don't Blink,64.0,69.0,Orthodox,1993-03-26
85497ffd934ecf7e,Jacobe Smith,Cobe,70.0,72.0,Southpaw,1996-01-17
8567466ae167216b,Thomas Diagne,,73.0,,,1983-09-03
856c4d2668a875f9,Cyrillo Padilha,,71.0,,,1978-01-23
856ec65948b7d234,Ryan McGivern,,72.0,,Orthodox,1980-01-17
85980f5da429c0a6,Shane del Rosario,,76.0,,Southpaw,1983-09-23
85d0fafb8b75d634,Juan Manuel Puig,Fenix,69.0,,Orthodox,1989-04-23
85d905f7c4f5a1af,Murilo Bustamante,,74.0,,Orthodox,1966-07-30
85df85a4e276c90e,Terrell Brown,,,,,1983-04-13
85e26e2468b4e82f,Hayato Sakurai,Mach,67.0,,Orthodox,1975-08-24
85ff1b9471d35238,Dmitry Sosnovskiy,Wicked Machine,75.0,77.0,Orthodox,1989-07-06
86061eaba822bfea,John Teixeira,Macapa,67.0,,Orthodox,1986-11-18
8614b7134913f5d5,Jarjis Danho,Man Mountain,75.0,74.0,Orthodox,1983-10-15
86248c84834238e7,Joe Lowry,,71.0,73.0,Orthodox,1989-12-12
862b0b3375aa4b6e,Zarah Fairn,Infinite,68.0,72.0,Orthodox,1983-12-10
863d06a7ef8bc98c,James Lee,,71.0,,Southpaw,1973-09-22
865aa315ea62c511,Alexander Otsuka,The Diet Butcher,73.0,,Orthodox,1971-07-17
8667caa0451d245b,Kennedy Nzechukwu,African Savage,77.0,83.0,Southpaw,1992-06-13
866fd7b1a6c90e7f,Dusko Todorovic,Thunder,73.0,74.0,Orthodox,1994-05-19
8677e67a75d65b8e,Baergeng Jieleyisi,,69.0,70.0,Orthodox,1995-11-24
868a78f2e810a837,Albert Rios,,68.0,,,
86ad0ae839331bd7,Willie Parks,Slick,70.0,,,1983-11-04
86b30a86664cb6e4,Isaiah Hill,,70.0,,,
86b9b51a81e9c339,Anthony Leone,,66.0,,Orthodox,1987-05-27
86bace9e4ad85542,Xiao Long,,68.0,70.0,Orthodox,1998-04-13
86d9dbe1bfcbade7,Julia Avila,Raging Panda,67.0,68.0,Orthodox,1988-05-11
86dfed7cc24a9fa7,Matt Serra,The Terra,66.0,68.0,Orthodox,1974-06-02
86e388ed20761ad9,Joachim Hansen,Hellboy,67.0,,Southpaw,1979-05-26
86f582852a5b240a,Mac Danzig,,68.0,70.0,Orthodox,1980-01-02
871ce0b4a01922b6,Sidney Outlaw,,68.0,74.0,Orthodox,1992-04-11
872b018076f831b0,Rick Roufus,,72.0,,Southpaw,
873626e5547b5235,Kyle Prepolec,,70.0,70.0,Southpaw,1989-08-30
8738eacd62e82a32,Matt Andersen,,74.0,,Southpaw,1971-05-29
8753e125f4499816,Blas Avena,The Disciple,72.0,74.0,Orthodox,1983-06-30
8765559b6a29a421,Gaetano Pirrello,El Tigre,67.0,65.0,Orthodox,1992-04-29
876f478f796495f7,Josh Quinlan,Bushido,72.0,72.0,Orthodox,1993-02-06
8788beb528894f33,Donnie Chappell,,71.0,,Southpaw,
87911d22a79d3203,Taneisha Tennant,Triple Threat,67.0,70.0,Orthodox,1989-06-15
879b8df81523d91b,Nick Penner,The Quiet Assassin,76.0,,Southpaw,1980-03-26
879f6cae48d25baa,Justin Lawrence,The American Kidd,68.0,67.0,Orthodox,1990-05-15
87a1dc546b1c5caf,Makwan Amirkhani,Mr. Finland,70.0,72.0,Southpaw,1988-11-08
87aa9fb63d6b51a1,Zabit Magomedsharipov,,73.0,73.0,Orthodox,1991-03-01
87b7df65c30008c4,Tony Sylvester,,73.0,,Southpaw,1978-01-27
87c0b1c696ddfb43,Jonathan Pearce,JSP,72.0,71.0,Switch,1992-05-01
87e2468b986ebb79,Cameron VanCamp,Jumpman,74.0,74.0,Switch,1993-04-27
87f0b37f153cf497,Michael Byrnes,,71.0,,,1990-07-17
87f19d19f4cb73f8,Bibulatov Magomed,Chaborz,65.0,65.0,Orthodox,1988-08-22
87f3bbf52e6c9dc9,Daniel Spohn,Dragon,76.0,79.0,Southpaw,1984-10-12
87f8699fdcc2c404,Alice Ardelean,,63.0,62.0,Orthodox,1992-04-19
881bf86d4cba8578,Nassourdine Imavov,The Sniper,75.0,75.0,Orthodox,1995-03-01
882b3f5a0774d575,Thanh Le,,69.0,74.0,Orthodox,1985-08-28
882d62561063a927,Jamie Moyle,,61.0,65.0,Orthodox,1989-03-17
883922e5cd6d8473,Jameel Massouh,,70.0,72.0,Orthodox,1984-09-12
88432fe79d5091d9,Lee Higgins,,,,,1980-07-14
8851bb0418d27d28,Poppies Martinez,The Tachi Kid,69.0,,,1983-08-19
885adaff8fe15cf7,Austin Tweedy,,69.0,,Orthodox,1990-09-25
885e7f70dcac0007,Del Hawkins,The Filipino Delight,65.0,,Orthodox,
886264a0c9f4ea5e,Andre Muniz,Sergipano,73.0,78.0,Southpaw,1990-02-17
8866c6f509c19089,Ryan Hall,The Wizard,70.0,70.0,Southpaw,1985-02-22
887961364be5ceb3,King Green,,70.0,71.0,Orthodox,1986-09-09
887e09328cd63df1,Chibwikem Onyenegecha,,75.0,,Orthodox,1994-04-18
88a9bc81271ccd89,Vinny Magalhaes,Pezao,75.0,75.0,Orthodox,1984-07-02
88b250ba222c3a98,Kim In Seok,,66.0,,Orthodox,
88be62d6c1e6dadb,Jose Ochoa,Kalzifer,67.0,67.0,Southpaw,2000-12-31
88c8f47241d90040,John Halverson,The Hurricane,69.0,,Southpaw,1972-09-08
88cd34d836b4ebcd,Teruto Ishihara,Yashabo,67.0,69.0,Southpaw,1991-07-23
88d7b6d8230e1f3f,Saparbeg Safarov,,73.0,78.0,Orthodox,1986-10-14
88e53ec16b801740,Torrance Taylor,,67.0,,,
88ffe9745e218dd8,Brett Cooper,,72.0,,Orthodox,1987-07-02
893d51aaf024eddd,Jimy Hettes,The Kid,69.0,71.0,Southpaw,1987-06-09
8944a0f9b2f0ce6d,Alex Crispin,,,,,
896c322f56b8be5a,George Sotiropoulos,,70.0,71.0,Orthodox,1977-07-09
898337ef520fe4d3,Bryan Baker,The Beast,75.0,,Orthodox,1985-10-13
89839250eb25c9c1,Caio Machado,Bigfoot,76.0,78.0,Southpaw,1994-07-20
8997ee20b6a43d76,Ren Ozaki,,67.0,68.0,Orthodox,2001-12-15
899923ff6ab13917,Bevon Lewis,,75.0,79.0,Orthodox,1991-05-05
899eaba48fa864a6,Gina Carano,Conviction,68.0,,Orthodox,1982-04-16
89a407032911e27e,Brendan Schaub,Big Brown,76.0,78.0,Orthodox,1983-03-18
89b8d1bf1ff09d1d,Tim Credeur,,75.0,75.0,Orthodox,1977-07-09
89ea01f5a7ada40c,Adam Schindler,,68.0,,,1983-05-19
8a028648f3f0761d,Fabio Mello,,65.0,,Southpaw,
8a0a35e7c74bebcc,Ashe Bowman,The Archer,69.0,,,1976-11-17
8a0be41c0380188d,Charlie Valencia,,63.0,64.0,Orthodox,1974-10-31
8a1b4330c7957961,Zelg Galesic,Benkei,74.0,,Orthodox,1979-02-16
8a1f3b5c526cd6e6,Daniel Rodriguez,D-Rod,73.0,74.0,Southpaw,1986-12-31
8a22c6b4d29880a3,Chris Birchler,The Big Buck,75.0,,Switch,1987-06-05
8a304bfd6bf04a57,Demetrious Johnson,Mighty Mouse,63.0,66.0,Orthodox,1986-08-13
8a56ea383fd26e52,Galore Bofando,,71.0,72.0,Switch,1982-05-22
8a59d346dc976a10,Thiago Tavares,,67.0,70.0,Orthodox,1984-11-08
8a64b3f87ad29d1e,Dominic Clark,,70.0,,,1985-08-01
8a65fd9ba31fd3f7,Zhang Mingyang,Mountain Tiger,74.0,75.0,Orthodox,1998-08-16
8a70ceb3edbe757b,Andrew Craig,Highlight,73.0,76.0,Orthodox,1986-01-15
8a8a84b743ae7699,Dennis Hallman,Superman,69.0,72.0,Orthodox,1975-12-02
8a9c6c4301f6d088,Danny Martinez,The Gremlin,66.0,67.0,Orthodox,1985-06-14
8aabef76351401d0,Theo Rlayang,Jungle King,67.0,65.0,Orthodox,1994-08-10
8abac218746e04ca,Takashi Sato,Ten,70.0,73.0,Southpaw,1990-06-09
8abf70f79e9e27c2,Tor Troeng,The Hammer,74.0,,Orthodox,1983-01-25
8ad022dd81224f61,Seth Kleinbeck,Mass Destruction,74.0,,,1973-07-25
8adcbd525fab8d9b,Elizeu Zaleski dos Santos,Capoeira,71.0,73.0,Orthodox,1986-12-11
8b1ed83b02303075,Taylor Lapilus,Double Impact,66.0,73.0,Southpaw,1992-04-08
8b260672a21d1fd6,John Cofer,The Potter,69.0,,Southpaw,1984-04-29
8b5f9ea38184ded3,Nicholas Musoke,Nico,72.0,75.0,Orthodox,1986-04-05
8b69839f3555a67b,Martin Kampmann,The Hitman,72.0,72.0,Orthodox,1982-04-17
8b6e5dc2ba1edbe7,Sam Patterson,,75.0,78.0,Orthodox,1996-04-30
8ba8e8d7eafa7267,Anton Berzin,The Body Snatcher,74.0,,Orthodox,1989-09-29
8bb6f4479685bbcc,Vaughan Lee,,66.0,66.0,Orthodox,1982-10-15
8bbc0cfc01bc1ba1,Leonardo Mafra,Macarrao,70.0,70.0,Orthodox,1989-04-25
8bd4200561c77a62,Ketlen Souza,Esquentadinha,63.0,63.0,Orthodox,1994-08-18
8bdac25ce0bb874d,Ronda Rousey,Rowdy,67.0,66.0,Orthodox,1987-02-01
8be158ca1e5ea6a0,Dwight Grant,The Body Snatcher,73.0,76.0,Switch,1984-09-14
8c020156779f7888,Melinda Fabian,,66.0,66.0,Orthodox,1987-06-25
8c0580d4fff106c1,Kelvin Gastelum,,69.0,71.0,Southpaw,1991-10-24
8c169fbe1ac33637,Loik Radzhabov,The Tajik Tank,71.0,69.0,Orthodox,1990-09-17
8c1ca54b5089d199,Maheshate,,72.0,71.0,Orthodox,1999-12-01
8c39367b53eadf8a,Jesse Strader,Sui Generis,67.0,70.0,Orthodox,1991-05-29
8c3f3c43c8ceb778,Justin Levens,The Executioner,71.0,,Orthodox,1980-04-18
8c57c7b8c3bab0eb,Nicolae Negumereanu,,72.0,78.0,Orthodox,1994-09-04
8c822811eedc11ad,Anton Zafir,The Professor,71.0,,Orthodox,1987-05-10
8c8c92a12621d7e0,Chris Cope,C-Murder,72.0,72.0,Orthodox,1983-03-05
8c90c1563972e44d,Ed Ratcliff,9mm,70.0,71.0,Orthodox,1983-03-05
8caca5857ce0e30b,David Lee,,70.0,,Orthodox,
8cad40a75e5c97f5,Eddie Gordon,Truck,72.0,76.0,Orthodox,1983-07-22
8cb76103cd8a1562,Nick Pace,,67.0,68.0,Orthodox,1987-04-17
8cb78f3a6c2a08f7,Leah Letson,Nidas,67.0,71.0,Southpaw,1992-08-21
8ce87f7e3a9baed2,Tiago dos Santos e Silva,Trator,69.0,70.0,Orthodox,1987-04-12
