id,name,promotion,date,country,is_ufc_event,event_order
91850,SJF - Sao Joaquim Fight,Sao Joaquim Fight,2012-10-27,BR,0,
75302,FW - Fightland Gala IV,Fightland Witten,2012-10-27,DE,0,
209666,WG Combate 1 - Guerreirinho vs. Tico,WG Combate,2012-10-27,BR,0,
95942,Oplot Challenge 8: Cup Of Ukraine 2012 (Stage 4),Oplot Challenge,2012-10-27,UA,0,
79184,Night of Champions - Paczkow,Zabkowice Slaskie Sports Center,2012-10-27,PL,0,
79664,MFC 5 - Halloween Horror,Malaysian Fighting Championship,2012-10-27,MY,0,
138170,MMACC - MMA Corona Cup,MMA Corona Cup,2012-10-27,RU,0,
79388,SHC - Strikers House Cup 20,Strikers House Cup,2012-10-27,BR,0,
79526,FCC - Full Contact Championship 7,Full Contact Championship,2012-10-27,IN,0,
79424,NG Promotions - Czestochowa vs the World,Najman Glowacki Promotions,2012-10-27,PL,0,
79430,WFC - Wenglorz Fight Cup,Wenglorz Fight Cup,2012-10-27,PL,0,
261236,F-1 - World Max 2012,F-1,2012-10-27,FR,0,
110162,Warrior Argentina - Warrior 3,Warrior (Argentina),2012-10-27,AR,0,
177242,Oplot MMA: Road To Oplot 2012,Oplot Challenge,2012-10-27,UA,0,
79076,Fitness Feuerbach - House Gala Part 2,Real Cage Fight,2012-10-27,DE,0,
110882,ABMMAC - Alliance Budapest MMA Championship,The MMA Alliance,2012-10-27,HU,0,
83150,Island Rumble 6 - Enter the Colosseum,Island Rumble,2012-10-27,,0,
79118,Gladiator Challenge - Heat Returns,G. Challenge,2012-10-28,US,0,
86708,Gladiator - Gladiator 47,Gladiator FC,2012-10-28,JP,0,
79970,LFC 4 - Lockdown Fighting Championships,Lockdown Fighting Championships,2012-10-28,UK,0,
93458,XFA - Xtreme Fighting Alliance,Xtreme Fighting Alliance (Brazil),2012-10-28,BR,0,
86576,BOK - Battle of the Kempen 2,Battle of the Kempen,2012-10-28,NL,0,
79292,Power FC - Power Fight Championship,Power Fight Championship,2012-10-28,BR,0,
220406,NNB - Ring of Honor 4,Nitrianska Noc Bojovnikov,2012-10-28,SK,0,
79856,Draka MMA: Amateur Championship 2012,Draka,2012-10-28,RU,0,
82988,Prize Fight Promotions - Mid South MMA Championships 9,Prize Fight Promotions,2012-10-31,US,0,
80234,LCF - Legionnaire Championship Fighting,Legionnaire Championship Fighting,2012-10-31,MY,0,
77258,BKF 2 - Brazilian King Fighter 2,Brazilian King Fighter,2012-11-01,BR,0,
79484,GF - Gladiador Fight 5,Gladiador Fight (Bahia),2012-11-01,BR,0,
72764,ADW - Abu Dhabi Warriors,UAE Warriors,2012-11-02,AE,0,
74360,RFA 4 - Griffin vs. Escudero,Resurrection Fight Alliance,2012-11-02,US,0,
61568,Fight Time 12 - Warriors Collide,Fight Time Promotions,2012-11-02,US,0,
79922,Xtreme Caged Combat - Backlash,Xtreme Caged Combat,2012-11-02,US,0,
70934,SFL 7 - Super Fight League 7,Super Fight League,2012-11-02,IN,0,
74102,BFC - Bellator Fighting Championships 79,BellatorFC,2012-11-02,CA,0,
79100,AFC 12 - Domination,Aggression Fighting Championship,2012-11-02,CA,0,
80018,NFC - Native Fighting Championship 15,Native Fighting Championship,2012-11-02,US,0,
79238,Fight To Win - Monsters Brawl,Fight To Win,2012-11-02,US,0,
95948,OP - Oplot Challenge 9,Oplot Challenge,2012-11-02,UA,0,
79610,ROTR - Rage on the River,Rage on the River (Oklahoma),2012-11-02,US,0,
91166,GAKO - Gladiadores al KO 6,Gladiadores al KO,2012-11-02,CR,0,
86636,MAF - Meriti Anfo Fight 3,Meriti Anfo Fight,2012-11-02,BR,0,
79106,AFC 13 - Natural Selection,Aggression Fighting Championship,2012-11-03,CA,0,
74606,WSOF 1: Arlovski vs. Cole,World Series of Fighting,2012-11-03,US,0,
79802,Fight Nights - Battle of Moscow 8,Fight Nights Global,2012-11-03,RU,0,
78554,RUFF 6 - Ranik Ultimate Fighting Federation 6,Ranik Ultimate Fighting Federation,2012-11-03,CN,0,
79550,ROTR - Rumble on the Ridge 26,Rumble on the Ridge,2012-11-03,US,0,
79592,CG - Cage Championships 40,Cage Championships,2012-11-03,US,0,
112154,SAH 14 - Strength And Honour 14,Strength and Honour,2012-11-03,UK,0,
79508,Elite 1 - Payback,Elite #1 Fighting,2012-11-03,CA,0,
79730,BCMMA - British Challenge MMA 2,British Challenge MMA,2012-11-03,UK,0,
84116,BCP - Cage Wars 13,Busch Cree Promotions,2012-11-03,US,0,
75554,Cage 19 - Vantaa,Cage MMA Finland,2012-11-03,FI,0,
122750,KP - Kingdom Promotions 4,Kingdom Promotions,2012-11-03,US,0,
150236,IMMAC - International MMA Championship 1,International MMA Championship (Paraguay),2012-11-03,PY,0,
79556,SFC 7 - Staydown Fighting Championship,Staydown Fighting Championship,2012-11-03,UK,0,
146288,Glory 3 - Rome,Ultimate Glory,2012-11-03,IT,0,
79682,WUFC - Memorial 8,World Ultimate Full Contact,2012-11-03,CH,0,
81002,EAC - Elite Amazon Combat,Elite Amazon Combat,2012-11-03,BR,0,
79748,W2F - Will2Fight 7,Will2Fight,2012-11-03,PT,0,
86054,OG2F  - One Gate 2 Far,One Gate 2 Far,2012-11-03,NL,0,
95954,OC - Oplot Challenge 10,Oplot Challenge,2012-11-03,UA,0,
113846,AMMA - Aotearoa Mma Expo,Autorea MMA,2012-11-03,NZ,0,
80810,Shooto Switzerland - MMA Finals 2012,Shooto Euro,2012-11-03,CH,0,
201272,HC - Hammerland Cage,Hammerland Cage,2012-11-03,ES,0,
238676,Elite 3000 - Gladiator FC,Elite 3000,2012-11-03,BE,0,
79112,AON 4 - Best of the Best,All or Nothing (England),2012-11-03,UK,0,
79754,Cage Fighters - Challengers Norte 1,Cage Fighters,2012-11-04,PT,0,
252890,RCF 2 - Oviedo vs. Peña,Rio Cuarto Fight,2012-11-04,AR,0,
82820,Eiko - Eiko 3,Eiko,2012-11-04,UK,0,
169466,IFFC - International Free Fight Championship 2012,International Free Fight Championship,2012-11-04,GE,0,
79760,Valor Fight  - C Series 2,Valor Fight (Australia),2012-11-04,AU,0,
79568,La Onda - Fight Night 4,La Onda,2012-11-04,DE,0,
80108,LPM - Ludvig Pavlovic Memorial 17,Memorijal Ludviga Lutka Pavlovica,2012-11-04,BA,0,
79742,FTF - The Next Level,Fight To Fight (Germany),2012-11-04,DE,0,
219734,X1 Boxing - X1 Boxing 2012,X1 Boxing,2012-11-04,IT,0,
274307,Tajikistan MMA Federation - Pro Open International,Tajikistan MMA Federation,2012-11-04,TJ,0,
183074,IMAT - 5th International Martial Arts Festival,International Martial Arts Tournament,2012-11-06,RU,0,
81350,AK Entertainment - AK Tuesday Night Fights,AK Entertainment,2012-11-06,US,0,
76502,BFC - Bellator Fighting Championships 80,BellatorFC,2012-11-09,US,0,
79964,Wreck MMA - Last Stand,Wreck MMA,2012-11-09,CA,0,
81020,WH - Igor Vovchanchyn Cup 2,Warriors Honor,2012-11-09,UA,0,
79958,BFL 19 - Battlefield Fight League,Battlefield Fight League,2012-11-09,CA,0,
78608,WOCS - Watch Out Combat Show 22,Watch Out,2012-11-09,BR,0,
79988,Battle in the Cage - Young Blood,Battle in the Cage,2012-11-09,PL,0,
92486,GCF - Gladiators 3,Gladiators Cage Fighting (Australia),2012-11-09,AU,0,
78938,SFL 8 - Super Fight League 8,Super Fight League,2012-11-09,IN,0,
79226,SCL - Gladiators,Sparta Sports and Entertainment (formerly Sparta Combat League),2012-11-09,US,0,
88616,GFC 8 - Garanhuns Fighting Championship 8,Garanhuns Fight,2012-11-09,BR,0,
120722,WNXFA - Warrior Nation XFA 5,Warrior Nation Xtreme Fighters Alliance,2012-11-09,US,0,
95960,OC - Oplot Challenge 11,Oplot Challenge,2012-11-09,UA,0,
82418,WTF - World Tactical Fighting 1,World Tactical Fighting,2012-11-09,US,0,
94412,Combined Combat Inc. - Rising Stars,Combined Combat Inc.,2012-11-09,NZ,0,
80864,UB - Ultimate Bushido 2,Ultimate Bushido,2012-11-09,FR,0,
80396,Raging Warrior Cage Combat - Beatdown in Billtown,Raging Warrior Promotions,2012-11-09,US,0,
96482,TFP - Talentos Fight Para 2,Talentos Fight Para,2012-11-09,BR,0,
113096,OS - 4th Asia WOF Championship,O-Sport,2012-11-09,IN,0,
71312,UFC on Fuel TV 6 - Franklin vs. Le,UFC,2012-11-10,MO,1,219
74264,Pancrase Progress Tour 12,Pancrase,2012-11-10,JP,0,
121838,RWE - Just Scrap 3,Rumble World Entertainment,2012-11-10,US,0,
79322,R2F - Casino Fight Night 3,Ready2Fight,2012-11-10,DE,0,
83114,CSMMA - Ultimate Conflict 3,Colosseum Sports MMA,2012-11-10,UK,0,
78404,HFC - Hard Fight Championship,Hard Fight Championship (Mato Grosso),2012-11-10,BR,0,
80132,Max Sport - 13.1,MaxSport,2012-11-10,BR,0,
76730,HFC 13 - Hoosier Fight Club 13,Hoosier Fight Club,2012-11-10,US,0,
95966,Oplot Challenge 12: Ukrainian Police vs Czech Police,Oplot Challenge,2012-11-10,UA,0,
80024,100% Fight - Contenders 16,Les Contenders,2012-11-10,FR,0,
90710,Almogavers - The Chance 4,Almgavers,2012-11-10,ES,0,
79982,FHMMA - Fight Hard MMA,Fight Hard MMA,2012-11-10,US,0,
81512,BC - Beltrao Combat 2,Beltrao Combat,2012-11-10,BR,0,
120284,UFF 14 - Conflict at the Cotillion 3,United Fighting Federation,2012-11-10,US,0,
92174,Infinity MMA - Infinity 2,Infinity,2012-11-10,PY,0,
77624,The Zone FC 11 - Survival,The Zone FC,2012-11-10,SE,0,
150139628,Fight Club OC: Fight For Life,Fight Club OC,2012-11-10,US,0,
80216,Driller Promotions / SEG - Lockout,Ignite Fights (Driller Promotions),2012-11-10,US,0,
80042,CF - Campinas Fight 4,Campinas Fight,2012-11-10,BR,0,
103316,3FC 14 - Showdown,3FC Fighting Championship,2012-11-10,US,0,
80462,Ring of Fire 5 - Climerio vs. Indio,Ring of Fire (Brazil),2012-11-10,BR,0,
80030,Varese in the Cage - Minonzio vs. Leoni 2,Varese in the Cage,2012-11-10,IT,0,
84950,S2N - Freedom Fights,Second2None Cage Fights,2012-11-10,US,0,
89606,Storm FC - Storm Fighting Championship,Storm MMA Fighting Championship,2012-11-10,IT,0,
132998,CFC - Cage Fighters Championship,Cage Fighters,2012-11-10,UK,0,
94682,FFL - Fight for Life,Fight for Life,2012-11-10,US,0,
127052,Instinto Animal - La Noche de los Valientes,Instinto Animal,2012-11-10,AR,0,
89924,Vorus MMA - VIP Fight 1,Vorus MMA,2012-11-10,BR,0,
88868,Mega Fight - Palhoca,Mega Fight Palhoca,2012-11-10,BR,0,
80546,G1 - Open Fight 15,G1 Open Fight,2012-11-10,BR,0,
80696,Cage Titans 12 - Glory,Cage Titans FC,2012-11-10,US,0,
79124,Hammerhead MMA - Fight Night 10: Warzone,Hammerhead MMA,2012-11-10,NZ,0,
74744,TKMMA 1 - Gods of the Arena,Total Knockout MMA,2012-11-10,UK,0,
76742,NAAFS - Caged Fury 20,NAAFS,2012-11-10,US,0,
80402,CDMMA - Complete Devastation 7,Complete Devastation MMA,2012-11-10,US,0,
81218,AC - Arena Combat 7,Arena Combate (Rio Grande do Sul),2012-11-10,BR,0,
80498,Revolucao MMA - Classificatoria,Revolucao MMA,2012-11-10,BR,0,
93494,PMF - Pro Mix Fight 5,Pro Mix Fight,2012-11-10,BR,0,
85634,TMT MMA - Too Much Talent: Fight Night 2,Too Much Talent,2012-11-10,UK,0,
307355,Combate Extremo - Loco vs. Azteca,Combate Extremo (Mexico),2012-11-10,MX,0,
80222,RITC - Rage in the Cage,Rage in the Cage OKC,2012-11-10,US,0,
80408,Bushido Lithuania - Heros Lithuania 2012,Bushido Lithuania,2012-11-10,LT,0,
80882,SF - Social Fight,Social Fight,2012-11-10,DE,0,
106952,First Fighting Championship - FFC 1,First Fighting Championship,2012-11-10,UK,0,
60944,KOTC - Final Countdown,KOTC,2012-11-10,US,0,
79712,MF - Mota Fight 10,Mota Fight,2012-11-10,BR,0,
89678,EFC - Escada Fighting Championship,Escada Fighting Championship,2012-11-10,BR,0,
80444,Octagon Fighting Championship - Ijui Challenger 2,Octagon Fighting Championship,2012-11-10,BR,0,
227006,PFN - Power Fight Night 4,Power Fight Night,2012-11-10,,0,
134636,M-1 Belarus 23 - Belarus Fighting Championship,M-1 Mix-FC,2012-11-10,BY,0,
79700,SC - Samurai Combate,Samurai Combate,2012-11-10,BR,0,
79544,Freon - Gigant Fights,Freon,2012-11-10,LV,0,
80300,ACC - Arena Cabaret Combat,Arena Cabaret Combat,2012-11-10,BR,0,
150117971,Uruguaiana Fight Night,,2012-11-10,BR,0,
96128,EC MMA - Extreme Combat 3,Extreme Combat Marataizes,2012-11-10,BR,0,
80036,DFN - Dynamite Fight Night,Dynamite Fight Night,2012-11-10,PT,0,
80456,SOS - Sons of Steel,10-4 Thunder,2012-11-10,US,0,
108608,Xtreme Fitness - MMA Fight Night,Xtreme Fitness,2012-11-10,ES,0,
173258,Arhat FC - Arhat Fight Night,Arhat Fighting Championship,2012-11-10,UA,0,
68282,Shooto - 12th Round,Shooto,2012-11-11,JP,0,
89306,SFC - Supremacy Fight Challenge 8,Supremacy Fight Challenge,2012-11-11,UK,0,
92594,DH - Dragon House 12,Dragon House MMA,2012-11-11,US,0,
78650,DEEP Toyama Impact 2012,DEEP,2012-11-11,JP,0,
79166,KOC - Kings of Combat,Kings of Combat,2012-11-11,BR,0,
264572,Geeraets Gym Muay Thai - Judgement Day Part IV,Geeraets Gym Muay Thai,2012-11-11,NL,0,
107432,LA Gym Japan - Samurai Soul: Abare Matsuri 6,LA Gym Japan,2012-11-11,JP,0,
81014,GFT 3 - Gliwice Fighting Tournament,Gliwice Fighting Tournament,2012-11-11,PL,0,
192260,Tajikistan Combat Sambo & Mix Fight League - Battle of Champions,Tajikistan League of Combat Sambo,2012-11-13,TJ,0,
81614,AK Entertainment - AK Tuesday Night Fights,AK Entertainment,2012-11-13,US,0,
79604,CEF - Coliseu Extreme Fight 5,Coliseu Extreme Fight,2012-11-14,BR,0,
78908,WFC - Warriors Fighting Championship 1,Warriors Fighting Championship (Taubate),2012-11-14,BR,0,
76094,M-1 Challenge 35 - Emelianenko vs. Monson,M-1 Mix-FC,2012-11-15,RU,0,
78314,TPF 15 - Collision Course,Tachi Palace Fights,2012-11-15,US,0,
78956,JF - Jungle Fight 45,Jungle Fight,2012-11-15,BR,0,
84626,RFN - Ring Fight Brno,Ring Fight Brno,2012-11-15,CZ,0,
85346,FLP - Fight Lab 29,Fight Lab Promotions,2012-11-15,US,0,
74774,BFC - Bellator Fighting Championships 81,BellatorFC,2012-11-16,US,0,
80666,RITC - Rage in the Cage 164,Rage in the Cage,2012-11-16,US,0,
84230,Disorderly Conduct 13 - Legacy,Disorderly Conduct,2012-11-16,US,0,
80852,Showdown Fights 9 - Buchholz vs. Castillo,ThrowdownETC,2012-11-16,US,0,
76262,K-Oz Entertainment - Bragging Rights 4,K-Oz Entertainment,2012-11-16,AU,0,
65000,LFC 15 - Legacy Fighting Championship 15,Legacy Promotions,2012-11-16,US,0,
187430,GUFF - Determination,Georgian Universal Fighting Federation,2012-11-16,US,0,
81038,BB - Biggers Better,Biggers Better,2012-11-16,PL,0,
82742,Dubai FC 3: Fight Night 2,Dubai Fight Championship,2012-11-16,AE,0,
98498,Bullock Enterprises - City of Fights,Bullock Enterprises,2012-11-16,US,0,
80594,KOTC - Stand and Deliver,KOTC (Canada),2012-11-16,CA,0,
80072,XFL - Xtreme Fight Night 10,ExtremeFL,2012-11-16,US,0,
84596,MAXX FC 18,Maximo Fighting Championship,2012-11-16,US,0,
81008,KWFN - Kazimierza Wielka Fight Night 2,Kazimierza Wielka Fight Night,2012-11-16,PL,0,
80978,Simons Promotions - Caged Power 3,Simons Promotions,2012-11-16,US,0,
80138,ROTK - Rumble of the Kings 7,Rumble of the Kings,2012-11-16,SE,0,
79460,SFL 9 - Super Fight League 9,Super Fight League,2012-11-16,IN,0,
80588,RITR 17 - Rage Fighting Series,Rage in the Ring,2012-11-16,CA,0,
64142,UFC 154 - St. Pierre vs. Condit,UFC,2012-11-17,CA,1,220
69914,Fusion Fighting Championship - Resolution,Fusion Fighting Championship,2012-11-17,UK,0,
120446,UCC - Undisputed Combat Challenge 6,Undisputed Combat Challenge,2012-11-17,US,0,
80636,TTP - Tommy Tran Promotions,Tommy Tran Promotions,2012-11-17,US,0,
92834,CSC 34 - Combat Sports Challenge 34,Combat Sport Challenge,2012-11-17,US,0,
76232,Xplode Fight Series - Damage,XPlode Fight Series,2012-11-17,US,0,
77186,PXC - Pacific Xtreme Combat 34,PacificXC,2012-11-17,PH,0,
93248,ACF - Absolute Cage Fighting 2,Absolute Cage Fighting,2012-11-17,US,0,
78776,Cage 20 - Northern Storm 2,Cage MMA Finland,2012-11-17,FI,0,
80096,"IFL 51 - No Guts, No Glory",Impact Fight League,2012-11-17,US,0,
79232,SCL - Supremacy,Sparta Sports and Entertainment (formerly Sparta Combat League),2012-11-17,US,0,
80828,MF - Max Fights 16,Max Fights,2012-11-17,US,0,
61478,Fight UK MMA - Fight UK 8,Fight UK,2012-11-17,UK,0,
76508,NEF - Fight Night 5,New England Fights,2012-11-17,US,0,
208772,KOTR Austria - King of the Ring,King of the Ring (Austria),2012-11-17,AT,0,
80648,ABG - Promotions,ABG Promotions,2012-11-17,US,0,
80918,CKC - Conquista Kombat Championship,Conquista Kombat Championship,2012-11-17,BR,0,
111302,XFO 46 - Xtreme Fighting Organization 46,XFO,2012-11-17,US,0,
85196,IC - Iowa Challenge 73,Iowa Challenge,2012-11-17,US,0,
80642,EFC 3 - Domination,Element Fighting,2012-11-17,US,0,
80654,PFA - Premier Fight Association,Premier Fight Association,2012-11-17,US,0,
80708,CFX 40 - Cage Fighting Xtreme,CageFX,2012-11-17,US,0,
81482,FFH - Fight for Honor,Fight for Honor,2012-11-17,SK,0,
80888,CFL - Mayhem 3,Colorado Fight League,2012-11-17,US,0,
81026,MTC - Fight Night 3,Miedzychod Town Council,2012-11-17,PL,0,
198122,Shooto Italy - Born to Fight Vigevano 2012,Shooto Euro,2012-11-17,,0,
80774,APC 10 - All Powers Combat 10,All Power Combat,2012-11-17,US,0,
81170,TAP / SKE - Worlds Collide,Triple A Promotions,2012-11-17,US,0,
81032,PLMMA 8 / Prime FC 2 - Tarnobrzeg,Professional MMA League,2012-11-17,PL,0,
80996,Hurricane - Hurricane Back Again,Hurricane,2012-11-17,PY,0,
83522,MF - Marques Fight 2,Marques Fight,2012-11-17,BR,0,
83006,Pain Pit Fight Night 5 - Inferno,Pain Pit Fight Night,2012-11-17,UK,0,
81200,TWNC - The War Night Combat,The War Night Combat,2012-11-17,BR,0,
80576,KK 7 - Cage Fight,Kombat Komplett,2012-11-17,DE,0,
78848,Mega Fight 7,Mega Fight (Brazil),2012-11-17,BR,0,
82250,FWC 13 - FightWorld Cup 13,FightWorld Cup,2012-11-17,AU,0,
80984,LITC 12 - Locked in the Cage 12,Locked In The Cage,2012-11-17,US,0,
81116,MMA Promotions - Fight Contender 4,MMA Promotions,2012-11-17,ES,0,
81788,ITC 7 - Warriors,Into the Cage,2012-11-17,UK,0,
79466,360 - Pro Fight,360 Pro Fight,2012-11-17,AR,0,
81356,Kombat League - Iron Fighter,Kombat League,2012-11-17,IT,0,
84944,UFA 2 - War of Kings,Ultimate Fight Alliance,2012-11-17,CN,0,
85442,RFO - Big Guns 11,Revelation Fight Organization,2012-11-17,US,0,
81044,NoW - Night of Warriors 2,Night of Warriors (Czech Republic),2012-11-17,CZ,0,
95972,OP - Oplot Challenge 13,Oplot Challenge,2012-11-17,UA,0,
107084,TC - Tornado Combat 8,Tornado Combat,2012-11-17,BR,0,
80600,Fearless Fighting Championship 11 - Project Mayhem,Fearless Fighting Championship,2012-11-17,US,0,
80816,FNB - Fight Night Buchs,Fight Night Buchs,2012-11-17,CH,0,
80858,"Total Mayhem - One Strike, One Kill",Total Mayhem,2012-11-17,US,0,
81644,LMMA - Legion MMA 1,Legion MMA,2012-11-17,VE,0,
81476,HN - Hamr Night 2012,Hamr Night,2012-11-17,CZ,0,
87902,CBKK - 2nd Brazilian Kyokushinkaikan MMA Championship,Brazilian Confederation of Kyokushinkaikan Karate,2012-11-17,BR,0,
70760,Heat - Heat 25,HEAT,2012-11-18,JP,0,
88130,Fury MMA 7 - Bad Blood,Fury MMA (England),2012-11-18,UK,0,
189266,TFC - Tyneside Fighting Challenge,Tyneside Fighting Challenge,2012-11-18,UK,0,
107450,Gladiator - Gladiator 48,Gladiator FC,2012-11-18,JP,0,
150116048,MFC Fight Zone 46: Bad Company,,2012-11-18,ZA,0,
85988,Volgograd Fight: Unity Martial Arts Festival 4,Unity Championships,2012-11-20,RU,0,
80930,MCC 44 - Thanksgiving Throwdown,10-4 Thunder,2012-11-21,US,0,
77510,MC - Mestre do Combate,Mestre do Combate,2012-11-22,BR,0,
81188,Octagon Fight 13 - Paredao vs. Fofinho,Octagon Fight,2012-11-22,BR,0,
78482,SFS 7 - Score Fighting Series 7,Score Fighting Series,2012-11-23,CA,0,
56957,Zst 33 - 10th Anniversary,Zst,2012-11-23,JP,0,
80954,Shooto - Brazil 36,Shooto Americas,2012-11-23,BR,0,
80564,AFC 14 - Invasion,Aggression Fighting Championship,2012-11-23,CA,0,
78578,EFC Africa - Extreme Fighting Championship Africa 17,Extreme FC Africa,2012-11-23,ZA,0,
134906,JNI Promotions - Made For War,JNI Promotions,2012-11-23,AU,0,
79574,SFL 10 - Super Fight League 10,Super Fight League,2012-11-23,IN,0,
181112,Fusion Fight League - Sidney Insanity 2,Fusion Fight League,2012-11-23,US,0,
93146,CNN - Board and Sword,Cup of Nizhny Novgorod,2012-11-23,RU,0,
92192,EF - Extreme Fighter 3,Extreme Fighter (Paraguay),2012-11-23,PY,0,
81386,Kombat League - Crazy Bull,Kombat League,2012-11-23,IT,0,
81050,3F - Suwalki Fight Night,Free Fighting Federation,2012-11-23,PL,0,
81062,Maxxx Fight 2 - Wilanow,Maxxx Fight,2012-11-23,PL,0,
226082,Baikal Storm  - Baikal Storm 2012- 2,Irkutsk Pankration Sports Center,2012-11-23,,0,
80318,Road FC 10,Road Fighting Championship,2012-11-24,KR,0,
84956,Hardrock MMA 51,Hardrock MMA,2012-11-24,US,0,
81980,XK 18 - Xtreme Kombat 18,Xtreme Kombat,2012-11-24,US,0,
83012,Valiant FC - Valiant Fighters Championship 11,Valiant Fighters Championship,2012-11-24,BR,0,
81056,FA 4 - Chlewicki vs. Nobrega,Fighters Arena Lodz,2012-11-24,PL,0,
80084,The Cage Inc. - Battle at the Border 11,The Cage Inc.,2012-11-24,US,0,
77852,SFC 12 - Tournament 2012 Part V,Superior Fighting Championship,2012-11-24,DE,0,
106220,Tattoo Monkey Promotions / LHC Promotions - Bad Blood Fight Night 2,Tattoo Monkey Promotions,2012-11-24,UK,0,
81326,Draka - Pro Draka MMA,Draka,2012-11-24,RU,0,
96920,MFP: Amur Challenge 3,Modern Fighting Pankration,2012-11-24,RU,0,
82358,PLMMA 9 - Chelm,Professional MMA League,2012-11-24,PL,0,
81176,R2 - Round 2,Round 1,2012-11-24,PL,0,
78494,Grachan - Grachan 7,Grachan,2012-11-24,JP,0,
95978,OP - Oplot Challenge 14,Oplot Challenge,2012-11-24,UA,0,
81092,TBM - Thai Boxe Mania,Thai Boxe Mania,2012-11-24,IT,0,
81074,CMMA - Challenger MMA,Challenger MMA,2012-11-24,CR,0,
81122,GFS - Gold Fight Selection 3,Gold Fight,2012-11-24,BR,0,
89096,IFC - Immortal Fighting Championship 7,Immortal Fighting Championship,2012-11-24,IE,0,
83600,DB 8 - New Blood,Den Bojovnikov,2012-11-24,CZ,0,
81254,EF - Equinocio Fight 2,Equinocio Fight,2012-11-24,BR,0,
84806,TU 11 - Tear Up 11,Tear Up Fighting Championship,2012-11-24,UK,0,
83552,Gladiator Challenge - Seasons Beatings,G. Challenge,2012-11-24,US,0,
81746,MAXFIGHT - Warriors 30,Bulgarian MMA,2012-11-24,BG,0,
89492,RDC 16 - Binda vs. Rizzoli,La Resa Dei Conti,2012-11-24,IT,0,
110150,Klash Champions Battlefield - Road to Glory,Klash Champions Battlefield,2012-11-24,RO,0,
86438,MFC - Minas Fight Championship,Minas Fight Championship,2012-11-24,BR,0,
81068,MF - Mota Fight 11,Mota Fight,2012-11-24,BR,0,
80090,Kayo MMA - Kayo MMA 9,Kayo MMA,2012-11-24,UK,0,
81158,WFCA - TM GP Selection,World Full Contact Association,2012-11-24,LV,0,
129320,Ultimate Fight - Challenge 7,Ultimate FC,2012-11-24,HR,0,
81758,XFC 17 - Redlands Rampage,Xtreme Fighting Championships (Australia),2012-11-24,AU,0,
136544,UCV - Ultimate Challenge Venezuela,Ultimate Challenge Venezuela,2012-11-24,VE,0,
81362,FKF Boxing - Coal Miners Brawl,FKF Boxing,2012-11-24,US,0,
79364,FCA - Fight Club Plauen 2,Fight Club Zwickau,2012-11-24,DE,0,
92468,BHFC - BH Fighting Championship,BH Fighting Championship,2012-11-24,BR,0,
81668,SHC - Strikers House Cup 21,Strikers House Cup,2012-11-24,BR,0,
100076,Shooto Germany - German Championship 2012,Shooto Euro,2012-11-24,DE,0,
175472,DFP - Danger-Fire Promotions,Danger Fire Promotions,2012-11-24,US,0,
199070,ArmFC - Gagarin MMA Championship,Armenian Fighting Championship,2012-11-24,AM,0,
210266,Memorial Fabio Arbeia - VII,FIKBMS,2012-11-25,IT,0,
74270,Pancrase Progress Tour 13,Pancrase,2012-11-25,JP,0,
81824,ECSF - Real Fighting,European Combat Sambo Federation,2012-11-25,UA,0,
89216,Ikuza - Fight Night 1,Ikuza,2012-11-25,BE,0,
88118,Cattivisinasce - In the Cage 2,Cattivisinasce,2012-11-25,IT,0,
153770,P3 - Punishers 3,Punishers,2012-11-25,AR,0,
81224,MFV 1 - Mix Fighters Vila das Merces,Mix Fighters Vila das Merces,2012-11-25,BR,0,
81164,Freon - JFX Fights 2,Freon,2012-11-25,LV,0,
297584,MMA 3.600 9 - Fortaleza,Cabrera Brothers,2012-11-25,BO,0,
123884,RMMA - Renaissance MMA 26,Renaissance MMA,2012-11-26,US,0,
83336,AK Entertainment - AK Tuesday Night Fights,AK Entertainment,2012-11-27,US,0,
82244,AFC 95 - Feast of Fists,AlaskaFC,2012-11-28,US,0,
204038,Ultimatum MMA 2: Magomedov vs. Melikyan,Ultimatum,2012-11-28,RU,0,
82202,BOTB - Para vs. Brazil,Best of the Best (Brazil),2012-11-29,BR,0,
81728,WF - Warrior Fight,Warrior Fight,2012-11-29,BR,0,
84224,AFC 5 - Danger Zone,Adrenalin Free Fight Challenge,2012-11-29,SI,0,
173852,Jasaji FL,Jasaji Fighting League,2012-11-29,MX,0,
89600,CSEN / XC-1 Gym - Hero,Hero,2012-11-29,IT,0,
81134,RFA 5 - Downing vs. Rinaldi,Resurrection Fight Alliance,2012-11-30,US,0,
84020,PC MMA - Pinnacle Combat 11,Pinnacle Combat MMA,2012-11-30,US,0,
81380,Slamm 1 - Garcia vs. Lamarche,Slamm (Canada),2012-11-30,CA,0,
79382,BFC - Bellator Fighting Championships 82,BellatorFC,2012-11-30,US,0,
82346,MMAC 12 - The City of Kings,Ground &amp; Pound (Poland),2012-11-30,PL,0,
81662,Bushido Lithuania - vol. 53,Bushido Lithuania,2012-11-30,UK,0,
86912,FDC - 1st December Cup,1st December Cup,2012-11-30,RO,0,
117986,SFC 3 - Striker Fighting Championship 3,Striker Fighting Championship,2012-11-30,CO,0,
82466,LITC 13 - Locked in the Cage 13,Locked In The Cage,2012-11-30,US,0,
178316,Real-Fight MMA - Itaperuna,Real-Fight MMA,2012-11-30,BR,0,
